"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094978","1998","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","","","    595.5","","     595.5","W","","","","","","","        10","W","       120","W","        41","W","       146","W","        30","W","","","","","","","  -25.6","W,0312, ","","","   37.2","W,0720, ","-0.6","W,1022","-3.9","W,1106","-4.4","W,1120","-7.8","W,1207","-9.4","W,1219","0.0","W,0417","-2.8","M,0322","-4.4","M,0321","-9.4","M,0314","-9.4","M,0314","    3429.4","4","    3429.4","W","","","     11.28","W","     16.97","W","      5.60","W","","","","","","","",""
"USW00094978","1999","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","","","","","","","        96","W","        41","W","         3","W","","","","","","","","","","","","","","","","","","","  58.2"," ,W,0414, ","","","","","","","","","","","","","","","","","","","","","","","    3216.2","2","    3216.2","W","    513.4"," ,W","","","","","","","","","       360","W","","","      65.7","W"
"USW00094978","2000","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.5","W","    541.0","","     541.0","W","       116","W","        50","W","         3","W","        15","W","       144","W","        51","W","       168","W","        35","W","","","","","","","  -26.1","W,1222, ","  35.3"," ,W,1029, ","   41.1","W,0902, ","-4.4","W,1006","-4.4","W,1006","-4.4","W,1006","-8.3","W,1008","-10.0","W,1109","-1.1","W,0421","-4.4","W,0412","-4.4","W,0412","-6.7","W,0328","-10.0","W,0316","","","","","    511.4"," ,W","     10.17","W","     16.94","W","      3.40","W","       290","W","       360","W","      20.1","W","      65.7","W"
"USW00094978","2001","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.4","W","    551.9","","     551.9","W","        94","W","        52","W","         9","W","         8","W","       146","W","        47","W","       160","W","        34","W","","","","","","","  -27.2","W,0202, ","  58.4"," ,W,0613, ","   36.1","W,0806,+","-2.2","W,1005","-2.2","W,1005","-4.4","W,1006","-6.7","W,1026","-8.9","W,1223","-1.1","W,0424","-4.4","W,0418","-4.4","W,0418","-9.4","W,0326","-9.4","W,0326","    3964.5","5","    3964.5","W","    758.9"," ,W","     10.33","W","     16.58","W","      4.08","W","       230","W","       360","W","      25.9","W","      65.7","W"
"USW00094978","2002","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.4","W","    663.5","","     663.5","W","        84","W","        36","W","         6","W","         5","W","       156","W","        28","W","       146","W","        51","W","","","","","","","  -23.3","W,0204, ","  58.9"," ,W,0805, ","   39.4","W,0720, ","-0.6","W,0924","-2.2","W,1007","-6.1","W,1031","-7.2","W,1101","-12.2","W,1125","0.0","W,0519","-3.3","W,0406","-4.4","W,0405","-10.6","W,0404","-10.6","W,0404","    3222.9","9","    3222.9","W","    545.2"," ,W","     10.27","W","     17.01","W","      3.52","W","       280","W","       290","W","      21.9","W","      25.9","W"
"USW00094978","2003","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.4","W","    475.3","","     475.3","W","        93","W","        42","W","         6","W","        14","W","       151","W","        48","W","       159","W","        25","W","","","","","","","  -28.3","W,0117, ","  54.9"," ,W,0429, ","   37.8","W,0825, ","0.0","W,0925","-2.2","W,0930","-4.4","W,1002","-6.7","W,1105","-9.4","W,1106","-0.6","W,0422","-7.8","W,0409","-7.8","W,0409","-7.8","W,0409","-11.7","W,0310","    3752.2","2","    3752.2","W","    591.8"," ,W","      9.52","W","     16.16","W","      2.88","W","       310","W","       310","W","      27.3","W","      33.5","W"
"USW00094978","2004","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.6","W","    416.0","","     416.0","W","       116","W","        47","W","         6","W","        20","W","       144","W","        44","W","       163","W","        21","W","","","","","","","  -25.0","W,0203, ","  61.0"," ,W,0921, ","   35.0","W,0720, ","0.0","W,0929","-3.3","W,1002","-4.4","W,1111","-8.3","W,1112","-11.7","W,1129","-3.9","W,0503","-3.9","W,0503","-5.6","W,0413","-10.0","W,0317","-10.0","W,0317","    3598.3","3","    3598.3","W","    632.4"," ,W","      9.91","W","     16.34","W","      3.49","W","       240","W","       240","W","      21.5","W","      25.9","W"
"USW00094978","2005","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.5","B","    664.8","","     664.8","B","       110","B","        42","B","         2","B","        14","B","       155","B","        44","B","       177","B","        48","B","","","","","","","  -26.7","B,0116, ","  30.0"," ,B,0511, ","   38.3","B,0723, ","-1.7","B,0929","-3.3","B,1007","-5.0","B,1022","-7.2","B,1025","-13.9","B,1116","-1.7","W,0504","-5.0","W,0402","-5.0","W,0402","-8.9","W,0320","-8.9","W,0320","    3320.2","2","    3320.2","B","    507.8"," ,B","     10.74","B","     17.39","B","      4.10","B","       300","B","       310","B","      21.9","B","      26.4","B"
"USW00094978","2006","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.5","W","    574.1","","     574.1","W","       110","W","        54","W","         7","W","         3","W","       151","W","        13","W","       154","W","        40","W","       201"," ","        36"," ","        53"," ","  -24.3","W,0218, ","  43.7"," ,W,0910, ","   39.4","W,0719, ","-1.0","W,1011","-3.8","W,1012","-4.9","W,1014","-7.1","W,1024","-9.9","W,1101","-0.5","W,0426","-6.6","W,0326","-6.6","W,0326","-8.2","W,0323","-12.7","W,0322","    3228.6","6","    3228.6","W","    643.6"," ,W","     10.92","W","     17.81","W","      4.02","W","       300","W","       290","W","      21.9","W","      25.0","W"
"USW00094978","2007","41.76304","-96.17973","312.0","TEKAMAH MUNICIPAL AIRPORT, NE US","       4.5","W","    618.8","","     618.8","W","       117","W","        54","W","        11","W","        21","W","       152","W","        63","W","       177","W","        32","W","       181"," ","        28"," ","        61"," ","  -27.1","W,0116, ","  61.7"," ,W,0505, ","   35.6","W,0717,+","-1.0","W,1023","-4.3","W,1028","-6.6","W,1103","-7.7","W,1107","-13.2","W,1122","-1.6","W,0415","-7.7","W,0409","-7.7","W,0409","-7.7","W,0409","-13.2","W,0304","    3495.9","9","    3495.9","W","    778.9"," ,W","      9.94","W","     16.23","W","      3.64","W","       220","W","       210","W","      24.1","W","      33.5","W"
