"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00173570","2008","44.3744","-70.3163","214.9","HARTFORD, ME US","","","     66.4","","      66.4","0","       158","0","       110","0","        20","0","      143","","        37","0","        18","0","       176","0","        72","0","        90","0","         0","0","       158"," ","        26"," ","  -22.2","0,0229,+","  1245"," ,0,0302, ","   394"," ,0,1222, ","  92.5"," ,0,1126, ","   30.6","0,0609, ","0.0","0,0919","-2.8","0,1018","-5.0","0,1019","-6.7","0,1023","-10.0","0,1120","-1.1","0,0503","-2.8","0,0502","-5.0","0,0408","-7.8","0,0331","-8.9","0,0329","    4676.7","7","    4676.7","0","   1712.4"," ,0","     3745"," ,0","      5.65","0","     11.07","0","      0.23","0"
"USC00173570","2009","44.3744","-70.3163","214.9","HARTFORD, ME US","","","     74.2","","      74.2","0","       148","0","        94","0","        18","0","      120","","        16","0","        16","0","       177","0","        75","0","        78","0","         0","0","       136"," ","        19"," ","  -27.8","0,0117, ","  1092"," ,0,0223, ","   584"," ,0,0223, ","  70.1"," ,0,1115, ","   31.7","0,0522,+","-2.2","0,0926","-2.2","0,0926","-4.4","0,1017","-6.7","0,1113","-9.4","0,1209","-1.1","0,0526","-2.8","0,0420","-6.1","0,0327","-12.2","0,0324","-12.2","0,0324","    4823.6","6","    4823.6","0","   1471.3"," ,0","     2588"," ,0","      5.26","0","     10.69","0","     -0.18","0"
"USC00173570","2010","44.3744","-70.3163","214.9","HARTFORD, ME US","","","    156.4","","     156.4","0","       147","0","        97","0","        16","0","      100","","        20","0","         4","0","       160","0","        60","0","       105","0","         1","0","       108"," ","         6"," ","  -21.1","0,0130, ","   762"," ,0,0120, ","   229"," ,0,1227,+","  96.8"," ,0,0904, ","   32.2","0,0707, ","-1.1","0,1010","-3.3","0,1030","-5.6","0,1103","-6.7","0,1120","-10.0","0,1128","-1.1","0,0513","-2.2","0,0512","-5.6","0,0329","-11.1","0,0328","-11.1","0,0328","    4310.7","7","    4310.7","0","   1522.8"," ,0","     2050"," ,0","      7.12","0","     12.25","0","      2.00","0"
"USC00173570","2011","44.3744","-70.3163","214.9","HARTFORD, ME US","       2.7","7","    113.4","","     113.4","7","       161","7","        92","7","        14","7","      120","","        23","7","        15","7","       165","7","        70","7","       102","7","         1","7","       128"," ","        19"," ","  -26.7","7,0125,+","   965"," ,7,0301, ","   351"," ,7,1030, ","  99.6"," ,7,0829, ","   32.8","7,0723, ","-1.1","7,1006","-2.8","7,1007","-4.4","7,1029","-9.4","7,1122","-9.4","7,1122","0.0","7,0424","-5.6","7,0417","-5.6","7,0417","-6.7","K,0329","-10.0","K,0328","    4680.1","1","    4680.1","7","   1469.6"," ,7","     3314"," ,7","      6.28","7","     11.61","7","      0.95","7"
"USC00173570","2012","44.3744","-70.3163","214.9","HARTFORD, ME US","       2.6","7","    133.2","","     133.2","7","       156","7","        90","7","        15","7","       95","","        21","7","         9","7","       167","7","        57","7","       107","7","         0","7","       132"," ","        21"," ","  -21.7","7,0116,+","   533"," ,7,0303, ","   234"," ,7,0225, ","  98.3"," ,7,0603, ","   31.1","7,0621, ","-0.6","7,0920","-3.9","7,1013","-6.1","7,1106","-7.8","7,1107","-8.9","7,1127","-1.7","7,0430","-2.8","7,0429","-6.1","7,0402","-10.0","7,0328","-10.0","7,0328","    4156.2","2","    4156.2","7","   1359.9"," ,7","     2168"," ,7","      6.89","7","     12.33","7","      1.46","7"
"USC00173570","2013","44.3744","-70.3163","214.9","HARTFORD, ME US","       2.3","7","    153.2","","     153.2","7","       159","7","       104","7","         8","7","      113","","        25","7","        11","7","       185","7","        79","7","       100","7","         1","7","       109"," ","        22"," ","  -23.9","7,0124, ","   635"," ,7,0228, ","   305"," ,7,1230, ","  70.9"," ,7,0724, ","   32.2","7,0602, ","0.0","7,1023","-2.8","7,1026","-5.0","7,1029","-6.7","7,1105","-11.7","7,1125","-1.1","7,0514","-2.2","7,0426","-5.0","7,0423","-6.7","7,0407","-9.4","7,0322","    4529.8","8","    4529.8","7","   1323.1"," ,7","     2490"," ,7","      6.03","7","     11.32","7","      0.74","7"
"USC00173570","2014","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.8","7","    119.9","","     119.9","7","       152","7","        91","7","        16","7","      147","","        29","7","        30","7","       160","7","        78","7","        99","7","         1","7","       116"," ","        16"," ","  -23.9","7,0104, ","  1118"," ,7,0320, ","   386"," ,7,1127, ","  78.2"," ,7,0814, ","   32.2","7,0703, ","-1.7","7,0919","-2.2","7,1103","-7.2","7,1115","-7.2","7,1115","-9.4","7,1120","-2.2","7,0421","-2.2","7,0421","-6.1","7,0419","-7.2","7,0418","-12.2","7,0328","    4814.0","0","    4814.0","7","   1462.5"," ,7","     2931"," ,7","      5.79","7","     11.20","7","      0.38","7"
"USC00173570","2015","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.8","7","    138.8","","     138.8","7","       140","7","        79","7","        11","7","      107","","        22","7","        28","7","       162","7","        74","7","       110","7","         0","7","       102"," ","        12"," ","  -26.7","7,0109,+","   914"," ,7,0203, ","   465"," ,7,0128, ","  99.6"," ,7,1001, ","   30.6","7,0908,+","-1.7","7,1005","-3.9","7,1018","-5.6","7,1019","-6.7","7,1118","-8.9","7,1124","0.0","7,0523","-3.3","7,0410","-6.7","7,0407","-6.7","7,0407","-8.9","7,0330","    4782.3","3","    4782.3","7","   1152.6"," ,7","     2235"," ,7","      5.95","7","     11.46","7","      0.43","7"
"USC00173570","2016","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.5","7","    141.3","","     141.3","7","       127","7","        79","7","        10","7","      100","","        20","7","        12","7","       169","7","        60","7","       114","7","         1","7","        94"," ","         9"," ","  -26.1","7,0215,+","   686"," ,7,1231,+","   495"," ,7,1230, ","  75.4"," ,7,1022, ","   33.3","7,0812, ","-3.3","7,1015","-3.3","7,1015","-6.1","7,1101","-8.9","7,1205","-8.9","7,1205","-0.6","7,0509","-2.8","7,0430","-7.2","7,0411","-7.2","7,0411","-10.0","7,0407","    4162.4","4","    4162.4","7","   1106.2"," ,7","     2134"," ,7","      6.92","7","     12.56","7","      1.27","7"
"USC00173570","2017","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.5","7","    126.4","","     126.4","7","       150","7","        92","7","        14","7","      129","","        28","7","        18","7","       164","7","        68","7","       114","7","         2","7","       104"," ","        16"," ","  -23.9","7,1230,+","  1575"," ,7,0216, ","   490"," ,7,0315, ","  70.4"," ,7,1030, ","   32.8","7,0519, ","0.0","7,1012","-2.2","7,1018","-6.7","7,1109","-6.7","7,1109","-12.2","7,1128","0.0","7,0510","-2.8","7,0404","-7.2","7,0327","-7.2","7,0327","-13.3","7,0324","    4377.8","8","    4377.8","7","   1276.7"," ,7","     3469"," ,7","      6.47","7","     11.74","7","      1.20","7"
"USC00173570","2018","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.5","7","    181.1","","     181.1","7","       150","7","        93","7","        15","7","      157","","        33","7","        12","7","       183","7","        73","7","       110","7","         1","7","        94"," ","        10"," ","  -23.9","7,0107,+","   914"," ,7,0314, ","   483"," ,7,0314, ","  67.1"," ,7,0113, ","   32.2","7,0706, ","-1.1","7,1014","-2.8","7,1019","-7.2","7,1112","-7.2","7,1112","-8.9","7,1114","0.0","7,0513","-2.2","7,0418","-4.4","7,0416","-6.7","7,0410","-9.4","7,0321","    4448.0","0","    4448.0","7","   1300.2"," ,7","     3546"," ,7","      6.11","7","     11.38","7","      0.84","7"
"USC00173570","2019","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.6","7","    104.1","","     104.1","7","       161","7","       105","7","        17","7","      140","","        30","7","        16","7","       173","7","        79","7","        96","7","         0","7","        91"," ","        16"," ","  -20.6","7,0201,+","   940"," ,7,0314,+","   234"," ,7,0213, ","  41.7"," ,7,0125, ","   31.7","7,0721, ","0.0","7,0919","-2.2","7,1102","-5.6","7,1108","-7.8","7,1109","-14.4","7,1113","-0.6","7,0509","-2.2","7,0418","-4.4","7,0411","-6.7","7,0403","-11.7","7,0321","    4855.8","8","    4855.8","7","   1369.0"," ,7","     2863"," ,7","      5.51","7","     10.87","7","      0.15","7"
"USC00173570","2020","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.8","7","    183.1","","     183.1","7","       129","7","        80","7","        14","7","      116","","        25","7","         9","7","       178","7","        52","7","       105","7","         0","7","        75"," ","        16"," ","  -22.8","7,0215, ","   483"," ,7,0219, ","   356"," ,7,0410, ","  79.5"," ,7,1201, ","   31.7","7,0621, ","-0.6","7,0920","-2.2","7,0921","-5.0","7,1031","-10.6","7,1119","-10.6","7,1119","-1.1","7,0601","-2.8","7,0424","-4.4","7,0327","-8.3","7,0324","-10.6","7,0323","    4459.0","0","    4459.0","7","   1226.0"," ,7","     2288"," ,7","      7.04","7","     12.35","7","      1.74","7"
"USC00173570","2021","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.6","7","    165.0","","     165.0","7","       150","7","        89","7","         8","7","      110","","        20","7","         5","7","       155","7","        65","7","       105","7","         2","7","        82"," ","        13"," ","  -18.9","7,0202,+","   610"," ,7,0210, ","   165"," ,7,0202, ","  56.1"," ,7,1031, ","   32.2","7,0630,+","-0.6","7,1029","-3.3","7,1103","-4.4","7,1105","-8.9","7,1128","-8.9","7,1128","-3.3","7,0423","-3.3","7,0423","-8.3","7,0404","-8.3","7,0404","-8.9","7,0403","    4214.2","2","    4214.2","7","   1017.3"," ,7","     1734"," ,7","      7.27","7","     12.39","7","      2.15","7"
"USC00173570","2022","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.7","7","    174.8","","     174.8","7","       134","7","        95","7","        14","7","      106","","        16","7","        22","7","       172","7","        64","7","       112","7","         1","7","        93"," ","        17"," ","  -25.0","7,0128,+","   737"," ,7,0208, ","   470"," ,7,1217, ","  62.5"," ,7,1224, ","   32.2","7,0805, ","-1.7","7,1003","-2.2","7,1011","-6.1","7,1118","-11.1","7,1121","-11.1","7,1121","-0.6","7,0509","-2.8","7,0422","-6.1","7,0331","-9.4","7,0330","-9.4","7,0330","    4373.9","9","    4373.9","7","   1286.0"," ,7","     2209"," ,7","      6.99","7","     12.73","7","      1.25","7"
"USC00173570","2023","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.4","7","    159.6","","     159.6","7","       157","7","       105","7","        17","7","      114","","        24","7","         5","7","       159","7","        47","7","       107","7","         1","7","        99"," ","        16"," ","  -28.3","7,0204, ","   889"," ,7,0305, ","   241"," ,7,0304, "," 109.7"," ,7,0501, ","   32.2","7,0602, ","-0.6","7,1024","-5.6","7,1101","-5.6","7,1101","-7.2","7,1113","-9.4","7,1125","-2.2","7,0518","-2.2","7,0518","-4.4","7,0409","-6.7","7,0403","-8.9","7,0321","    4019.2","2","    4019.2","7","   1663.4"," ,7","     2710"," ,7","      7.68","7","     12.56","7","      2.80","7"
"USC00173570","2024","44.3744","-70.3163","214.9","HARTFORD, ME US","       1.0","7","    164.8","","     164.8","7","       150","7","       101","7","        12","7","      119","","        24","7","         1","7","       154","7","        56","7","       112","7","         2","7","       103"," ","        22"," ","  -17.8","7,1223, ","   584"," ,7,0324, ","   569"," ,7,0324, ","  50.5"," ,7,1212, ","   32.8","7,0620, ","-1.1","7,1017","-5.6","7,1028","-5.6","7,1028","-8.9","7,1202","-8.9","7,1202","0.0","7,0428","-2.2","7,0427","-4.4","7,0426","-6.7","7,0326","-8.9","7,0325","    3985.7","7","    3985.7","7","   1300.4"," ,7","     3086"," ,7","      7.62","7","     12.84","7","      2.39","7"
"USC00173570","2025","44.3744","-70.3163","214.9","HARTFORD, ME US","","","","","","","","","","","","","","","","","","","","","","","","","","","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
