"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UY000086330","1981","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        84","I","        65","I","        16","I","","","","","","","","","","","",""," 136.0"," ,I,0507, ","","","","","","","","","","","","","","","   1304.0"," ,I","","","","","",""
"UY000086330","1982","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        72","I","        57","I","        22","I","","","","","","","","","","","",""," 125.0"," ,I,0212, ","","","","","","","","","","","","","","","   1691.0"," ,I","","","","","",""
"UY000086330","1983","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        84","I","        68","I","        15","I","","","","","","","","","","","",""," 185.0"," ,I,0215, ","","","","","","","","","","","","","","","   1493.0"," ,I","","","","","",""
"UY000086330","1984","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        97","I","        77","I","        26","I","","","","","","","","","","","","","  93.0"," ,I,1102, ","","","","","","","","","","","","","","","   1859.0"," ,I","","","","","",""
"UY000086330","1985","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        80","I","        65","I","        17","I","","","","","","","","","","","","","  58.0"," ,I,0519, ","","","","","","","","","","","","","","","   1237.0"," ,I","","","","","",""
"UY000086330","1986","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","       104","I","        81","I","        31","I","","","","","","","","","","","","","  97.0"," ,I,1031, ","","","","","","","","","","","","","","","   2139.0"," ,I","","","","","",""
"UY000086330","1987","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        83","I","        69","I","        19","I","","","","","","","","","","","",""," 168.0"," ,I,0325, ","","","","","","","","","","","","","","","   1530.0"," ,I","","","","","",""
"UY000086330","1988","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        62","I","        51","I","        15","I","","","","","","","","","","","","","  80.0"," ,I,0119, ","","","","","","","","","","","","","","","   1051.6"," ,I","","","","","",""
"UY000086330","1989","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        72","I","        58","I","        12","I","","","","","","","","","","","","","  70.0"," ,I,0410, ","","","","","","","","","","","","","","","    942.0"," ,I","","","","","",""
"UY000086330","1990","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","       114","I","        84","I","        21","I","","","","","","","","","","","",""," 214.0"," ,I,1210, ","","","","","","","","","","","","","","","   1837.0"," ,I","","","","","",""
"UY000086330","1991","-30.4","-56.52","121.0","EST.MET.ARTIGAS, UY","","","","","        85","I","        61","I","        22","I","","","","","","","","","","","",""," 183.0"," ,I,0417, ","","","","","","","","","","","","","","","   1729.0"," ,I","","","","","",""
