"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00030059","1973","22.0333","-98.4","11.9","PAIJA, MX","   2412.8","","    2412.8","m","        63","m","        58","m","        10","m","         0","m","         0","m","         0","m","       330","m","       157","m","    0.6","m,0130,+"," 119.9"," ,m,0624, ","   46.7","m,0527, ","","","","","","","    941.7"," ,m","     24.34","m","     30.28","m","     18.40","m"
"MXN00030059","1974","22.0333","-98.4","11.9","PAIJA, MX","   2267.2","","    2267.2","m","        58","m","        56","m","        11","m","         0","m","         0","m","         0","m","       345","m","       120","m","    1.7","m,0210, "," 159.8"," ,m,0921, ","   43.9","m,0511, ","","","     101.1","1","     101.1","m","   1211.2"," ,m","     24.28","m","     30.16","m","     18.40","m"
"MXN00030059","1975","22.0333","-98.4","11.9","PAIJA, MX","   2267.7","","    2267.7","m","        50","m","        48","m","        12","m","         0","m","         1","m","         0","m","       341","m","       137","m","    0.0","m,0114, ","  84.8"," ,m,0726, ","   41.7","m,0506, ","0.0","m,0114","      93.4","4","      93.4","m","    828.0"," ,m","     24.25","m","     30.27","m","     18.23","m"
"MXN00030059","1976","22.0333","-98.4","11.9","PAIJA, MX","   1951.3","","    1951.3","m","        83","m","        78","m","        12","m","         0","m","         0","m","         0","m","       322","m","       107","m","    2.8","m,0224,+","  89.9"," ,m,0712, ","   37.8","m,0617, ","","","     133.4","4","     133.4","m","   1254.5"," ,m","     23.05","m","     28.49","m","     17.61","m"
"MXN00030059","1977","22.0333","-98.4","11.9","PAIJA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     240.3","3","     240.3","m","","","","","","","",""
"MXN00030059","1978","22.0333","-98.4","11.9","PAIJA, MX","   2369.9","","    2369.9","m","        66","m","        51","m","         6","m","         0","m","         0","m","         0","m","       331","m","       164","m","    5.6","m,1209, ","  82.3"," ,m,0922, ","   42.8","m,0430, ","","","","","","","    768.2"," ,m","     24.49","m","     30.46","m","     18.52","m"
"MXN00030059","1979","22.0333","-98.4","11.9","PAIJA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     117.2","2","     117.2","m","","","","","","","",""
"MXN00030059","1980","22.0333","-98.4","11.9","PAIJA, MX","","","","","        64","m","        45","m","         4","m","","","","","","","","","","","","","  40.9"," ,m,0923, ","","","","","","","","","    580.6"," ,m","","","","","",""
"MXN00030059","1981","22.0333","-98.4","11.9","PAIJA, MX","   2249.8","","    2249.8","m","        75","m","        57","m","        15","m","         0","m","         0","m","         0","m","       331","m","       146","m","    6.1","m,0125,+","  99.8"," ,m,0827,+","   40.0","m,0518,+","","","","","","","   1273.7"," ,m","     24.40","m","     29.86","m","     18.93","m"
"MXN00030059","1982","22.0333","-98.4","11.9","PAIJA, MX","   2655.2","","    2655.2","m","        48","m","        33","m","         7","m","         0","m","         0","m","         0","m","       340","m","       205","m","    5.0","m,0115, ","  46.5"," ,m,0517, ","   39.4","m,0912,+","","","      69.4","4","      69.4","m","    511.7"," ,m","     25.34","m","     31.46","m","     19.23","m"
