"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00082046","2004","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2659.9","","    2659.9","0","        94","0","        54","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","       357","0","        90","0","","","    9.4","0,1216,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.4"," ,0,1019, ","   35.6","0,0723, ","","","","","    792.6"," ,0","        0"," ,0","     25.58","0","     28.88","0","     22.28","0"
"USC00082046","2005","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2555.3","","    2555.3","0","       105","0","        65","0","        12","0","","","         0","0","         0","0","         0","0","         0","0","       353","0","        87","0","","","    7.8","0,0124, ","","","     0"," ,0,1231,+"," 209.0"," ,0,0826, ","   35.6","0,0822,+","      33.9","9","      33.9","0","   1224.5"," ,0","        0"," ,0","     25.39","0","     28.91","0","     21.87","0"
"USC00082046","2006","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2621.2","","    2621.2","0","       103","0","        65","0","         9","0","        0","","         0","0","         0","0","         0","0","         0","0","       353","0","        80","0","","","    7.8","0,0215,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  95.0"," ,0,0830, ","   34.4","0,0814, ","      45.0","0","      45.0","0","    908.9"," ,0","        0"," ,0","     25.40","0","     28.88","0","     21.91","0"
"USC00082046","2007","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2685.1","","    2685.1","0","       127","0","        73","0","        13","0","        0","","         0","0","         0","0","         0","0","         0","0","       358","0","        78","0","         3"," ","    8.9","0,0220,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  85.6"," ,0,0213, ","   35.0","0,0810,+","      27.8","8","      27.8","0","   1064.0"," ,0","        0"," ,0","     25.65","0","     29.00","0","     22.30","0"
"USC00082046","2008","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","      20.2","2","      20.2","0","    860.8"," ,0","        0"," ,0","","","","","",""
"USC00082046","2009","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","","","","","        91","0","        50","0","         7","0","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  87.6"," ,0,0624, ","","","","","","","    724.1"," ,0","        0"," ,0","","","","","",""
"USC00082046","2010","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2281.2","","    2281.2","0","       114","0","        79","0","        15","0","        0","","         0","0","         0","0","         0","0","         0","0","       321","0","        80","0","","","    2.8","0,0111, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  96.5"," ,0,1013, ","   34.4","0,0818,+","","","","","   1355.6"," ,0","        0"," ,0","     23.89","0","     27.46","0","     20.32","0"
"USC00082046","2011","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2631.9","","    2631.9","7","        80","7","        60","7","        15","7","","","","","         0","7","         0","7","         0","7","       354","7","        76","7","","","    8.3","7,0123, ","","","",""," 134.6"," ,7,1018, ","   36.1","7,0730, ","     107.2","2","     107.2","7","   1107.4"," ,7","","","     25.51","7","     29.03","7","     21.99","7"
"USC00082046","2012","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2497.8","","    2497.8","7","       100","7","        80","7","        16","7","","","","","         0","7","         0","7","         0","7","       357","7","        29","7","","","    7.2","7,0106, ","","","","","  82.5"," ,7,0429, ","   33.3","7,0804,+","      26.1","1","      26.1","7","   1330.2"," ,7","","","     25.10","7","     28.34","7","     21.86","7"
"USC00082046","2015","24.74257","-80.98193","1.2","CURRY HAMMOCK STATE PARK, FL US","   2876.6","","    2876.6","7","        92","7","        62","7","         9","7","","","","","         0","7","         0","7","         0","7","       348","7","        97","7","","","   11.1","7,0215,+","","","","","  95.5"," ,7,0430, ","   34.4","7,0702,+","      20.1","1","      20.1","7","   1008.5"," ,7","","","     26.41","7","     29.57","7","     23.25","7"
