"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00093063","2012","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","       4.6","W","    646.3","","     646.3","W","        29","W","        11","W","         0","W","        0","","         0","W","         0","W","       113","W","         0","W","       225","W","        64","W","         3"," ","","","        32"," ","  -12.1","W,1229, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  17.8"," ,W,0818, ","   37.2","W,0630,+","0.0","W,1026","-2.7","W,1027","-8.8","W,1112","-8.8","W,1112","-11.0","W,1220","0.0","W,0415","-3.8","W,0403","-6.0","W,0309","-8.8","W,0303","","","","","","","     97.8"," ,W","        0"," ,W","     14.65","W","     22.87","W","      6.43","W","       290","W","      17.9","W"
"USW00093063","2013","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","         3"," ","       114"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093063","2014","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","    606.8","","     606.8","W","        47","W","        14","W","         0","W","        0","","         0","W","         0","W","        88","W","         1","W","       200","W","        52","W","         4"," ","         2"," ","        55"," ","   -9.9","W,0206, ","     0"," ,W,1231,+","     0","T,W,1225, ","  18.8"," ,W,0918, ","   36.1","W,0726, ","0.0","W,1105","-7.7","W,1117","-7.7","W,1117","-7.7","W,1117","","","0.0","W,0430","-2.7","W,0415","-4.9","W,0207","-9.9","W,0206","-9.9","W,0206","    2086.4","4","    2086.4","W","    136.2"," ,W","        0","T,W","     14.69","W","     22.22","W","      7.15","W","","","",""
"USW00093063","2015","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","       4.2","W","    618.2","","     618.2","W","        63","W","        19","W","         1","W","        0","","","","         0","W","        86","W","         1","W","       196","W","        40","W","        14"," ","         3"," ","        58"," ","   -9.9","W,0123, ","     0"," ,W,1231,+","","","  75.2"," ,W,0822, ","   37.8","W,0622, ","-2.1","W,1105","-4.9","W,1112","-4.9","W,1112","-7.1","W,1215","","","-3.8","W,0417","-3.8","W,0417","-7.1","W,0306","-7.1","W,0306","-9.9","W,0123","    1975.6","6","    1975.6","W","    262.3"," ,W","","","     14.37","W","     21.78","W","      6.96","W","       220","W","      14.8","W"
"USW00093063","2016","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","         1"," ","        57"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093063","2017","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","        56"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093063","2018","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","         1"," ","        51"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093063","2019","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","         4"," ","        34"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093063","2020","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","       4.2","W","    741.9","","     741.9","W","        33","W","        17","W","         0","W","","","","","         0","W","       109","W","         0","W","       210","W","        78","W","         1"," ","         1"," ","        18"," ","  -12.1","W,1203, ","","","","","  15.5"," ,W,0726, ","   39.4","W,0712, ","-1.6","W,1027","-2.7","W,1110","-6.6","W,1128","-7.1","W,1129","-9.9","W,1130","-1.6","W,0415","-4.9","W,0328","-4.9","W,0328","-7.7","W,0227","-9.9","W,0226","","","","","    139.0"," ,W","","","     14.65","W","     23.35","W","      5.96","W","       290","W","      17.4","W"
"USW00093063","2021","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","       4.1","W","    579.7","","     579.7","W","        51","W","        19","W","         1","W","","","","","         0","W","       112","W","         1","W","       210","W","        39","W","         3"," ","         1"," ","        30"," ","  -15.5","W,0127, ","","","","","  25.9"," ,W,0814, ","   39.4","W,0614, ","-0.5","W,1013","-3.8","W,1118","-5.5","W,1211","","","","","-1.6","W,0401","-3.8","W,0325","-5.5","W,0323","-7.7","W,0302","-9.9","W,0215","    2119.8","8","    2119.8","W","    189.5"," ,W","","","     14.28","W","     22.73","W","      5.83","W","       270","W","      18.3","W"
"USW00093063","2022","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","       4.1","W","    824.0","","     824.0","W","        63","W","        30","W","         2","W","","","","","         0","W","       118","W","         1","W","       214","W","        64","W","         5"," ","","","        31"," ","  -14.3","W,0205, ","","","","","  38.1"," ,W,1008, ","   38.3","W,0720,+","-1.0","W,1028","-3.2","W,1112","-6.6","W,1117","-7.1","W,1224","","","0.0","W,0413","-2.7","W,0324","-8.2","W,0309","-8.2","W,0309","-9.3","W,0207","    1972.9","9","    1972.9","W","    319.9"," ,W","","","     14.83","W","     23.13","W","      6.54","W","       210","W","      17.4","W"
"USW00093063","2023","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","       4.1","W","    918.3","","     918.3","W","        44","W","        22","W","         1","W","","","","","         0","W","       107","W","         0","W","       222","W","        84","W","         2"," ","","","        24"," ","  -11.6","W,0216, ","","","","","  26.4"," ,W,0913, ","   40.0","W,0806,+","-0.5","W,1030","-3.8","W,1031","-8.2","W,1209","-8.2","W,1209","-11.0","W,1210","-1.6","W,0407","-7.1","W,0405","-7.1","W,0405","-7.1","W,0405","-11.6","W,0216","    2035.9","9","    2035.9","W","    214.4"," ,W","","","     15.54","W","     24.08","W","      7.01","W","       280","W","      17.9","W"
"USW00093063","2024","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","    804.0","","     804.0","D","        52","D","        16","D","         0","D","","","","","         0","D","        97","D","         0","D","       212","D","        79","D","","","","","        24"," ","   -9.9","D,0112, ","","","","","  14.2"," ,D,0630, ","   38.3","D,0613, ","-1.0","W,1031","-2.7","W,1105","-6.7","D,1210","-6.7","D,1210","","","-0.5","W,0408","-3.2","W,0407","-5.5","W,0213","-7.1","W,0113","-9.9","W,0112","    1956.6","6","    1956.6","D","    154.2"," ,D","","","     15.20","D","     23.63","D","      6.76","D","","","",""
"USW00093063","2025","32.63333","-108.16667","1637.7","SILVER CITY GRANT CO AIRPORT, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
