"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00516594","1905","20.7833","-156.0833",,"NAHIKU 1600 EL, HI US","    728.0","","     728.0","6","       295","6","       277","6","       115","6","         0","6","         0","6","         0","6","       301","6","         0","6","    9.4","6,0312,+"," 198.6"," ,6,0302, ","   29.4","6,0807, ","   7826.8"," ,6","     20.00","6","     23.29","6","     16.70","6"
"USC00516594","1906","20.7833","-156.0833",,"NAHIKU 1600 EL, HI US","","","","","       277","6","       256","6","        77","6","","","","","","","","","","","",""," 339.9"," ,6,1222, ","","","   5921.8"," ,6","","","","","",""
