"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NZ000939450","1942","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","","","","","","","","","","","         0"," ","        22","G","","","","","","","   -4.4","G,0807, ","","","","","0.0","G,0217","-3.9","G,0524","","","","","-2.3","G,1112","-2.3","G,1112","-4.4","G,0807","","","","","","","","","","","","","","","      4.60","G"
"NZ000939450","1943","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","","","","","","","","","","","         0","G","        17","G","","","","","","","  -10.9","G,1112, ","","","","","-0.1","G,0416","","","","","","","-10.9","G,1112","-10.9","G,1112","-10.9","G,1112","-10.9","G,1112","-10.9","G,1112","","","","","","","","","","","      4.67","G"
"NZ000939450","1944","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        36","G","         0","G","         0","G","         0","G","   -4.1","G,0630, ","","","   16.6","G,0412, ","-0.2","G,0531","-3.4","G,0620","","","","","0.0","G,1216","-3.1","G,0827","","","","","","","    4205.7","7","    4205.7","G","","","      6.85","G","      9.32","G","      4.37","G"
"NZ000939450","1945","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        33","G","         0","G","         0","G","         0","G","   -3.3","G,0925, ","","","   18.5","G,0217, ","-0.8","G,0429","-3.0","G,0713","","","","","-0.6","G,1127","-3.2","G,1001","","","","","","","    4197.5","5","    4197.5","G","","","      6.86","G","      9.28","G","      4.44","G"
"NZ000939450","1946","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        34","G","         0","G","         0","G","         0","G","   -3.6","G,0923, ","","","   17.2","G,0312,+","-0.2","G,0412","-2.3","G,0703","","","","","-0.3","G,1230","-2.2","G,1020","","","","","","","    4314.2","2","    4314.2","G","","","      6.52","G","      8.95","G","      4.11","G"
"NZ000939450","1947","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        30","G","         1","G","         0","G","         0","G","   -3.7","G,0718, ","","","   17.5","G,0218, ","-0.4","G,0108","-3.7","G,0718","","","","","-0.2","G,1223","-2.9","G,1004","","","","","","","    4253.8","8","    4253.8","G","","","      6.69","G","      8.97","G","      4.41","G"
"NZ000939450","1948","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        16","G","         0","G","         0","G","         0","G","   -3.3","G,0625, ","","","   16.7","G,0301, ","-0.1","G,0424","-3.3","G,0625","","","","","-2.3","G,1008","-2.3","G,1008","","","","","","","    4202.9","9","    4202.9","G","","","      6.85","G","      8.98","G","      4.73","G"
"NZ000939450","1949","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        34","G","         0","G","         0","G","         0","G","   -6.3","G,0729, ","","","   16.2","G,0106, ","-0.4","G,0126","-2.2","G,0614","-6.3","G,0729","","","-2.3","G,1013","-2.3","G,1013","","","","","","","    4295.3","3","    4295.3","G","","","      6.58","G","      8.74","G","      4.42","G"
"NZ000939450","1950","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        37","G","         1","G","         0","G","         0","G","   -6.2","G,0607, ","","","   16.3","G,0120, ","-2.2","G,0427","-2.2","G,0427","-6.2","G,0607","","","-1.7","G,1213","-4.3","G,0926","-5.1","G,0823","","","","","    4382.8","8","    4382.8","G","","","      6.33","G","      8.57","G","      4.09","G"
"NZ000939450","1951","-52.55","169.167","19.0","CAMPBELL ISLAND AWS, NZ","      0.0","","       0.0","G","","","","","","","         0","G","        23","G","         0","G","         0","G","         0","G","   -3.6","G,0707,+","","","   18.9","G,0108, ","-0.8","G,0516","-3.6","G,0706","","","","","-0.3","G,1204","-2.2","G,1017","","","","","","","    4101.5","5","    4101.5","G","","","      7.05","G","      9.28","G","      4.81","G"
