"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00027880","1983","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","    812.6","","     812.6","0","        70","0","        48","0","         3","0","","","         2","0","         0","0","        49","0","         0","0","       234","0","        84","0","","","","","  -10.6","0,0101, ","","","    51"," ,0,0325,+","  39.1"," ,0,0928, ","   39.4","0,0706, ","-2.8","0,1122","-2.8","0,1122","-5.0","0,1128","","","0.0","0,0414","-2.8","0,0203","-5.0","0,0123","-7.8","0,0103","-10.6","0,0101","    1519.7","7","    1519.7","0","    606.8"," ,0","      115"," ,0","     16.27","0","     24.12","0","      8.42","0"
"USC00027880","1984","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","    768.7","","     768.7","0","        69","0","        54","0","         1","0","        0","","         0","0","         0","0","        59","0","         0","0","       248","0","        60","0","","","","","   -6.1","0,1215,+","     0","T,0,0103, ","     0"," ,0,1231,+","  36.1"," ,0,1228, ","   37.2","0,0525,+","-0.6","0,1120","-5.6","0,1127","-5.6","0,1127","","","-1.7","0,0307","-3.9","0,0306","","","","","","","    1362.2","2","    1362.2","0","    564.8"," ,0","        0"," ,0","     16.30","0","     24.40","0","      8.20","0"
"USC00027880","1985","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","    828.9","","     828.9","0","        55","0","        30","0","         2","0","","","","","         0","0","        58","0","         0","0","       255","0","        76","0","","","         4"," ","  -11.7","0,0202,+","","","","","  48.8"," ,0,0803, ","   39.4","0,0609,+","-1.7","0,1114","-3.9","0,1115","-6.7","0,1213","-6.7","0,1213","-2.2","0,0331","-2.2","0,0331","-5.0","0,0305","-9.4","0,0203","-9.4","0,0203","    1445.6","6","    1445.6","0","    384.1"," ,0","","","     16.35","0","     24.57","0","      8.13","0"
"USC00027880","1986","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","","","","","        66","0","        41","0","         4","0","        0","","         0","0","","","","","         0","0","       264","0","        63","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  34.8"," ,0,1216, ","   38.3","0,0731,+","","","","","","","","","","","","","","","","","","","","","","","    426.3"," ,0","        0"," ,0","","","     25.04","0","",""
"USC00027880","1987","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","","","","","        71","0","        43","0","         6","0","        0","","         0","0","","","","","         0","0","       252","0","        63","0","","","         4"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.8"," ,0,0825, ","   37.8","0,0723,+","","","","","","","","","","","","","","","","","","","","","","","    517.2"," ,0","        0"," ,0","","","     24.44","0","",""
"USC00027880","1988","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","","","","","        68","0","        43","0","         7","0","        0","","         0","0","","","","","         0","0","       256","0","        81","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.9"," ,0,0824, ","   38.3","0,0623,+","","","","","","","","","","","","","","","","","","","","","","","    578.8"," ,0","        0"," ,0","","","     25.19","0","",""
"USC00027880","1989","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","","","","","        43","0","        23","0","         1","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.8"," ,0,1004, ","","","","","","","","","","","","","","","","","","","","","","","","","    231.1"," ,0","        0"," ,0","","","","","",""
"USC00027880","1990","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","","","","","        62","0","        42","0","         0","0","        0","","         1","0","","","","","         0","0","       257","0","        51","0","         1"," ","","","","","     0"," ,0,1231,+","    25"," ,0,0118, ","  15.0"," ,0,0914, ","   41.7","0,0626,+","","","","","","","","","","","","","","","","","","","","","","","    324.8"," ,0","       25"," ,0","","","     24.66","0","",""
"USC00027880","1991","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","","","","","        62","0","        45","0","         0","0","        0","","         0","0","","","","","         0","0","       232","0","        53","0","","","         3"," ","","","     0","T,0,0316,+","     0","T,0,0129, ","  22.9"," ,0,0909, ","   37.2","0,0625,+","","","","","","","","","","","","","","","","","","","","","","","    369.3"," ,0","        0","T,0","","","     23.89","0","",""
"USC00027880","1992","31.53699","-110.28073","1403.9","SIERRA VISTA, AZ US","","","","","        75","0","        49","0","         1","0","        0","","         0","0","","","","","         0","0","       234","0","        63","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.1"," ,0,0823, ","   38.3","0,0705, ","","","","","","","","","","","","","","","","","","","","","","","    476.6"," ,0","        0"," ,0","","","     23.84","0","",""
