"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"FP000091938","1986","-17.55","-149.617","3.0","TAHITI FAAA, FP","","","","","","","         0","I","       317","I","         5","I","","","   32.7","I,0407, ","","","     30.11","I"
"FP000091938","1991","-17.55","-149.617","3.0","TAHITI FAAA, FP","       116","I","        70","I","        20","I","","","","","",""," 175.0"," ,I,1213, ","","","   1492.4"," ,I","",""
"FP000091938","1992","-17.55","-149.617","3.0","TAHITI FAAA, FP","       115","I","        71","I","        18","I","         0","I","       319","I","        39","I"," 101.1"," ,I,0301, ","   33.5","I,0325, ","   1598.2"," ,I","     30.78","I"
"FP000091938","1994","-17.55","-149.617","3.0","TAHITI FAAA, FP","       135","I","        84","I","        22","I","","","","","",""," 106.9"," ,I,0511, ","","","   1739.5"," ,I","",""
"FP000091938","1995","-17.55","-149.617","3.0","TAHITI FAAA, FP","       117","I","        89","I","        25","I","","","","","",""," 130.0"," ,I,0209, ","","","   2093.5"," ,I","",""
"FP000091938","1996","-17.55","-149.617","3.0","TAHITI FAAA, FP","       125","I","        73","I","        17","I","","","","","","","  79.0"," ,I,1101, ","","","   1344.4"," ,I","",""
"FP000091938","1997","-17.55","-149.617","3.0","TAHITI FAAA, FP","       124","I","        78","I","        19","I","","","","","","","  96.0"," ,I,1215,+","","","   1624.1"," ,I","",""
"FP000091938","1998","-17.55","-149.617","3.0","TAHITI FAAA, FP","       115","I","        78","I","        16","I","","","","","",""," 297.9"," ,I,1221, ","","","   1711.4"," ,I","",""
"FP000091938","2003","-17.55","-149.617","3.0","TAHITI FAAA, FP","       129","I","        78","I","        12","I","","","","","",""," 108.0"," ,I,0611, ","","","   1247.8"," ,I","",""
"FP000091938","2006","-17.55","-149.617","3.0","TAHITI FAAA, FP","       141","S","        88","S","        20","S","","","","","",""," 222.0"," ,S,0526, ","","","   1952.6"," ,S","",""
"FP000091938","2008","-17.55","-149.617","3.0","TAHITI FAAA, FP","       114","S","        67","S","         2","S","","","","","","","  62.0"," ,S,0712, ","","","    672.6"," ,S","",""
"FP000091938","2009","-17.55","-149.617","3.0","TAHITI FAAA, FP","       121","S","        70","S","        21","S","","","","","","","  99.1"," ,S,1122, ","","","   1391.7"," ,S","",""
"FP000091938","2010","-17.55","-149.617","3.0","TAHITI FAAA, FP","       122","S","        75","S","        17","S","","","","","",""," 188.0"," ,S,0306, ","","","   1473.3"," ,S","",""
"FP000091938","2011","-17.55","-149.617","3.0","TAHITI FAAA, FP","       118","S","        60","S","         9","S","","","","","",""," 105.4"," ,S,1103, ","","","    888.3"," ,S","",""
"FP000091938","2012","-17.55","-149.617","3.0","TAHITI FAAA, FP","       116","S","        69","S","        25","S","","","","","",""," 169.4"," ,S,1218, ","","","   1762.0"," ,S","",""
"FP000091938","2013","-17.55","-149.617","3.0","TAHITI FAAA, FP","       111","S","        64","S","        16","S","","","","","",""," 138.2"," ,S,1026, ","","","   1228.1"," ,S","",""
"FP000091938","2014","-17.55","-149.617","3.0","TAHITI FAAA, FP","       159","S","        86","S","        22","S","","","","","",""," 135.4"," ,S,0316, ","","","   2049.4"," ,S","",""
"FP000091938","2015","-17.55","-149.617","3.0","TAHITI FAAA, FP","       155","S","        83","S","        14","S","","","","","","","  80.0"," ,S,0322, ","","","   1264.9"," ,S","",""
"FP000091938","2016","-17.55","-149.617","3.0","TAHITI FAAA, FP","       132","S","        86","S","        24","S","","","","","",""," 109.0"," ,S,0216, ","","","   1927.1"," ,S","",""
"FP000091938","2017","-17.55","-149.617","3.0","TAHITI FAAA, FP","       145","S","        81","S","        20","S","","","","","",""," 121.9"," ,S,0221, ","","","   1733.2"," ,S","",""
"FP000091938","2018","-17.55","-149.617","3.0","TAHITI FAAA, FP","       140","S","        68","S","        14","S","","","","","","","  91.9"," ,S,0210, ","","","   1407.3"," ,S","",""
"FP000091938","2019","-17.55","-149.617","3.0","TAHITI FAAA, FP","       123","S","        70","S","        14","S","","","","","",""," 127.0"," ,S,1228, ","","","   1429.1"," ,S","",""
"FP000091938","2020","-17.55","-149.617","3.0","TAHITI FAAA, FP","       141","S","        75","S","        16","S","","","","","",""," 193.0"," ,S,0302, ","","","   1558.9"," ,S","",""
"FP000091938","2022","-17.55","-149.617","3.0","TAHITI FAAA, FP","       153","S","        77","S","        20","S","","","","","","","  93.0"," ,S,0114, ","","","   1559.7"," ,S","",""
"FP000091938","2023","-17.55","-149.617","3.0","TAHITI FAAA, FP","       137","S","        76","S","        18","S","","","","","","","  89.9"," ,S,0919, ","","","   1356.0"," ,S","",""
