"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1ILKN0001","2008","41.89409","-88.28839","230.1","GENEVA 1.6 ENE, IL US","   1150.2"," ,N"
"US1ILKN0001","2009","41.89409","-88.28839","230.1","GENEVA 1.6 ENE, IL US","   1048.6"," ,N"
