"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00114317","1947","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","","","","","","","","","         3","6","","","","","","","","","","","         4"," ","","","","","","","    51"," ,6,1216,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      145"," ,6","","","","","",""
"USC00114317","1948","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00114317","1949","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","       107","0","        75","0","        13","0","","","         4","0","","","","","","","","","","","","","","","","","","","    51"," ,0,0318,+","  65.3"," ,0,0119, ","","","","","","","","","","","","","","","","","","","","","","","","","   1214.8"," ,0","      170"," ,0","","","","","",""
"USC00114317","1950","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","       119","0","        88","0","        11","0","       10","","         3","0","","","","","","","","","","","","","","","","","   102"," ,0,1127, ","    91"," ,0,1127, "," 108.2"," ,0,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","   1352.0"," ,0","      234"," ,0","","","","","",""
"USC00114317","1951","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","       108","0","        80","0","         8","0","       33","","        10","0","","","","","","","","","","","         1"," ","","","","","   152"," ,0,1219,+","   152"," ,0,0201, ","  71.6"," ,0,0829, ","","","","","","","","","","","","","","","","","","","","","","","","","   1077.9"," ,0","      761"," ,0","","","","","",""
"USC00114317","1952","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","        81","0","        58","0","         6","0","        2","","         2","0","","","","","","","","","","","","","","","","","    51"," ,0,1202, ","    51"," ,0,1202, ","  65.3"," ,0,0622, ","","","","","","","","","","","","","","","","","","","","","","","","","    772.6"," ,0","       76"," ,0","","","","","",""
"USC00114317","1953","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","        80","0","        60","0","         4","0","        6","","         3","0","","","","","","","","","","","","","","","","","    76"," ,0,0302, ","    76"," ,0,0302, ","  39.9"," ,0,0626,+","","","","","","","","","","","","","","","","","","","","","","","","","    697.8"," ,0","      152"," ,0","","","","","",""
"USC00114317","1954","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","       106","0","        59","0","         7","0","        1","","","","","","","","","","","","","","","","","","","","    25"," ,0,0303, ","","","  41.4"," ,0,1228, ","","","","","","","","","","","","","","","","","","","","","","","","","    739.5"," ,0","","","","","","","",""
"USC00114317","1955","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","       105","0","        71","0","        10","0","        5","","","","","","","","","","","","","","","","","","","","    76"," ,0,0326, ","","","  76.2"," ,0,1116, ","","","","","","","","","","","","","","","","","","","","","","","","","   1113.0"," ,0","","","","","","","",""
"USC00114317","1956","39.11001","-87.66572","147.2","HUTSONVILLE, IL US","","","","","        91","0","        66","0","         8","0","       19","","         4","0","","","","","","","","","","","","","","","","","   102"," ,0,0126,+","    51"," ,0,0316, ","  51.8"," ,0,1207, ","","","","","","","","","","","","","","","","","","","","","","","","","    796.4"," ,0","      193"," ,0","","","","","",""
