"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ET000063331","1953","12.55","37.417","1967.0","GONDAR, ET","    603.2","","     603.2","Q","       146","Q","       102","Q","         9","Q","         0","Q","         0","Q","         0","Q","       340","Q","         7","Q","    6.4","Q,1222, ","  62.3"," ,Q,0825, ","   33.2","Q,0319, ","      59.7","7","      59.7","Q","   1331.9"," ,Q","     19.72","Q","     26.74","Q","     12.70","Q"
"ET000063331","1954","12.55","37.417","1967.0","GONDAR, ET","","","","","       131","Q","       103","Q","        11","Q","         0","Q","         0","Q","","","","","","","    7.0","Q,1230,+","  58.6"," ,Q,0902, ","","","","","","","   1399.4"," ,Q","","","","","     12.53","Q"
"ET000063331","1955","12.55","37.417","1967.0","GONDAR, ET","    305.8","","     305.8","Q","       136","Q","       115","Q","         7","Q","         0","Q","         0","Q","         0","Q","       341","Q","         0","Q","    6.5","Q,1214, ","  47.8"," ,Q,0628, ","   31.5","Q,0309, ","     152.8","8","     152.8","Q","   1339.2"," ,Q","     18.66","Q","     25.91","Q","     11.42","Q"
"ET000063331","1956","12.55","37.417","1967.0","GONDAR, ET","    394.7","","     394.7","Q","       141","Q","        97","Q","         4","Q","         0","Q","         0","Q","         0","Q","       337","Q","         0","Q","    4.1","Q,0117, ","  31.0"," ,Q,0726, ","   31.8","Q,0510, ","     230.0","0","     230.0","Q","   1109.7"," ,Q","     18.87","Q","     25.71","Q","     12.02","Q"
"ET000063331","1957","12.55","37.417","1967.0","GONDAR, ET","    512.7","","     512.7","Q","       143","Q","       102","Q","         6","Q","         0","Q","         0","Q","         0","Q","       355","Q","         1","Q","    5.8","Q,0205, ","  47.0"," ,Q,0601, ","   32.4","Q,0508, ","     161.2","2","     161.2","Q","   1146.9"," ,Q","     19.56","Q","     26.42","Q","     12.69","Q"
"ET000063331","1958","12.55","37.417","1967.0","GONDAR, ET","","","","","       150","Q","       118","Q","         6","Q","         0","Q","         0","Q","","","","","","","    6.0","Q,0213, ","  47.1"," ,Q,0730, ","","","      52.2","2","      52.2","Q","   1283.6"," ,Q","","","","","     13.08","Q"
"ET000063331","1959","12.55","37.417","1967.0","GONDAR, ET","","","","","       130","Q","       103","Q","         9","Q","","","","","","","","","","","","","  75.8"," ,Q,0624, ","","","","","","","   1370.5"," ,Q","","","","","",""
"ET000063331","1965","12.55","37.417","1967.0","GONDAR, ET","    557.2","","     557.2","Q","       122","Q","        87","Q","         8","Q","         0","Q","         0","Q","         0","Q","       360","Q","         2","Q","    5.3","Q,0112, ","  48.2"," ,Q,1002, ","   32.4","Q,0527, ","     181.9","9","     181.9","Q","   1028.2"," ,Q","     19.59","Q","     26.63","Q","     12.55","Q"
"ET000063331","1966","12.55","37.417","1967.0","GONDAR, ET","    453.2","","     453.2","Q","       133","Q","        83","Q","         5","Q","         0","Q","         0","Q","         0","Q","       361","Q","         0","Q","    7.5","Q,1218,+","  42.1"," ,Q,0615, ","   32.0","Q,0329, ","      73.6","6","      73.6","Q","    947.3"," ,Q","     19.41","Q","     26.34","Q","     12.49","Q"
"ET000063331","1967","12.55","37.417","1967.0","GONDAR, ET","    401.8","","     401.8","Q","       127","Q","        90","Q","         8","Q","         0","Q","         0","Q","         0","Q","       347","Q","         0","Q","    6.6","Q,1227,+","  82.0"," ,Q,0623, ","   31.4","Q,0608,+","      74.1","1","      74.1","Q","   1018.7"," ,Q","     19.13","Q","     26.04","Q","     12.22","Q"
"ET000063331","1969","12.55","37.417","1967.0","GONDAR, ET","    556.6","","     556.6","Q","       124","Q","        86","Q","         9","Q","         0","Q","         0","Q","         0","Q","       357","Q","         2","Q","    7.0","Q,0102, ","  51.9"," ,Q,0705, ","   32.5","Q,0416,+","      64.9","9","      64.9","Q","   1117.9"," ,Q","     19.74","Q","     26.40","Q","     13.07","Q"
"ET000063331","1970","12.55","37.417","1967.0","GONDAR, ET","","","","","        98","Q","        72","Q","         3","Q","","","","","","","","","","","","","  57.1"," ,Q,0718, ","","","      58.7","7","      58.7","Q","    838.1"," ,Q","","","","","",""
"ET000063331","1971","12.55","37.417","1967.0","GONDAR, ET","    470.5","","     470.5","Q","       150","Q","       103","Q","         3","Q","         0","Q","         0","Q","         0","Q","       351","Q","         0","Q","    5.0","Q,1224, ","  36.0"," ,Q,0916, ","   32.0","Q,0404,+","","","","","    987.6"," ,Q","     19.31","Q","     26.22","Q","     12.40","Q"
"ET000063331","1972","12.55","37.417","1967.0","GONDAR, ET","    667.4","","     667.4","Q","       137","Q","        89","Q","         9","Q","         0","Q","         0","Q","         0","Q","       358","Q","         0","Q","    7.4","Q,0202, ","  59.3"," ,Q,0911, ","   32.0","Q,0306, ","     114.2","2","     114.2","Q","   1124.2"," ,Q","     20.09","Q","     27.06","Q","     13.13","Q"
"ET000063331","1973","12.55","37.417","1967.0","GONDAR, ET","    782.3","","     782.3","Q","       137","Q","       104","Q","        15","Q","         0","Q","         0","Q","         0","Q","       354","Q","        18","Q","    8.0","Q,1217,+","  53.1"," ,Q,0801, ","   33.6","Q,0405, ","      18.4","4","      18.4","Q","   1408.1"," ,Q","     20.41","Q","     27.18","Q","     13.64","Q"
"ET000063331","1974","12.55","37.417","1967.0","GONDAR, ET","","","","","       126","Q","        97","Q","        12","Q","","","","","","","","","","","","","  69.5"," ,Q,0910, ","","","","","","","   1437.2"," ,Q","","","","","",""
"ET000063331","1975","12.55","37.417","1967.0","GONDAR, ET","","","","","","","","","","","","","","","","","","","","","","","","","","","      47.3","3","      47.3","Q","","","","","","","",""
"ET000063331","1976","12.55","37.417","1967.0","GONDAR, ET","    577.2","","     577.2","Q","       142","Q","       102","Q","        15","Q","         0","Q","         0","Q","         0","Q","       350","Q","         0","Q","    6.5","Q,0107,+","  65.4"," ,Q,0406, ","   31.5","Q,0417,+","","","","","   1454.7"," ,Q","     19.75","Q","     26.31","Q","     13.19","Q"
"ET000063331","1977","12.55","37.417","1967.0","GONDAR, ET","","","","","       136","Q","       102","Q","         6","Q","","","","","","","","","","","","","  63.5"," ,Q,0815, ","","","      57.5","5","      57.5"," ","   1156.3"," ,Q","","","","","",""
"ET000063331","1978","12.55","37.417","1967.0","GONDAR, ET","","","","","       115","Q","        87","Q","         6","Q","","","","","         0","Q","       355","Q","         0","Q","","","  50.3"," ,Q,0911, ","   32.0","Q,0528, ","","","","","   1028.6"," ,Q","","","     26.36","Q","",""
