"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CO000080241","1970","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       178","I","       137","I","        41","I","","","","","","","","","","","","","  80.0"," ,I,0807, ","","","","","","","   2747.0"," ,I","","","","","",""
"CO000080241","1971","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       169","I","       128","I","        35","I","","","","","","","","","","","","","  83.0"," ,I,0618, ","","","","","","","   2482.0"," ,I","","","","","",""
"CO000080241","1973","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       158","I","       131","I","        39","I","","","","","","","","","","","","","  91.0"," ,I,0604, ","","","","","","","   2631.0"," ,I","","","","","",""
"CO000080241","1975","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       175","I","       140","I","        34","I","","","","","","","","","","","",""," 111.0"," ,I,1109, ","","","","","","","   2523.0"," ,I","","","","","",""
"CO000080241","1976","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       175","I","       135","I","        39","I","","","","","","","","","","","",""," 120.0"," ,I,0531, ","","","","","","","   2904.0"," ,I","","","","","",""
"CO000080241","1977","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       188","I","       140","I","        37","I","","","","","","","","","","","",""," 117.0"," ,I,0602, ","","","","","","","   2772.0"," ,I","","","","","",""
"CO000080241","1978","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       191","I","       141","I","        41","I","","","","","","","","","","","",""," 169.0"," ,I,0323, ","","","","","","","   3227.0"," ,I","","","","","",""
"CO000080241","1979","4.55","-70.917","167.0","LAS GAVIOTAS, CO","","","","","       174","I","       126","I","        38","I","","","","","","","","","","","","","  81.0"," ,I,0428, ","","","","","","","   2553.0"," ,I","","","","","",""
"CO000080241","1980","4.55","-70.917","167.0","LAS GAVIOTAS, CO","   3068.0","","    3068.0","G","       173","I","       123","I","        28","I","         0","G","         0","G","         0","G","       363","G","       143","G","   19.5","G,0112, ","  80.0"," ,I,0330, ","   36.6","G,0220, ","","","","","   2396.0"," ,I","     26.84","G","     31.34","G","     22.35","G"
"CO000080241","1981","4.55","-70.917","167.0","LAS GAVIOTAS, CO","   3053.0","","    3053.0","G","       175","I","       131","I","        42","I","         0","G","         0","G","         0","G","       361","G","       141","G","   17.4","G,0721, ","  87.0"," ,I,0407, ","   36.3","G,0214, ","       0.0","0","       0.0","G","   2896.0"," ,I","     26.83","G","     31.31","G","     22.35","G"
