"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00342948","2010","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","   1130.9","","    1130.9","0","        0","","         0","0","         0","0","       112","0","         7","0","       210","0","        96","0","  -16.7","0,0108, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   41.7","0,0823, ","0.0","0,1029","-3.3","0,1105","-7.8","0,1125","-7.8","0,1125","-10.0","0,1126","-2.8","0,0408","-2.8","0,0408","-5.6","0,0322","-6.7","0,0224","-10.6","0,0217","    2436.9","9","","","    2436.9","0","","","","","","","","","","","","","        0"," ,0","     15.24","0","     22.65","0","      7.84","0"
"USC00342948","2011","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","   1490.0","","    1490.0","K","","","","","         3","K","       101","K","         8","K","       225","K","       127","K","  -22.2","K,0210, ","","","","","   46.1","K,0626, ","-2.2","K,1103","-2.2","K,1103","-7.2","K,1117","-7.2","K,1117","-8.9","K,1206","-0.6","K,0503","-2.2","K,0416","-7.2","K,0222","-7.2","K,0222","-13.3","K,0211","    2081.6","6","      33.3","K,3,2","    2081.6","K","      43.9","K,3,2","      -4.4","K,3,2","      -0.6","K,3,2","      15.3","K,3,2","      23.4","K,3,2","    265.1"," ,K","","","     16.50","K","     24.86","K","      8.14","K"
"USC00342948","2012","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","   1282.8","","    1282.8","7","","","","","         0","7","        88","7","         5","7","       233","7","       118","7","  -13.3","7,1226, ","","","","","   44.4","7,0802,+","-1.7","7,1008","-6.1","7,1027","-6.1","7,1027","-6.7","7,1127","-9.4","7,1210","-2.8","K,0305","-2.8","K,0305","-6.7","K,0225","-6.7","K,0225","-10.0","K,0118","    1830.7","7","      31.7","7,3,2","    1830.7","7","      40.0","7,3,2","      -0.6","7,3,2","       0.6","7,3,2","      15.5","7,3,2","      22.9","7,3,2","","","","","     16.91","7","     24.95","7","      8.88","7"
"USC00342948","2013","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","   1095.4","","    1095.4","7","","","","","         0","7","       125","7","         8","7","       205","7","        91","7","  -15.0","7,1210,+","","","","","   41.7","7,0806, ","0.0","7,1017","-2.2","7,1107","-7.8","7,1112","-7.8","7,1112","-9.4","7,1113","0.0","7,0504","-4.4","7,0424","-4.4","7,0424","-10.6","7,0326","-10.6","7,0326","    2210.4","4","","","    2210.4","7","","","","","","","","","","","","","","","     14.76","7","     22.39","7","      7.12","7"
"USC00342948","2014","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","   1064.7","","    1064.7","7","","","","","         0","7","       104","7","        15","7","       211","7","        89","7","  -15.6","7,0303,+","","","","","   39.4","7,0822, ","-1.1","7,1101","-4.4","7,1111","-4.4","7,1111","-7.2","7,1112","-12.8","7,1116","-5.6","7,0415","-5.6","7,0415","-5.6","7,0415","-6.7","7,0317","-8.9","7,0304","    2376.6","6","      28.9","7,3,2","    2376.6","7","      38.3","7,3,2","      -1.7","7,3,2","      -0.6","7,3,2","      14.0","7,3,2","      21.4","7,3,2","","","","","     14.95","7","     22.40","7","      7.49","7"
"USC00342948","2015","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","    971.4","","     971.4","7","","","","","         0","7","        92","7","         9","7","       217","7","        86","7","  -15.6","7,0305, ","","","","","   38.9","7,0806, ","-1.1","7,1108","-2.2","7,1120","-5.6","7,1121","-7.8","7,1217","-10.0","7,1229","-0.6","7,0410","-2.2","7,0404","-5.0","7,0307","-6.7","7,0306","-15.6","7,0305","    2150.5","5","      27.2","7,3,2","    2150.5","7","      40.6","7,3,2","      -0.6","7,3,2","       0.0","7,3,2","      13.5","7,3,2","      21.8","7,3,2","","","","","     15.32","7","     22.47","7","      8.18","7"
"USC00342948","2016","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1900.7","7","      29.4","7,3,2","    1900.7"," ","      42.2","7,3,2","      -3.9","7,3,2","       0.0","7,3,2","      13.9","7,3,2","      23.7","7,3,2","","","","","","","","","",""
"USC00342948","2017","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","    960.8","","     960.8","7","","","","","         2","7","        88","7","         6","7","       236","7","        77","7","  -20.6","7,0107,+","","","","","   40.0","7,0722,+","-2.2","7,1027","-2.2","7,1027","-5.6","7,1119","-6.7","7,1206","-10.6","7,1207","-2.8","7,0315","-2.8","7,0315","-4.4","7,0307","-8.3","7,0302","-9.4","7,0108","","","","","","","","","","","","","","","","","    750.4"," ,7","","","     15.79","7","     23.41","7","      8.17","7"
"USC00342948","2018","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","   1237.5","","    1237.5","7","","","","","         0","7","       115","7","         7","7","       208","7","       105","7","  -17.2","7,0117,+","","","","","   43.9","7,0720, ","0.0","7,1015","-2.8","7,1109","-6.1","7,1110","-7.2","7,1112","-10.0","7,1113","-0.6","7,0416","-3.9","7,0415","-6.1","7,0407","-7.2","7,0221","-10.0","7,0213","    2051.5","5","      29.4","7,3,2","    2051.5","7","      40.6","7,3,2","      -3.9","7,3,2","      -0.6","7,3,2","      13.8","7,3,2","      22.3","7,3,2","","","","","     15.62","7","     23.37","7","      7.88","7"
"USC00342948","2019","35.2049","-99.8034","602.9","ERICK 4 ESE MESONET, OK US","   1071.3","","    1071.3","7","","","","","         0","7","       109","7","         5","7","       201","7","        89","7","  -13.3","7,1112, ","","","","","   41.7","7,0812,+","-0.6","7,1011","-2.2","7,1012","-5.6","7,1030","-8.3","7,1031","-13.3","7,1112","0.0","7,0414","-3.3","7,0331","-7.2","7,0306","-7.2","7,0306","-11.7","7,0305","    2282.3","3","      28.9","7,3,2","    2282.3","7","      40.0","7,3,2","       0.0","7,3,2","       1.1","7,3,2","      13.1","7,3,2","      21.6","7,3,2","","","","","     15.04","7","     22.39","7","      7.69","7"
