"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00058092","1940","37.43333","-106.6","3461.9","SUMMITVILLE, CO US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6231.5","5","    6231.5","6","","","","","","","","","",""
"USC00058092","1943","37.43333","-106.6","3461.9","SUMMITVILLE, CO US","","","","","       133","6","        83","6","         5","6","        60","6","        20","6","       259","6","        95","6","         5","6","         0","6","","","  -25.6","6,0119, ","   610"," ,6,0124, ","  46.5"," ,6,0124, ","   22.8","6,0729, ","0.0","6,0827","-2.8","6,1002","-7.8","6,1012","-7.8","6,1012","-9.4","6,1013","-2.2","6,0617","-2.2","6,0617","-5.0","6,0616","-6.7","6,0522","-10.0","6,0519","","","","","    925.8"," ,6","     8514"," ,6","      0.58","6","      6.73","6","     -5.56","6"
"USC00058092","1944","37.43333","-106.6","3461.9","SUMMITVILLE, CO US","      0.0","","       0.0","6","","","","","","","","","        30","6","       287","6","       127","6","         1","6","         0","6","","","  -24.4","6,0105, ","","","","","   21.7","6,0813, ","0.0","6,0826","-5.0","6,0830","-5.0","6,0830","-7.2","6,1002","-9.4","6,1003","-1.1","6,0730","-2.8","6,0618","-4.4","6,0605","-8.3","6,0518","-9.4","6,0517","","","","","","","","","     -0.83","6","      5.27","6","     -6.94","6"
"USC00058092","1945","37.43333","-106.6","3461.9","SUMMITVILLE, CO US","      0.0","","       0.0","6","       115","6","        86","6","         2","6","        64","6","        30","6","       269","6","       113","6","         0","6","         0","6","","","  -25.0","6,0404, ","   533"," ,6,0316, ","  39.4"," ,6,0316, ","   20.6","6,0720,+","0.0","6,0828","-3.9","6,0913","-6.1","6,0926","-7.2","6,0929","-10.0","6,1014","0.0","6,0701","-2.2","6,0618","-6.7","6,0617","-6.7","6,0617","-10.0","6,0429","    6573.2","2","    6573.2","6","    881.7"," ,6","     9625"," ,6","     -0.22","6","      5.95","6","     -6.39","6"
"USC00058092","1946","37.43333","-106.6","3461.9","SUMMITVILLE, CO US","      0.0","","       0.0","6","","","","","","","","","        38","6","       266","6","        91","6","         0","6","         0","6","","","  -26.1","6,0205,+","","","","","   20.0","6,0806,+","-0.6","6,0901","-3.9","6,0920","-5.6","6,0923","-8.3","6,1005","-9.4","6,1006","0.0","6,0722","-2.2","6,0621","-5.6","6,0619","-10.0","6,0531","-10.0","6,0531","    6617.3","3","    6617.3","6","","","","","     -0.11","6","      6.33","6","     -6.55","6"
"USC00058092","1947","37.43333","-106.6","3461.9","SUMMITVILLE, CO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6316.6","6","    6316.6","6","","","","","","","","","",""
