"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KYFR0001","2008","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       147","N","        81","N","        12","N","","","         5","N","","","   165"," ,N,0308, "," 114.0"," ,N,0404, ","   1331.6"," ,N","      495"," ,N"
"US1KYFR0001","2009","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       174","N","       101","N","        10","N","","","         7","N","","","   109"," ,N,0204, ","  69.6"," ,N,0921, ","   1490.4"," ,N","      453"," ,N"
"US1KYFR0001","2011","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       166","N","       110","N","        18","N","","","","","","","",""," 121.4"," ,N,0503, ","   1833.6"," ,N","",""
"US1KYFR0001","2012","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       140","N","        83","N","         7","N","","","         3","N","","","   142"," ,N,0305, ","  50.0"," ,N,0719, ","   1117.2"," ,N","      337"," ,N"
"US1KYFR0001","2013","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       158","N","        93","N","        21","N","       10","","         6","N","    51"," ,N,0201, ","    64"," ,N,1207, ","  71.6"," ,N,0901, ","   1550.5"," ,N","      463"," ,N"
"US1KYFR0001","2014","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       144","N","        90","N","        12","N","","","","","","","","","  73.9"," ,N,0911, ","   1262.3"," ,N","",""
"US1KYFR0001","2015","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       156","N","        97","N","        19","N","","","","","","","",""," 102.9"," ,N,0403, ","   1766.5"," ,N","",""
"US1KYFR0001","2016","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       139","N","        96","N","        11","N","","","","","","","","","  61.5"," ,N,1218, ","   1233.6"," ,N","",""
"US1KYFR0001","2017","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       142","N","        93","N","         8","N","","","         2","N","","","    58"," ,N,0106, ","  72.4"," ,N,0902, ","   1214.4"," ,N","      101"," ,N"
"US1KYFR0001","2018","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       185","N","       120","N","        20","N","","","","","","","","","  73.2"," ,N,0901, ","   2013.8"," ,N","",""
"US1KYFR0001","2019","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       151","N","       105","N","        22","N","","","","","","","","","  86.1"," ,N,1007, ","   1725.5"," ,N","",""
"US1KYFR0001","2020","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       166","N","        97","N","        14","N","","","","","","","","","  67.8"," ,N,0524, ","   1426.4"," ,N","",""
"US1KYFR0001","2021","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","","","","","","","        9","","         7","N","   102"," ,N,0216, ","    76"," ,N,0421,+","","","   1550.0"," ,N","      440"," ,N"
"US1KYFR0001","2022","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       134","N","        83","N","        15","N","       16","","         6","N","   102"," ,N,0312, ","   107"," ,N,1223,+","  69.9"," ,N,0218, ","   1342.1"," ,N","      540"," ,N"
"US1KYFR0001","2023","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       144","N","        77","N","         9","N","        0","","         0","N","    13"," ,N,0314,+","    13"," ,N,1219, ","  72.9"," ,N,0103, ","   1087.1"," ,N","       37"," ,N"
"US1KYFR0001","2024","38.22101","-84.81751","224.0","FRANKFORT 3.3 NE, KY US","       152","N","        94","N","         9","N","        8","","         5","N","   102"," ,N,0119, ","    97"," ,N,0119, ","  57.9"," ,N,0928, ","   1228.4"," ,N","      309"," ,N"
