"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US10red_019","2006","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        81","N","        42","N","         6","N","        0","","         4","N","     0"," ,N,1231,+","   330"," ,N,1230, ","  42.9"," ,N,0721, ","    577.6"," ,N","      722"," ,N"
"US10red_019","2007","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        83","N","        48","N","         7","N","","","        10","N","","","   127"," ,N,0213, "," 104.9"," ,N,0424, ","    732.4"," ,N","      862"," ,N"
"US10red_019","2008","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        81","N","        58","N","         5","N","","","         6","N","","","   102"," ,N,0317, ","  89.7"," ,N,0809, ","    755.9"," ,N","      388"," ,N"
"US10red_019","2009","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        96","N","        57","N","         6","N","","","        11","N","","","   178"," ,N,1030, ","  61.5"," ,N,1022, ","    713.1"," ,N","      815"," ,N"
"US10red_019","2011","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        87","N","        47","N","         7","N","","","         8","N","","","   229"," ,N,1203, ","  66.3"," ,N,0810, ","    617.2"," ,N","      721"," ,N"
"US10red_019","2012","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        48","N","        35","N","         0","N","","","         4","N","","","   127"," ,N,1220, ","  25.1"," ,N,0413, ","    280.0"," ,N","      326"," ,N"
"US10red_019","2013","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        76","N","        34","N","         4","N","","","        11","N","","","   203"," ,N,0221, ","  45.2"," ,N,0409, ","    433.8"," ,N","      716"," ,N"
"US10red_019","2014","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        77","N","        53","N","         5","N","","","        12","N","","","   178"," ,N,0223, ","  66.3"," ,N,0609, ","    701.7"," ,N","      775"," ,N"
"US10red_019","2015","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        88","N","        51","N","         6","N","","","         6","N","","","    89"," ,N,1118, ","  55.4"," ,N,0606, ","    658.8"," ,N","      362"," ,N"
"US10red_019","2016","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        65","N","        34","N","         6","N","","","","","","","","","  92.2"," ,N,0417, ","    598.6"," ,N","",""
"US10red_019","2017","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        73","N","        41","N","         6","N","","","","","","","","","  33.3"," ,N,0807, ","    533.2"," ,N","",""
"US10red_019","2018","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        84","N","        52","N","         9","N","","","","","","","","","  66.3"," ,N,0620, ","    705.4"," ,N","",""
"US10red_019","2019","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        96","N","        57","N","         9","N","","","","","","","","","  67.6"," ,N,0706, ","    776.9"," ,N","",""
"US10red_019","2020","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        71","N","        34","N","         4","N","","","","","","","","","  39.6"," ,N,0516, ","    426.5"," ,N","",""
"US10red_019","2021","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        53","N","        42","N","         5","N","","","","","","","","","  53.8"," ,N,0930, ","    456.6"," ,N","",""
"US10red_019","2022","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        57","N","        31","N","         1","N","","","","","","","","","  33.8"," ,N,0502, ","    282.3"," ,N","",""
"US10red_019","2023","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        69","N","        45","N","         7","N","","","","","","","",""," 175.3"," ,N,0526, ","    797.4"," ,N","",""
"US10red_019","2024","40.265","-100.6531","818.1","MCCOOK 4.6 NNW, NE US","        70","N","        48","N","         8","N","","","","","","","","","  34.8"," ,N,0426, ","    634.7"," ,N","",""
