"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA004024919","1995","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","","","","","        41","C","        23","C","         3","C","","","","","","","","","","","","","","","","","  30.2"," ,C,0905, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    232.0"," ,C","","","","","","","","","","","",""
"CA004024919","1996","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","     89.6","","      89.6","C","","","","","","","","","        74","C","       194","C","        88","C","        93","C","         7","C","  -39.7","C,0201, ","","","","","   33.3","C,0810, ","-1.8","C,0922","-6.7","C,1002","-6.7","C,1002","-6.7","C,1002","-9.0","C,1020","0.0","C,0522","-7.5","C,0509","-7.5","C,0509","-7.5","C,0509","-14.2","C,0330","","","","","","","","","      2.32","C","      9.01","C","     -4.37","C","","","",""
"CA004024919","1997","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","    120.8","","     120.8","C","","","","","","","","","        27","C","       181","C","        51","C","       112","C","         8","C","  -37.7","C,0125, ","","","","","   36.3","C,0806, ","-0.7","C,0901","-2.3","C,0919","-7.3","C,1013","-7.3","C,1013","-9.6","C,1020","0.0","C,0518","-2.6","C,0511","-5.0","C,0502","-9.5","C,0412","-9.5","C,0412","    5540.9","9","    5540.9","C","","","","","      5.37","C","     12.49","C","     -1.75","C","","","",""
"CA004024919","1998","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","    135.3","","     135.3","C","","","","","","","","","        32","C","       171","C","        51","C","       103","C","         9","C","  -39.5","C,0112, ","","","","","   33.3","C,0902, ","-0.7","C,0930","-4.8","C,1005","-4.8","C,1005","-7.5","C,1030","-8.9","C,1031","-0.4","C,0603","-3.8","C,0513","-6.1","C,0419","-11.5","C,0415","-11.5","C,0415","    4204.6","6","    4204.6","C","","","","","      5.92","C","     12.96","C","     -1.12","C","","","",""
"CA004024919","1999","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","     70.4","","      70.4","C","","","","","","","","","        21","C","       187","C","        30","C","        78","C","         5","C","  -30.3","C,0124, ","","","","","   35.3","C,0830, ","-1.8","C,0902","-3.8","C,0914","-4.4","C,0919","-9.5","C,1002","-9.5","C,1002","0.0","C,0516","-4.6","C,0505","-4.6","C,0505","-10.6","C,0416","-10.6","C,0416","    4565.5","5","    4565.5","C","","","","","      6.12","C","     13.13","C","     -0.90","C","","","",""
"CA004024919","2000","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","    124.4","","     124.4","C","","","","","","","","","        55","C","       204","C","        69","C","       104","C","        13","C","  -33.0","C,1221, ","","","","","   35.0","C,0809, ","0.0","C,0910","-6.6","C,0923","-6.6","C,0923","-8.5","C,1004","-11.8","C,1006","-1.7","C,0530","-6.6","C,0512","-6.6","C,0512","-9.6","C,0415","-9.6","C,0415","    4611.0","0","    4611.0","C","","","","","      4.69","C","     12.04","C","     -2.65","C","","","",""
"CA004024919","2001","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","    200.2","","     200.2","C","","","","","","","","","        32","C","       186","C","        56","C","       119","C","        18","C","  -32.7","C,0226, ","","","","","   37.7","C,0803, ","-1.2","C,1001","-4.0","C,1004","-8.7","C,1005","-8.7","C,1005","-8.9","C,1015","-0.7","C,0507","-2.2","C,0502","-5.1","C,0423","-8.1","C,0421","-12.8","C,0416","    5046.1","1","    5046.1","C","","","","","      6.19","C","     13.75","C","     -1.38","C","","","",""
"CA004024919","2002","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","    109.6","","     109.6","C","","","","","","","","","        37","C","       209","C","        63","C","        88","C","         6","C","  -34.4","C,0309, ","","","","","   33.8","C,0725, ","-1.2","C,0921","-4.0","C,0923","-8.0","C,1012","-8.0","C,1012","-9.0","C,1024","-11.1","C,0523","-11.1","C,0523","-11.1","C,0523","-11.1","C,0523","-11.1","C,0523","    5028.9","9","    5028.9","C","","","","","      4.15","C","     10.86","C","     -2.56","C","","","",""
"CA004024919","2003","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","    216.4","","     216.4","C","","","","","","","","","        46","C","       179","C","        73","C","       106","C","        20","C","  -40.4","C,0122, ","","","","","   37.0","C,0816, ","-1.3","C,0916","-3.7","C,0918","-5.9","C,1016","-7.9","C,1025","-10.3","C,1030","-4.6","C,0519","-4.6","C,0519","-4.6","C,0519","-7.4","C,0407","-9.7","C,0403","    5016.4","4","    5016.4","C","","","","","      5.12","C","     12.14","C","     -1.89","C","","","",""
"CA004024919","2004","49.9","-109.4667","767.0","MAPLE CREEK, SK CA","     72.7","","      72.7","C","","","","","","","","","        31","C","       196","C","        49","C","        76","C","         3","C","  -34.7","C,0103, ","","","","","   35.9","C,0717, ","-0.5","C,0911","-7.0","C,0930","-7.0","C,0930","-7.0","C,0930","-9.8","C,1001","-3.4","C,0514","-3.4","C,0514","-5.2","C,0501","-9.0","C,0409","-9.0","C,0409","    4917.7","7","    4917.7","C","","","","","      5.13","C","     11.82","C","     -1.56","C","","","",""
