"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00385130","1900","34.666667","-82.716667","274.3","LIBERTY, SC US","   1027.1","","    1027.1","6","","","","","","","         0","6","        71","6","         6","6","       204","6","        65","6","","","","","  -17.2","6,0218, ","","","   38.9","6,0808, ","-4.4","6,1109","-4.4","6,1109","-4.4","6,1109","","","","","-3.9","6,0401","-3.9","6,0401","-5.0","6,0317","-7.2","6,0226","-10.6","6,0225","","","","","","","     15.99","6","     22.20","6","      9.78","6"
"USC00385130","1901","34.666667","-82.716667","274.3","LIBERTY, SC US","","","","","","","","","","","         0","6","        80","6","         1","6","       163","6","        31","6","","","","","  -16.7","6,1221, ","","","   35.0","6,0725, ","-2.8","6,1106","-2.8","6,1106","-5.0","6,1114","-7.2","6,1117","-8.9","6,1216","-1.1","6,0404","-4.4","6,0322","-4.4","6,0322","-12.2","6,0307","-12.2","6,0307","    1847.1","1","    1847.1","6","","","     14.47","6","     20.61","6","      8.32","6"
"USC00385130","1902","34.666667","-82.716667","274.3","LIBERTY, SC US","","","","","","","","","","","         0","6","        65","6","         2","6","       212","6","        77","6","","","","","  -11.1","6,1227, ","","","   40.6","6,0612, ","-4.4","6,1128","-4.4","6,1128","-4.4","6,1128","-8.9","6,1226","-8.9","6,1226","-0.6","6,0409","-5.0","6,0319","-5.0","6,0319","-9.4","6,0211","-9.4","6,0211","","","","","","","     15.93","6","     22.48","6","      9.37","6"
"USC00385130","1903","34.666667","-82.716667","274.3","LIBERTY, SC US","    936.4","","     936.4","6","        67","6","        60","6","        18","6","         0","6","        76","6","         0","6","       211","6","        72","6","","","","","  -10.6","6,0113, ","  77.5"," ,6,0413, ","   38.3","6,0705, ","-2.8","6,1025","-2.8","6,1025","-6.7","6,1119","-6.7","6,1119","-10.0","6,1127","-0.6","6,0424","-2.2","6,0302","-4.4","6,0225","-7.8","6,0219","-10.0","6,0218","    1537.7","7","    1537.7","6","   1267.9"," ,6","     15.83","6","     22.27","6","      9.38","6"
"USC00385130","1904","34.666667","-82.716667","274.3","LIBERTY, SC US","    863.4","","     863.4","6","","","","","","","         0","6","        74","6","         1","6","       201","6","        58","6","","","","","  -12.2","6,0106, ","","","   37.8","6,0720, ","-2.2","6,1024","-2.2","6,1024","-7.8","6,1220","-7.8","6,1220","","","-2.2","6,0405","-2.2","6,0405","-5.6","6,0214","-8.9","6,0202","-8.9","6,0202","    1963.7","7","    1963.7","6","","","     15.42","6","     22.01","6","      8.82","6"
"USC00385130","1905","34.666667","-82.716667","274.3","LIBERTY, SC US","","","","","        87","6","        74","6","        21","6","         0","6","        69","6","         1","6","       211","6","        67","6","","","","","  -13.9","6,0214, "," 106.7"," ,6,1203, ","   35.6","6,0720,+","0.0","6,1102","-5.0","6,1123","-5.0","6,1123","-7.8","6,1205","","","-0.6","6,0417","-3.3","6,0227","-5.6","6,0218","-11.7","6,0216","-11.7","6,0216","    1760.5","5","    1760.5","6","   1398.6"," ,6","     15.99","6","     22.13","6","      9.84","6"
"USC00385130","1906","34.666667","-82.716667","274.3","LIBERTY, SC US","","","","","","","","","","","         0","6","        57","6","         0","6","       199","6","        46","6","","","","","  -11.1","6,1224,+","","","   36.7","6,0630, ","-1.1","6,1010","-2.2","6,1029","-6.1","6,1113","-11.1","6,1224","-11.1","6,1224","0.0","6,0325","-5.6","6,0321","-5.6","6,0321","-7.2","6,0228","-11.1","6,0205","","","","","","","     16.17","6","     22.14","6","     10.20","6"
"USC00385130","1907","34.666667","-82.716667","274.3","LIBERTY, SC US","    905.7","","     905.7","6","","","","","","","         0","6","        52","6","         0","6","       207","6","        56","6","","","","","  -11.1","6,1205, ","","","   39.4","6,0709, ","0.0","6,1014","-3.9","6,1114","-6.7","6,1203","-6.7","6,1203","-11.1","6,1205","-5.6","6,0415","-5.6","6,0415","-5.6","6,0415","-6.7","6,0208","","","","","","","","","     16.13","6","     22.39","6","      9.88","6"
"USC00385130","1908","34.666667","-82.716667","274.3","LIBERTY, SC US","    931.9","","     931.9","6","       114","6","       102","6","        20","6","         0","6","        53","6","         0","6","       225","6","        46","6","","","","","  -10.6","6,0203, "," 282.4"," ,6,0825, ","   36.1","6,0818,+","-0.6","6,1106","-3.3","6,1115","","","","","","","-0.6","6,0404","-10.0","6,0228","-10.0","6,0228","-10.0","6,0228","-10.0","6,0228","    1756.1","1","    1756.1","6","   1777.6"," ,6","     16.61","6","     22.70","6","     10.52","6"
"USC00385130","1909","34.666667","-82.716667","274.3","LIBERTY, SC US","    871.4","","     871.4","6","","","","","","","         0","6","        49","6","         1","6","       213","6","        35","6","","","","","  -11.1","6,0201,+","","","   36.1","6,0828,+","-2.8","6,1025","-2.8","6,1025","-7.2","6,1210","-7.2","6,1210","-9.4","6,1223","0.0","6,0331","-3.3","6,0226","-5.6","6,0203","-11.1","6,0201","-11.1","6,0201","    1376.2","2","    1376.2","6","","","     16.39","6","     22.61","6","     10.18","6"
