"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00024105","1965","21.3833","-98.9833","675.7","XILITLA, MX","","","","","       132","m","        99","m","        44","m","         0","m","         0","m","         0","m","       308","m","        21","m","    5.6","m,0118, "," 158.8"," ,m,1019, ","   37.2","m,0411, ","","","","","","","","","   3039.9"," ,m","     22.13","m","     26.63","m","     17.62","m"
"MXN00024105","1966","21.3833","-98.9833","675.7","XILITLA, MX","   1412.0","","    1412.0","m","       157","m","       106","m","        27","m","         0","m","         0","m","         0","m","       302","m","        21","m","    3.9","m,0124, "," 207.3"," ,m,0625, ","   35.0","m,0419, ","","","","","     257.1","1","     257.1","m","   2607.3"," ,m","     21.37","m","     26.07","m","     16.67","m"
"MXN00024105","1967","21.3833","-98.9833","675.7","XILITLA, MX","","","","","       102","m","        87","m","        36","m","","","","","         0","m","       319","m","        52","m","",""," 224.3"," ,m,0826, ","   38.9","m,0601,+","","","","","","","","","   2851.5"," ,m","","","     27.20","m","",""
"MXN00024105","1968","21.3833","-98.9833","675.7","XILITLA, MX","   1525.9","","    1525.9","m","       109","m","        94","m","        30","m","         0","m","         0","m","         0","m","       315","m","        34","m","    3.9","m,1230, "," 224.5"," ,m,0910, ","   39.4","m,0604, ","","","","","     158.5","5","     158.5","m","   2285.5"," ,m","     21.99","m","     26.95","m","     17.02","m"
"MXN00024105","1969","21.3833","-98.9833","675.7","XILITLA, MX","   1600.2","","    1600.2","m","       126","m","       115","m","        46","m","         0","m","         0","m","         0","m","       327","m","        38","m","    6.1","m,1120, "," 192.3"," ,m,0907, ","   36.7","m,0817,+","","","","","     114.7","7","     114.7","m","   3418.4"," ,m","     22.47","m","     27.48","m","     17.45","m"
"MXN00024105","1970","21.3833","-98.9833","675.7","XILITLA, MX","","","","","       122","m","        92","m","        35","m","         0","m","         0","m","         0","m","       307","m","        32","m","    2.8","m,0108,+"," 193.3"," ,m,0622, ","   36.7","m,0430, ","","","","","     235.9","9","     235.9","m","   2942.5"," ,m","     21.39","m","     26.46","m","     16.31","m"
"MXN00024105","1971","21.3833","-98.9833","675.7","XILITLA, MX","   1636.7","","    1636.7","m","       153","m","       113","m","        40","m","         0","m","         0","m","         0","m","       332","m","        53","m","    5.0","m,0108,+"," 183.9"," ,m,0919, ","   42.2","m,0429, ","","","","","","","","","   3307.3"," ,m","     22.51","m","     27.93","m","     17.09","m"
"MXN00024105","1972","21.3833","-98.9833","675.7","XILITLA, MX","   1547.9","","    1547.9","m","       183","m","       134","m","        44","m","         0","m","         0","m","         0","m","       325","m","        12","m","    5.0","m,0105, "," 127.8"," ,m,0605, ","   35.6","m,0415, ","","","","","      94.0","0","      94.0","m","   3175.3"," ,m","     22.16","m","     26.73","m","     17.59","m"
"MXN00024105","1973","21.3833","-98.9833","675.7","XILITLA, MX","   1567.7","","    1567.7","m","       147","m","       107","m","        40","m","         0","m","         0","m","         0","m","       300","m","        38","m","    1.7","m,0210, "," 146.8"," ,m,0502, ","   41.7","m,0527, ","","","","","     258.4","4","     258.4","m","   3143.5"," ,m","     22.10","m","     26.38","m","     17.83","m"
"MXN00024105","1975","21.3833","-98.9833","675.7","XILITLA, MX","","","","","       141","m","       108","m","        38","m","         0","m","         0","m","         0","m","       320","m","        28","m","    3.9","m,0114,+"," 210.8"," ,m,0909, ","   38.9","m,0507, ","","","","","","","","","   3323.8"," ,m","     22.27","m","     26.80","m","     17.73","m"
