"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00063033","1934","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       162","a","        99","a","        12","a","","","","","","","","","","","","","  53.3"," ,a,1025, ","","","","","","","","","","","","","","","","","","","","","","","","","   1167.1"," ,a","","","","","",""
"ASN00063033","1935","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       123","a","        83","a","         5","a","","","","","","","","","","","","","  58.2"," ,a,1204, ","","","","","","","","","","","","","","","","","","","","","","","","","    841.1"," ,a","","","","","",""
"ASN00063033","1936","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       133","a","        92","a","         6","a","","","","","","","","","","","","","  49.8"," ,a,0105, ","","","","","","","","","","","","","","","","","","","","","","","","","   1008.3"," ,a","","","","","",""
"ASN00063033","1937","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       120","a","        74","a","         6","a","","","","","","","","","","","","","  38.9"," ,a,1228, ","","","","","","","","","","","","","","","","","","","","","","","","","    758.0"," ,a","","","","","",""
"ASN00063033","1938","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","        98","a","        73","a","         8","a","","","","","","","","","","","","","  41.4"," ,a,0825, ","","","","","","","","","","","","","","","","","","","","","","","","","    814.3"," ,a","","","","","",""
"ASN00063033","1939","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       156","a","        90","a","         7","a","","","","","","","","","","","","","  55.9"," ,a,0403, ","","","","","","","","","","","","","","","","","","","","","","","","","    948.4"," ,a","","","","","",""
"ASN00063033","1940","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","        91","a","        58","a","         3","a","","","","","","","","","","","","","  43.2"," ,a,0405, ","","","","","","","","","","","","","","","","","","","","","","","","","    546.0"," ,a","","","","","",""
"ASN00063033","1941","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       114","a","        69","a","         5","a","","","","","","","","","","","","","  31.8"," ,a,0203, ","","","","","","","","","","","","","","","","","","","","","","","","","    766.0"," ,a","","","","","",""
"ASN00063033","1942","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       129","a","        87","a","         9","a","","","","","","","","","","","","","  52.3"," ,a,0328, ","","","","","","","","","","","","","","","","","","","","","","","","","   1081.0"," ,a","","","","","",""
"ASN00063033","1943","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       147","a","        98","a","         7","a","","","","","","","","","","","","","  84.8"," ,a,0520, ","","","","","","","","","","","","","","","","","","","","","","","","","   1238.3"," ,a","","","","","",""
"ASN00063033","1944","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","        95","a","        53","a","         0","a","","","","","","","","","","","","","  24.9"," ,a,0410, ","","","","","","","","","","","","","","","","","","","","","","","","","    476.0"," ,a","","","","","",""
"ASN00063033","1945","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       106","a","        71","a","        11","a","","","","","","","","","","","","","  79.2"," ,a,0112, ","","","","","","","","","","","","","","","","","","","","","","","","","   1067.8"," ,a","","","","","",""
"ASN00063033","1946","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       121","a","        77","a","         4","a","","","","","","","","","","","","","  47.0"," ,a,0416, ","","","","","","","","","","","","","","","","","","","","","","","","","    833.4"," ,a","","","","","",""
"ASN00063033","1947","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       157","a","        96","a","         7","a","","","","","","","","","","","","","  64.8"," ,a,0214, ","","","","","","","","","","","","","","","","","","","","","","","","","   1135.8"," ,a","","","","","",""
"ASN00063033","1949","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       126","a","        91","a","        11","a","","","","","","","","","","","","","  54.4"," ,a,1220, ","","","","","","","","","","","","","","","","","","","","","","","","","   1147.5"," ,a","","","","","",""
"ASN00063033","1950","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       174","a","       116","a","        19","a","","","","","","","","","","","","","  96.5"," ,a,0119, ","","","","","","","","","","","","","","","","","","","","","","","","","   1786.5"," ,a","","","","","",""
"ASN00063033","1951","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       148","a","        94","a","        13","a","","","","","","","","","","","","","  54.6"," ,a,0925, ","","","","","","","","","","","","","","","","","","","","","","","","","   1222.3"," ,a","","","","","",""
"ASN00063033","1952","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       163","a","       115","a","        17","a","","","","","","","","","","","",""," 106.7"," ,a,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","   1676.7"," ,a","","","","","",""
"ASN00063033","1953","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       160","a","        76","a","         4","a","","","","","","","","","","","","","  42.7"," ,a,0106, ","","","","","","","","","","","","","","","","","","","","","","","","","    816.3"," ,a","","","","","",""
"ASN00063033","1954","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       118","a","        73","a","         5","a","","","","","","","","","","","","","  52.1"," ,a,0222, ","","","","","","","","","","","","","","","","","","","","","","","","","    768.7"," ,a","","","","","",""
"ASN00063033","1955","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       170","a","        94","a","        11","a","","","","","","","","","","","","","  56.6"," ,a,1127, ","","","","","","","","","","","","","","","","","","","","","","","","","   1185.8"," ,a","","","","","",""
"ASN00063033","1956","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       178","a","       122","a","        12","a","","","","","","","","","","","","","  51.3"," ,a,0211, ","","","","","","","","","","","","","","","","","","","","","","","","","   1379.1"," ,a","","","","","",""
"ASN00063033","1957","-34.0111","149.8369","1148.0","GURNANG STATE FOREST OBERON Y, AS","","","","","       100","a","        59","a","         8","a","","","","","","","","","","","","","  52.3"," ,a,0211, ","","","","","","","","","","","","","","","","","","","","","","","","","    675.4"," ,a","","","","","",""
