"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"UKW00015038","1952","51.68333","-1.78333","91.1","FAIRFORD, UK","","","","","","","","","","","","","","","","","","","","","","","","","        84"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00015038","1953","51.68333","-1.78333","91.1","FAIRFORD, UK","     26.3","","      26.3","X","       135","X","        69","X","         0","X","        1","","         2","X","         0","X","        54","X","         0","X","        45","X","         0","X","       196"," ","         7"," ","   -5.6","X,0215, ","    25"," ,X,0214, ","    33"," ,X,0212, ","  22.4"," ,X,0823, ","   30.6","X,0812, ","-1.1","X,1029","","","","","","","","","-0.6","X,0408","-3.3","X,0317","-4.4","X,0305","","","","","","","","","    529.4"," ,X","       58"," ,X","     10.10","X","     14.14","X","      6.06","X","","","",""
"UKW00015038","1954","51.68333","-1.78333","91.1","FAIRFORD, UK","      1.7","","       1.7","X","       176","X","        76","X","         1","X","       12","","         2","X","         0","X","        43","X","         7","X","        17","X","         0","X","       166"," ","        11"," ","   -9.4","X,0128, ","   102"," ,X,0128,+","    94"," ,X,0126, ","  48.3"," ,X,0606, ","   26.7","X,0901, ","-2.2","X,1026","-2.2","X,1026","","","","","","","-0.6","X,0429","-3.3","X,0302","-5.6","X,0207","-7.8","X,0206","-9.4","X,0128","    3131.6","6","    3131.6","X","    637.9"," ,X","      142"," ,X","      9.39","X","     12.93","X","      5.86","X","","","",""
"UKW00015038","1955","51.68333","-1.78333","91.1","FAIRFORD, UK","","","","","","","","","","","","","","","","","","","","","","","","","       125"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3385.1","1","    3385.1","X","","","","","","","","","","","","","",""
"UKW00015038","1957","51.68333","-1.78333","91.1","FAIRFORD, UK","","","","","","","","","","","","","","","","","","","","","","","","","        17"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00015038","1958","51.68333","-1.78333","91.1","FAIRFORD, UK","     11.5","","      11.5","X","       167","X","        61","X","         0","X","        7","","         5","X","         0","X","        50","X","         2","X","        36","X","         0","X","       158"," ","        17"," ","   -9.4","X,0124, ","    51"," ,X,0124,+","    36"," ,X,0225, ","  17.5"," ,X,0630, ","   27.8","X,0708, ","-0.6","X,1124","","","","","","","","","-1.1","X,0413","-2.8","X,0403","-4.4","X,0321","-9.4","X,0124","-9.4","X,0124","","","","","    451.3"," ,X","      165"," ,X","      9.69","X","     13.17","X","      6.21","X","","","",""
"UKW00015038","1959","51.68333","-1.78333","91.1","FAIRFORD, UK","     43.0","","      43.0","X","       130","X","        71","X","         1","X","        1","","         1","X","         0","X","        40","X","         3","X","        84","X","         0","X","       182"," ","        16"," ","   -7.2","X,0117, ","    25"," ,X,0104, ","    33"," ,X,0107, ","  26.4"," ,X,0809, ","   29.4","X,0708,+","-2.8","X,1106","-2.8","X,1106","-6.1","X,1112","","","","","-0.6","X,0220","-3.9","X,0219","-7.2","X,0117","-7.2","X,0117","","","    2986.3","3","    2986.3","X","    646.6"," ,X","       79"," ,X","     10.70","X","     14.81","X","      6.58","X","","","",""
"UKW00015038","1960","51.68333","-1.78333","91.1","FAIRFORD, UK","      8.6","","       8.6","X","       191","X","        96","X","         2","X","        6","","         6","X","         0","X","        44","X","         2","X","        31","X","         0","X","       185"," ","        12"," ","   -5.6","X,0114, ","   152"," ,X,0114, ","   168"," ,X,0113, ","  46.0"," ,X,0623, ","   27.2","X,0618, ","-0.6","X,1013","-2.2","X,1108","","","","","","","0.0","X,0418","-3.9","X,0224","-5.6","X,0114","","","","","    2805.6","6","    2805.6","X","    853.1"," ,X","      412"," ,X","      9.87","X","     13.35","X","      6.38","X","       203","X","      23.1","X"
"UKW00015038","1961","51.68333","-1.78333","91.1","FAIRFORD, UK","     16.9","","      16.9","X","       157","X","        75","X","         1","X","        3","","         2","X","         0","X","        49","X","         4","X","        45","X","         0","X","       199"," ","         8"," ","  -10.0","X,1231, ","   127"," ,X,1231, ","   127"," ,X,1231, ","  25.9"," ,X,0612, ","   31.1","X,0829, ","0.0","X,1029","-2.2","X,1110","-6.1","X,1207","-6.7","X,1218","-9.4","X,1228","-0.6","X,0328","-3.3","X,0320","","","","","","","    3053.2","2","    3053.2","X","    639.1"," ,X","      206"," ,X","      9.96","X","     13.89","X","      6.02","X","       248","X","      25.2","X"
"UKW00015038","1962","51.68333","-1.78333","91.1","FAIRFORD, UK","      1.4","","       1.4","X","       149","X","        75","X","         1","X","        9","","         3","X","         0","X","        85","X","        10","X","        18","X","         0","X","       182"," ","         8"," ","  -15.0","X,0101, ","   330"," ,X,1231,+","   229"," ,X,1230, ","  45.2"," ,X,0806, ","   25.6","X,0725, ","-2.8","X,1027","-2.8","X,1027","-4.4","X,1116","-6.7","X,1205","","","0.0","X,0501","-3.3","X,0328","-6.7","X,0325","-6.7","X,0325","-12.2","X,0103","    3444.0","0","    3444.0","X","    578.1"," ,X","      412"," ,X","      8.28","X","     12.18","X","      4.37","X","","","",""
