"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00026132","1944","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","","","","","        41","6","        25","6","         1","6","","","","","","","","","","","","","","","","","","","","","","","","","  26.2"," ,6,0224, ","","","","","","","","","","","","","","","","","","","","","","","","","    236.5"," ,6","","","","","","","",""
"USC00026132","1945","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","   1543.0","","    1543.0","6","        33","6","        14","6","         0","6","","","","","         0","6","        26","6","         0","6","       297","6","       152","6","","","","","   -3.9","6,0227,+","","","","","  22.4"," ,6,0301, ","   44.4","6,0905,+","0.0","6,1120","-2.2","6,1208","","","","","0.0","6,0411","-3.9","6,0227","","","","","","","     972.9","9","     972.9","6","    112.1"," ,6","","","     19.94","6","     28.90","6","     10.97","6"
"USC00026132","1946","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","   1654.6","","    1654.6","6","        33","6","        14","6","         4","6","","","","","         0","6","        24","6","         0","6","       297","6","       155","6","","","","","   -4.4","6,0213, ","","","","","  73.7"," ,6,0917, ","   43.9","6,0801,+","-1.7","6,1110","","","","","","","-1.1","6,0218","-2.2","6,0217","-4.4","6,0213","","","","","     839.9","9","     839.9","6","    280.4"," ,6","","","     20.40","6","     29.37","6","     11.43","6"
"USC00026132","1947","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","   1613.3","","    1613.3","6","        27","6","        16","6","         2","6","","","","","         0","6","        26","6","         0","6","       295","6","       159","6","","","","","   -3.9","6,1210, ","","","","","  44.5"," ,6,0808, ","   44.4","6,0718,+","0.0","6,1122","-3.9","6,1210","","","","","0.0","6,0308","-2.8","6,0120","","","","","","","     856.9","9","     856.9","6","    190.3"," ,6","","","     20.28","6","     29.35","6","     11.22","6"
"USC00026132","1948","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","   1619.0","","    1619.0","0","        25","0","        12","0","         1","0","","","","","         0","0","        37","0","         0","0","       287","0","       159","0","","","         2"," ","   -7.8","0,0213,+","","","","","  49.5"," ,0,1018, ","   43.9","0,0828,+","0.0","0,1120","-3.9","0,1129","","","","","-0.6","6,0401","-3.9","6,0306","-7.8","6,0213","-7.8","6,0213","","","    1057.8","8","    1057.8","0","    149.1"," ,0","","","     19.88","0","     29.03","0","     10.73","0"
"USC00026132","1949","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","   1645.2","","    1645.2","0","        36","0","        18","0","         1","0","        0","","         0","0","         0","0","        34","0","         0","0","       290","0","       157","0","","","        22"," ","   -6.7","0,0104, ","     0"," ,0,1231,+","     0","T,0,1220,+","  26.2"," ,0,0125, ","   43.3","0,0831, ","-1.7","0,1212","-3.3","0,1215","","","","","-0.6","0,0330","-2.2","0,0215","-5.0","0,0118","-6.7","0,0104","","","    1124.3","3","    1124.3","0","    187.1"," ,0","        0","T,0","     20.06","0","     29.02","0","     11.09","0"
"USC00026132","1950","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","","","","","        15","0","         9","0","         0","0","        0","","         0","0","         0","0","        18","0","","","","","","","         1"," ","        11"," ","   -6.7","0,0107,+","     0"," ,0,1231,+","     0","T,0,0211, ","  20.8"," ,0,0706, ","","","-0.6","0,1112","","","","","","","-0.6","0,0201","-3.3","0,0128","-6.7","0,0107","-6.7","0,0107","","","     697.6","6","     697.6","0","     85.9"," ,0","        0","T,0","","","","","     12.00","0"
"USC00026132","1951","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00026132","1952","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","   1859.1","","    1859.1","0","        41","0","        22","0","         2","0","        0","","         0","0","         0","0","        28","0","         0","0","       266","0","       179","0","","","         6"," ","   -5.0","0,1230, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.6"," ,0,1116, ","   44.4","0,0718, ","-1.7","0,1125","-3.3","0,1206","-5.0","0,1230","","","-0.6","0,0304","-2.2","0,0216","","","","","","","","","","","    244.4"," ,0","        0"," ,0","     20.53","0","     29.41","0","     11.65","0"
"USC00026132","1953","31.9555","-112.8002","511.5","ORGAN PIPE CACTUS NM, AZ US","   1687.6","","    1687.6","0","        22","0","         9","0","         1","0","        0","","         0","0","         0","0","        21","0","         0","0","       315","0","       149","0","","","        14"," ","   -3.9","0,0220, ","     0"," ,0,1231,+","     0","T,0,0810,+","  27.2"," ,0,0810, ","   44.4","0,0817, ","-1.1","0,1119","-2.2","0,1206","","","","","-1.1","0,0224","-3.3","0,0221","","","","","","","     862.8","8","     862.8","0","    111.1"," ,0","        0","T,0","     20.93","0","     30.06","0","     11.81","0"
