"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CMER","1992","37.6528","-120.0883","792.5","MERCED RIVER CALIFORNIA, CA US","   1042.5","","    1042.5","U","         0","U","        17","U","         0","U","       211","U","        67","U","   -3.9","U,1218,+","   39.4","U,0818, ","0.0","U,1120","-3.9","U,1218","0.0","U,0216","-3.9","U,0112","","","","","     17.27","U","     23.06","U","     11.47","U"
"USR0000CMER","1994","37.6528","-120.0883","792.5","MERCED RIVER CALIFORNIA, CA US","    970.9","","     970.9","U","         0","U","        23","U","         0","U","       201","U","        85","U","   -2.8","U,1119, ","   38.3","U,0816,+","0.0","U,1111","-2.8","U,1119","-0.6","U,0323","-2.2","U,0106","    1419.2","2","    1419.2","U","     16.35","U","     22.34","U","     10.36","U"
"USR0000CMER","1995","37.6528","-120.0883","792.5","MERCED RIVER CALIFORNIA, CA US","    880.6","","     880.6","U","         0","U","        13","U","         0","U","       210","U","        62","U","   -1.1","U,1220,+","   40.6","U,0728, ","-0.6","U,1216","","","0.0","U,0414","","","    1853.9","9","    1853.9","U","     16.62","U","     22.43","U","     10.80","U"
"USR0000CMER","1996","37.6528","-120.0883","792.5","MERCED RIVER CALIFORNIA, CA US","   1105.6","","    1105.6","U","         0","U","        10","U","         0","U","       204","U","        86","U","   -2.8","U,0227, ","   41.7","U,0813, ","","","","","0.0","U,0329","-2.8","U,0227","    1251.0","0","    1251.0","U","     17.24","U","     23.28","U","     11.20","U"
"USR0000CMER","1997","37.6528","-120.0883","792.5","MERCED RIVER CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","    1414.6","6","    1414.6","U","","","","","",""
