"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"AM000037959","1936","39.2","46.433","706.0","KAPAN, AM","        96","I","        51","I","         6","I","","","","","","","  37.6"," ,I,0619, ","","","    611.2"," ,I","",""
"AM000037959","1937","39.2","46.433","706.0","KAPAN, AM","        93","I","        54","I","         3","I","","","","","","","  33.1"," ,I,0803, ","","","    616.5"," ,I","",""
"AM000037959","1938","39.2","46.433","706.0","KAPAN, AM","        75","I","        41","I","         1","I","","","","","","","  29.9"," ,I,0518, ","","","    347.6"," ,I","",""
"AM000037959","1941","39.2","46.433","706.0","KAPAN, AM","        64","I","        39","I","         1","I","","","","","","","  76.1"," ,I,0425, ","","","    390.8"," ,I","",""
"AM000037959","1942","39.2","46.433","706.0","KAPAN, AM","        87","I","        40","I","         1","I","","","","","","","  51.2"," ,I,1014, ","","","    427.7"," ,I","",""
"AM000037959","1943","39.2","46.433","706.0","KAPAN, AM","       103","I","        49","I","         1","I","","","","","","","  28.9"," ,I,0525, ","","","    416.4"," ,I","",""
"AM000037959","1944","39.2","46.433","706.0","KAPAN, AM","        79","I","        43","I","         0","I","","","","","","","  23.9"," ,I,0513, ","","","    424.4"," ,I","",""
"AM000037959","1945","39.2","46.433","706.0","KAPAN, AM","        89","I","        51","I","         2","I","","","","","","","  58.0"," ,I,0815, ","","","    536.5"," ,I","",""
"AM000037959","1946","39.2","46.433","706.0","KAPAN, AM","        89","I","        51","I","         4","I","","","","","","","  44.3"," ,I,1021, ","","","    519.8"," ,I","",""
"AM000037959","1947","39.2","46.433","706.0","KAPAN, AM","        84","I","        50","I","         1","I","","","","","","","  45.8"," ,I,0514, ","","","    503.8"," ,I","",""
"AM000037959","1949","39.2","46.433","706.0","KAPAN, AM","        79","I","        51","I","         1","I","","","","","","","  27.5"," ,I,1006, ","","","    406.2"," ,I","",""
"AM000037959","1951","39.2","46.433","706.0","KAPAN, AM","        90","I","        48","I","         3","I","","","","","","","  36.4"," ,I,0313, ","","","    547.3"," ,I","",""
"AM000037959","1952","39.2","46.433","706.0","KAPAN, AM","        71","I","        49","I","         2","I","","","","","","","  37.3"," ,I,0503, ","","","    513.4"," ,I","",""
"AM000037959","1954","39.2","46.433","706.0","KAPAN, AM","        77","I","        49","I","         2","I","","","","","","","  42.4"," ,I,0915, ","","","    446.7"," ,I","",""
"AM000037959","1955","39.2","46.433","706.0","KAPAN, AM","        85","I","        52","I","         3","I","","","","","","","  60.8"," ,I,0816, ","","","    491.6"," ,I","",""
"AM000037959","1956","39.2","46.433","706.0","KAPAN, AM","        94","I","        51","I","         1","I","","","","","","","  64.4"," ,I,0528, ","","","    542.5"," ,I","",""
"AM000037959","1957","39.2","46.433","706.0","KAPAN, AM","        92","I","        50","I","         5","I","","","","","","","  40.4"," ,I,0927, ","","","    565.1"," ,I","",""
"AM000037959","1958","39.2","46.433","706.0","KAPAN, AM","        94","I","        58","I","         2","I","","","","","","","  34.8"," ,I,0519, ","","","    551.9"," ,I","",""
"AM000037959","1962","39.2","46.433","706.0","KAPAN, AM","        82","I","        48","I","         2","I","","","","","","","  31.2"," ,I,1015, ","","","    488.5"," ,I","",""
"AM000037959","1963","39.2","46.433","706.0","KAPAN, AM","       121","I","        69","I","         6","I","","","","","","","  59.0"," ,I,0612, ","","","    805.9"," ,I","",""
"AM000037959","1967","39.2","46.433","706.0","KAPAN, AM","       107","I","        58","I","         6","I","","","","","","","  55.1"," ,I,0923, ","","","    687.0"," ,I","",""
"AM000037959","1968","39.2","46.433","706.0","KAPAN, AM","        95","I","        52","I","         3","I","","","","","","","  31.0"," ,I,0630, ","","","    579.0"," ,I","",""
"AM000037959","1969","39.2","46.433","706.0","KAPAN, AM","       117","I","        58","I","         4","I","","","","","","","  45.7"," ,I,0911, ","","","    645.2"," ,I","",""
"AM000037959","1970","39.2","46.433","706.0","KAPAN, AM","        85","I","        37","I","         0","I","","","","","","","  19.7"," ,I,0507, ","","","    320.8"," ,I","",""
"AM000037959","1971","39.2","46.433","706.0","KAPAN, AM","        68","I","        31","I","         2","I","","","","","","","  30.2"," ,I,0511, ","","","    287.6"," ,I","",""
"AM000037959","1972","39.2","46.433","706.0","KAPAN, AM","       108","I","        61","I","         6","I","","","","","","","  41.9"," ,I,0731, ","","","    740.1"," ,I","",""
"AM000037959","1973","39.2","46.433","706.0","KAPAN, AM","        94","I","        57","I","         5","I","","","","","","","  69.9"," ,I,0605, ","","","    687.7"," ,I","",""
"AM000037959","1974","39.2","46.433","706.0","KAPAN, AM","       108","I","        62","I","         5","I","","","","","","","  43.0"," ,I,0705, ","","","    670.6"," ,I","",""
"AM000037959","1975","39.2","46.433","706.0","KAPAN, AM","        98","I","        58","I","         5","I","","","","","","","  44.6"," ,I,1014, ","","","    592.5"," ,I","",""
"AM000037959","1976","39.2","46.433","706.0","KAPAN, AM","       102","I","        57","I","         3","I","","","","","","","  57.2"," ,I,0515, ","","","    571.4"," ,I","",""
"AM000037959","1984","39.2","46.433","706.0","KAPAN, AM","       108","I","        53","I","         6","I","","","","","","","  34.1"," ,I,1018, ","","","    575.7"," ,I","",""
"AM000037959","1985","39.2","46.433","706.0","KAPAN, AM","        94","I","        49","I","         4","I","","","","","","","  49.7"," ,I,0907, ","","","    592.9"," ,I","",""
"AM000037959","1986","39.2","46.433","706.0","KAPAN, AM","       112","I","        51","I","         3","I","","","","","","","  30.4"," ,I,0621, ","","","    547.2"," ,I","",""
"AM000037959","1987","39.2","46.433","706.0","KAPAN, AM","        98","I","        56","I","         3","I","","","","","","","  41.7"," ,I,1004, ","","","    556.7"," ,I","",""
"AM000037959","1988","39.2","46.433","706.0","KAPAN, AM","       109","I","        64","I","         2","I","","","","","","","  30.6"," ,I,0519, ","","","    556.9"," ,I","",""
"AM000037959","1989","39.2","46.433","706.0","KAPAN, AM","        81","I","        41","I","         1","I","","","","","","","  30.9"," ,I,0328, ","","","    394.7"," ,I","",""
"AM000037959","1991","39.2","46.433","706.0","KAPAN, AM","        80","I","        48","I","         2","I","","","","","","","  29.8"," ,I,0412, ","","","    485.9"," ,I","",""
"AM000037959","2017","39.2","46.433","706.0","KAPAN, AM","        63","S","        42","S","         2","S","         4","S","       152","S","        44","S","  99.6"," ,S,0319, ","   38.2","S,0704, ","    529.8"," ,S","     20.20","S"
"AM000037959","2019","39.2","46.433","706.0","KAPAN, AM","        58","S","        42","S","         2","S","         0","S","       172","S","        46","S","  99.3"," ,S,1209, ","   37.0","S,0730, ","    520.8"," ,S","     20.86","S"
"AM000037959","2020","39.2","46.433","706.0","KAPAN, AM","        90","S","        53","S","         3","S","         1","S","       165","S","        35","S","  99.3"," ,S,0120, ","   36.5","S,0616,+","    547.9"," ,S","     19.83","S"
