"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00143398","1941","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","","","","","","","","","","","         2"," ","","","","","","","","","","","",""
"USC00143398","1942","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        87","6","        55","6","         9","6","","","","","         3"," ","","","","","","","  79.2"," ,6,0826, ","    807.1"," ,6","",""
"USC00143398","1943","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        77","6","        52","6","         7","6","","","","","","","","","","","","","  73.7"," ,6,0608, ","    742.1"," ,6","",""
"USC00143398","1944","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","       103","6","        67","6","        10","6","","","","","         3"," ","","","","","","","  76.2"," ,6,0820, ","   1048.5"," ,6","",""
"USC00143398","1945","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        92","6","        56","6","        11","6","","","        12","6","         1"," ","","","","","   191"," ,6,0221, ","  69.3"," ,6,0521, ","    907.5"," ,6","      661"," ,6"
"USC00143398","1946","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        75","6","        44","6","         7","6","","","         2","6","         3"," ","","","","","    36"," ,6,0111, "," 153.7"," ,6,0716, ","    780.8"," ,6","       61"," ,6"
"USC00143398","1947","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        86","6","        57","6","         5","6","","","         9","6","         2"," ","","","","","   102"," ,6,0102, ","  70.6"," ,6,1204, ","    714.2"," ,6","      509"," ,6"
"USC00143398","1948","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        82","0","        45","0","         6","0","","","        15","0","         3"," ","","","","","   203"," ,0,0305, "," 107.4"," ,0,0227, ","    777.6"," ,0","     1017"," ,0"
"USC00143398","1949","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        99","0","        65","0","        11","0","       35","","         7","0","         2"," ","","","   229"," ,0,1223,+","   229"," ,0,1222, ","  95.8"," ,0,0628, ","    955.6"," ,0","      556"," ,0"
"USC00143398","1950","39.83333","-96.86667","371.9","HANOVER 4 S, KS US","        67","0","        42","0","         9","0","       10","","         6","0","","","","","    51"," ,0,0404,+","   102"," ,0,0404, "," 119.4"," ,0,0717, ","   1019.0"," ,0","      356"," ,0"
