"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047898","1951","32.717","133.017","33.0","SHIMIZU, JA","    952.8","","     952.8","I","       127","I","        94","I","        33","I","         0","I","         5","I","         0","I","       188","I","         0","I","   -1.4","I,0304, "," 126.1"," ,I,0708, ","   32.1","I,0810, ","","","-1.4","I,0304","","","","","","","","","   2504.1"," ,I","     17.87","I","     20.85","I","     14.88","I"
"JA000047898","1952","32.717","133.017","33.0","SHIMIZU, JA","   1087.2","","    1087.2","I","       155","I","       115","I","        31","I","         0","I","         4","I","         0","I","       199","I","         5","I","   -2.3","I,0205, "," 147.5"," ,I,0408, ","   34.5","I,0827, ","","","-0.1","I,0206","-2.3","I,0205","","","    1138.7","7","    1138.7","I","   2653.6"," ,I","     18.24","I","     21.10","I","     15.37","I"
"JA000047898","1953","32.717","133.017","33.0","SHIMIZU, JA","   1037.1","","    1037.1","I","       150","I","       108","I","        33","I","         0","I","         4","I","         0","I","       185","I","         8","I","   -0.3","I,0116, "," 125.7"," ,I,0924, ","   33.6","I,0824,+","","","-0.1","I,0202","","","","","    1053.7","7","    1053.7","I","   2617.2"," ,I","     18.11","I","     20.87","I","     15.36","I"
"JA000047898","1954","32.717","133.017","33.0","SHIMIZU, JA","    960.6","","     960.6","I","       166","I","       120","I","        51","I","         0","I","         0","I","         0","I","       192","I","         2","I","    0.6","I,0130, "," 216.1"," ,I,0622, ","   32.5","I,0824, ","","","","","","","","","     927.7","7","     927.7","I","   3392.1"," ,I","     18.40","I","     21.04","I","     15.75","I"
"JA000047898","1955","32.717","133.017","33.0","SHIMIZU, JA","   1069.4","","    1069.4","I","       133","I","       109","I","        29","I","         0","I","         6","I","         0","I","       187","I","         1","I","   -2.5","I,0221, "," 172.7"," ,I,1003, ","   32.5","I,0808, ","","","-1.9","I,0222","-2.5","I,0221","","","     901.5","5","     901.5","I","   2276.8"," ,I","     18.38","I","     21.22","I","     15.55","I"
"JA000047898","1956","32.717","133.017","33.0","SHIMIZU, JA","","","","","       133","I","        95","I","        23","I","         0","I","         2","I","         0","I","       188","I","        15","I","   -0.5","I,0108, "," 157.2"," ,I,0227, ","   34.2","I,0811,+","","","-0.4","I,0109","","","","","","","","","   1967.5"," ,I","     17.92","I","     20.84","I","     15.00","I"
"JA000047898","1957","32.717","133.017","33.0","SHIMIZU, JA","    912.9","","     912.9","I","       151","I","       117","I","        26","I","         0","I","         5","I","         0","I","       184","I","         1","I","   -0.5","I,0213,+","  88.9"," ,I,0605, ","   32.2","I,0719, ","","","0.0","I,0228","","","","","    1215.4","4","    1215.4","I","   2312.6"," ,I","     17.73","I","     20.58","I","     14.88","I"
"JA000047898","1958","32.717","133.017","33.0","SHIMIZU, JA","   1116.7","","    1116.7","I","       145","I","       104","I","        27","I","         0","I","         2","I","         0","I","       185","I","         0","I","   -0.6","I,0125, "," 104.3"," ,I,0921, ","   32.1","I,0806,+","","","-0.1","I,0303","","","","","     932.8","8","     932.8","I","   2100.7"," ,I","     18.59","I","     21.39","I","     15.80","I"
"JA000047898","1959","32.717","133.017","33.0","SHIMIZU, JA","   1113.0","","    1113.0","I","       144","I","       110","I","        41","I","         0","I","         7","I","         0","I","       201","I","         2","I","   -1.4","I,0117, "," 119.6"," ,I,0714, ","   32.3","I,0725, ","","","-1.0","I,0119","","","","","     868.1","1","     868.1","I","   2535.4"," ,I","     18.84","I","     21.63","I","     16.04","I"
"JA000047898","1960","32.717","133.017","33.0","SHIMIZU, JA","   1115.2","","    1115.2","I","       131","I","        97","I","        27","I","         0","I","         4","I","         0","I","       196","I","         5","I","   -2.0","I,1230, "," 125.8"," ,I,0424, ","   33.1","I,0731,+","-2.0","I,1230","-0.2","I,0129","","","","","     880.8","8","     880.8","I","   2042.7"," ,I","     18.56","I","     21.41","I","     15.71","I"
