"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"GG000037652","1966","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        78","I","        42","I","         2","I","","","","","","","  85.0"," ,I,1008, ","","","    489.2"," ,I","",""
"GG000037652","1967","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       101","I","        54","I","         3","I","","","","","","","  32.8"," ,I,1108, ","","","    580.9"," ,I","",""
"GG000037652","1968","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        85","I","        43","I","         2","I","","","","","","","  46.5"," ,I,0803, ","","","    536.4"," ,I","",""
"GG000037652","1971","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        83","I","        38","I","         1","I","","","","","","","  28.5"," ,I,0928, ","","","    407.5"," ,I","",""
"GG000037652","1972","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       110","I","        51","I","         7","I","","","","","","","  51.6"," ,I,0904, ","","","    680.2"," ,I","",""
"GG000037652","1975","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        89","I","        50","I","         3","I","","","","","","","  49.5"," ,I,0610, ","","","    446.1"," ,I","",""
"GG000037652","1976","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       115","I","        53","I","         3","I","","","","","","","  52.9"," ,I,0720, ","","","    593.4"," ,I","",""
"GG000037652","1977","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       122","I","        55","I","         2","I","","","","","","","  27.7"," ,I,1018, ","","","    542.0"," ,I","",""
"GG000037652","1979","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        97","I","        55","I","         2","I","","","","","","","  34.4"," ,I,1004, ","","","    569.2"," ,I","",""
"GG000037652","1980","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        94","I","        52","I","         3","I","","","","","","","  36.2"," ,I,1029, ","","","    481.0"," ,I","",""
"GG000037652","1981","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       121","I","        62","I","         9","I","","","","","","","  89.4"," ,I,0816, ","","","    997.8"," ,I","",""
"GG000037652","1982","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       112","I","        68","I","         3","I","","","","","","","  40.3"," ,I,0706, ","","","    652.7"," ,I","",""
"GG000037652","1984","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       112","I","        58","I","         2","I","","","","","","","  45.1"," ,I,1018, ","","","    544.5"," ,I","",""
"GG000037652","1985","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        88","I","        50","I","         5","I","","","","","","","  80.0"," ,I,1010, ","","","    595.3"," ,I","",""
"GG000037652","1986","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        96","I","        42","I","         2","I","","","","","","","  33.1"," ,I,0621, ","","","    466.6"," ,I","",""
"GG000037652","1987","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       106","I","        75","I","         2","I","","","","","","","  43.4"," ,I,1025, ","","","    640.7"," ,I","",""
"GG000037652","1988","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       109","I","        65","I","         2","I","","","","","","","  95.2"," ,I,0715, ","","","    743.9"," ,I","",""
"GG000037652","1989","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        73","I","        41","I","         2","I","","","","","","","  36.7"," ,I,0813, ","","","    420.2"," ,I","",""
"GG000037652","1990","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       108","I","        61","I","         7","I","","","","","","","  63.6"," ,I,0415, ","","","    698.0"," ,I","",""
"GG000037652","1991","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        93","I","        63","I","         3","I","","","","","","","  70.5"," ,I,0811, ","","","    669.4"," ,I","",""
"GG000037652","1992","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       108","I","        64","I","         6","I","","","","","","","  80.5"," ,I,0625, ","","","    771.1"," ,I","",""
"GG000037652","2012","41.417","46.25","801.0","SHIRAKI STEPPE, GG","        95","S","        55","S","         4","S","        26","S","       181","S","        19","S","  89.9"," ,S,0902, ","   35.1","S,0813, ","    658.4"," ,S","     18.27","S"
"GG000037652","2013","41.417","46.25","801.0","SHIRAKI STEPPE, GG","       118","S","        58","S","         1","S","","","","","","","  29.0"," ,S,0529, ","","","    521.2"," ,S","",""
