"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033246","1960","51.05","31.9","126.0","NIZHYN, UP","       131","I","        61","I","         1","I","","","","","","","","","","","","","  40.9"," ,I,0804, ","","","","","","","","","","","","","","","","","","","","","","","    658.5"," ,I","","","","","",""
"UPM00033246","1961","51.05","31.9","126.0","NIZHYN, UP","       122","I","        54","I","         1","I","","","","","","","","","","","","","  46.4"," ,I,0512, ","","","","","","","","","","","","","","","","","","","","","","","    450.8"," ,I","","","","","",""
"UPM00033246","1962","51.05","31.9","126.0","NIZHYN, UP","       133","I","        69","I","         2","I","","","","","","","","","","","","","  43.0"," ,I,0708, ","","","","","","","","","","","","","","","","","","","","","","","    619.3"," ,I","","","","","",""
"UPM00033246","1963","51.05","31.9","126.0","NIZHYN, UP","       111","I","        46","I","         1","I","","","","","","","","","","","","","  34.2"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","","","    419.2"," ,I","","","","","",""
"UPM00033246","1964","51.05","31.9","126.0","NIZHYN, UP","       125","I","        58","I","         3","I","","","","","","","","","","","","","  38.2"," ,I,0704, ","","","","","","","","","","","","","","","","","","","","","","","    575.7"," ,I","","","","","",""
"UPM00033246","1965","51.05","31.9","126.0","NIZHYN, UP","       142","I","        67","I","         2","I","","","","","","","","","","","","","  33.9"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","","","    550.5"," ,I","","","","","",""
"UPM00033246","1966","51.05","31.9","126.0","NIZHYN, UP","       189","I","        86","I","         2","I","","","","","","","","","","","","","  28.1"," ,I,1102, ","","","","","","","","","","","","","","","","","","","","","","","    780.0"," ,I","","","","","",""
"UPM00033246","1967","51.05","31.9","126.0","NIZHYN, UP","       168","I","        72","I","         0","I","","","","","","","","","","","","","  21.5"," ,I,0923, ","","","","","","","","","","","","","","","","","","","","","","","    557.5"," ,I","","","","","",""
"UPM00033246","1968","51.05","31.9","126.0","NIZHYN, UP","       146","I","        67","I","         1","I","","","","","","","","","","","","","  32.0"," ,I,0720, ","","","","","","","","","","","","","","","","","","","","","","","    586.2"," ,I","","","","","",""
"UPM00033246","1970","51.05","31.9","126.0","NIZHYN, UP","       179","I","        95","I","         6","I","","","","","","","","","","","","","  38.9"," ,I,1006, ","","","","","","","","","","","","","","","","","","","","","","","    897.5"," ,I","","","","","",""
"UPM00033246","1972","51.05","31.9","126.0","NIZHYN, UP","       105","I","        49","I","         2","I","","","","","","","","","","","","","  38.1"," ,I,0804, ","","","","","","","","","","","","","","","","","","","","","","","    431.9"," ,I","","","","","",""
"UPM00033246","1973","51.05","31.9","126.0","NIZHYN, UP","       147","I","        66","I","         2","I","","","","","","","","","","","","","  29.4"," ,I,0725, ","","","","","","","","","","","","","","","","","","","","","","","    538.7"," ,I","","","","","",""
"UPM00033246","1974","51.05","31.9","126.0","NIZHYN, UP","       133","I","        58","I","         1","I","","","","","","","","","","","","","  88.4"," ,I,0701, ","","","","","","","","","","","","","","","","","","","","","","","    569.9"," ,I","","","","","",""
"UPM00033246","1975","51.05","31.9","126.0","NIZHYN, UP","       114","I","        40","I","         2","I","","","","","","","","","","","","","  33.1"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","","","    395.4"," ,I","","","","","",""
"UPM00033246","1979","51.05","31.9","126.0","NIZHYN, UP","       143","I","        62","I","         2","I","","","","","","","","","","","","","  31.3"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","","","    546.9"," ,I","","","","","",""
