"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120197","1967","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","","","","","","","","","","","         0","S","         0","S","         0","S","       224","S","         7","S","    8.0","S,0208,+","","","   35.0","S,0722,+","","","","","","","     18.65","S","     22.79","S","     14.51","S"
"SPE00120197","1970","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    717.0","","     717.0","E","        16","E","        10","E","         3","E","         0","E","         0","E","         0","E","       281","E","         7","E","    9.5","E,1230,+","  40.0"," ,E,0208,+","   38.0","E,0718,+","","","","","    164.1"," ,E","     19.89","E","     23.78","E","     16.00","E"
"SPE00120197","1971","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    711.5","","     711.5","E","        15","E","         7","E","         1","E","         0","E","         0","E","         0","E","       258","E","         3","E","    9.5","E,1231,+","  40.0"," ,E,1116, ","   36.5","E,1012, ","     191.3","3","     191.3","E","     96.8"," ,E","     19.73","E","     23.39","E","     16.07","E"
"SPE00120197","1972","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    647.5","","     647.5","E","        19","E","        15","E","         1","E","         0","E","         0","E","         0","E","       242","E","         0","E","    8.5","E,0131, ","  57.0"," ,E,1218, ","   30.5","E,0818, ","     230.7","7","     230.7","E","    164.6"," ,E","     19.48","E","     22.95","E","     16.00","E"
"SPE00120197","1973","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    795.0","","     795.0","E","         8","E","         5","E","         1","E","         0","E","         0","E","         0","E","       276","E","         2","E","    8.5","E,0112, ","  42.0"," ,E,0208, ","   33.0","E,0815,+","     194.1","1","     194.1","E","    101.0"," ,E","     20.00","E","     23.47","E","     16.53","E"
"SPE00120197","1974","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    661.3","","     661.3","E","        10","E","         8","E","         1","E","         0","E","         0","E","         0","E","       247","E","         8","E","    8.0","E,0308, ","  40.0"," ,E,0408, ","   36.0","E,0618, ","     170.9","9","     170.9","E","    115.0"," ,E","     19.59","E","     23.39","E","     15.80","E"
"SPE00120197","1975","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    622.9","","     622.9","E","         9","E","         7","E","         1","E","         0","E","         0","E","         0","E","       231","E","         5","E","   10.0","E,0215,+","  45.0"," ,E,1203, ","   36.0","E,0728, ","     253.7","7","     253.7","E","     79.0"," ,E","     19.35","E","     23.00","E","     15.69","E"
"SPE00120197","1976","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    779.0","","     779.0","E","        21","E","        10","E","         2","E","         0","E","         0","E","         0","E","       227","E","         7","E","    8.0","E,0204,+","  66.0"," ,E,1009, ","   36.5","E,0814, ","     302.6","6","     302.6","E","    178.8"," ,E","     19.67","E","     23.21","E","     16.13","E"
"SPE00120197","1977","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    662.5","","     662.5","E","        11","E","         7","E","         0","E","         0","E","         0","E","         0","E","       264","E","         0","E","   10.0","E,1230, ","  15.0"," ,E,1230, ","   31.0","E,0402, ","     135.5","5","     135.5","E","     62.7"," ,E","     19.78","E","     22.96","E","     16.60","E"
"SPE00120197","1978","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    767.7","","     767.7","E","        14","E","         5","E","         0","E","         0","E","         0","E","         0","E","       250","E","         4","E","   10.0","E,0214, ","  14.0"," ,E,0106, ","   34.0","E,0718, ","     121.0","0","     121.0","E","     48.0"," ,E","     20.12","E","     22.99","E","     17.25","E"
"SPE00120197","1979","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    737.2","","     737.2","E","        15","E","        10","E","         0","E","         0","E","         0","E","         0","E","       242","E","         0","E","   11.2","E,1223, ","  20.0"," ,E,0120, ","   32.0","E,0728, ","     106.7","7","     106.7","E","    105.1"," ,E","     20.06","E","     22.66","E","     17.46","E"
"SPE00120197","1980","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    895.4","","     895.4","E","        21","E","        15","E","         2","E","         0","E","         0","E","         0","E","       254","E","         6","E","    8.6","E,0318, ","  51.0"," ,E,0125, ","   37.2","E,0915, ","     152.5","5","     152.5","E","    187.0"," ,E","     20.38","E","     23.55","E","     17.21","E"
"SPE00120197","1981","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    880.5","","     880.5","E","         8","E","         5","E","         0","E","         0","E","         0","E","         0","E","       282","E","         0","E","   10.8","E,0216, ","  19.0"," ,E,0211, ","   31.0","E,0714,+","     159.8","8","     159.8","E","     50.3"," ,E","     20.33","E","     23.55","E","     17.12","E"
"SPE00120197","1982","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    819.2","","     819.2","E","","","","","","","         0","E","         0","E","         0","E","       264","E","         4","E","   10.0","E,1226, ","","","   34.4","E,0726, ","      65.8","8","      65.8","E","","","     20.30","E","     23.24","E","     17.35","E"
"SPE00120197","1983","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    977.3","","     977.3","E","","","","","","","         0","E","         0","E","         0","E","       277","E","         5","E","   10.4","E,0210, ","","","   35.4","E,0615, ","     128.9","9","     128.9","E","","","     20.73","E","     23.57","E","     17.89","E"
"SPE00120197","1984","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    913.3","","     913.3","E","        18","E","        10","E","         0","E","         0","E","         0","E","         0","E","       277","E","         6","E","   10.0","E,0301, ","  11.0"," ,E,0919, ","   36.6","E,0728, ","      83.4","4","      83.4","E","     64.5"," ,E","     20.58","E","     23.55","E","     17.60","E"
"SPE00120197","1985","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","   1034.9","","    1034.9","E","        21","E","        13","E","         1","E","         0","E","         0","E","         0","E","       292","E","         5","E","    9.6","E,0117, ","  30.0"," ,E,0122, ","   34.8","E,1108, ","     106.6","6","     106.6","E","    101.8"," ,E","     20.85","E","     24.19","E","     17.51","E"
"SPE00120197","1986","28.4444","-13.8631","25.0","FUERTEVENTURA AEROPUERTO, SP","    868.6","","     868.6","E","        18","E","         8","E","         0","E","         0","E","         0","E","         0","E","       270","E","         9","E","   10.0","E,0203, ","  16.0"," ,E,0227, ","   34.6","E,0822, ","     112.6","6","     112.6","E","     62.0"," ,E","     20.42","E","     23.60","E","     17.24","E"
