"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0009S07S","1981","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","        64","T","        64","T","         5","T","","","","","","","","","","","","","","","","","  40.6"," ,T,0303, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    601.5"," ,T","","","","","",""
"USS0009S07S","1982","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","        90","T","        90","T","         5","T","","","","","","","","","","","","","","","","","  48.3"," ,T,0910, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    733.6"," ,T","","","","","",""
"USS0009S07S","1983","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","       119","T","       119","T","         3","T","","","","","","","","","","","","","","","","","  43.2"," ,T,0929, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    872.6"," ,T","","","","","",""
"USS0009S07S","1984","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","        97","T","        97","T","         3","T","","","","","","","         7","T","       132","T","         0","T","","","","","  50.8"," ,T,1227, ","   31.5","T,0704, ","","","","","","","","","","","","","","","","","","","","","","","","","    756.0"," ,T","","","     16.46","T","",""
"USS0009S07S","1985","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","        93","T","        93","T","         1","T","","","","","","","","","","","","","","","","","  25.4"," ,T,0928, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    652.0"," ,T","","","","","",""
"USS0009S07S","1986","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","       100","T","       100","T","         7","T","","","","","","","","","","","","","","","","","  99.1"," ,T,0716, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    949.1"," ,T","","","","","",""
"USS0009S07S","1987","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","        81","T","        81","T","         4","T","","","","","","","","","","","","","","","","","  35.6"," ,T,1217,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    657.3"," ,T","","","","","",""
"USS0009S07S","1988","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","        76","T","        76","T","         6","T","","","","","","","","","","","","","","","","","  45.7"," ,T,0729, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    644.6"," ,T","","","","","",""
"USS0009S07S","1989","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","        60","T","        60","T","         3","T","","","","","","","","","","","","","","","","","  35.6"," ,T,0104, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    443.7"," ,T","","","","","",""
"USS0009S07S","1990","33.8","-109.15","2560.3","CORONADO TRAIL, AZ US","","","","","       106","T","       106","T","         5","T","","","","","","","        17","T","       101","T","         2","T","","","","","  55.9"," ,T,0917, ","   32.9","T,0625, ","","","","","","","","","","","","","","","","","","","","","","","","","    765.4"," ,T","","","     15.11","T","",""
