"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00406N0NM","1998","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     66.2","","      66.2","C","","","","","","","        58","C","       204","C","       113","C","        95","C","         2","C","  -41.1","C,0113, ","","","   35.4","C,0805, ","-0.6","C,0901","-4.4","C,0930","-4.4","C,0930","-7.4","C,1012","-9.2","C,1030","-0.2","C,0615","-2.2","C,0529","-4.8","C,0513","-7.3","C,0419","-17.1","C,0323","    5625.9","9","    5625.9","C","","","      1.91","C","      8.51","C","     -4.70","C","","","",""
"CA00406N0NM","1999","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     21.1","","      21.1","C","","","","","","","        46","C","       208","C","       100","C","        64","C","         0","C","  -40.4","C,0103, ","","","   30.3","C,0825,+","-0.6","C,0909","-2.9","C,0913","-4.7","C,0927","-7.7","C,0930","-9.4","C,1105","-0.8","C,0530","-3.4","C,0509","-6.1","C,0416","-6.8","C,0405","-9.5","C,0331","    6121.2","2","    6121.2","C","","","      2.00","C","      8.26","C","     -4.27","C","","","",""
"CA00406N0NM","2000","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     15.0","","      15.0","C","","","","","","","        76","C","       217","C","       110","C","        52","C","         0","C","  -37.9","C,0216, ","","","   29.2","C,0723, ","-0.2","C,0831","-3.2","C,0922","-6.1","C,1003","-8.8","C,1004","-8.9","C,1005","-0.5","C,0601","-6.9","C,0514","-6.9","C,0514","-6.9","C,0514","-10.2","C,0415","    6111.4","4","    6111.4","C","","","      0.56","C","      6.87","C","     -5.75","C","","","",""
"CA00406N0NM","2001","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     29.7","","      29.7","C","","","","","","","        56","C","       216","C","        97","C","        90","C","         2","C","  -35.6","C,0209, ","","","   33.3","C,0823, ","-2.2","C,0912","-2.2","C,0912","-7.5","C,1004","-7.5","C,1004","-10.6","C,1021","-5.2","C,0522","-5.2","C,0522","-5.2","C,0522","-11.3","C,0421","-11.3","C,0421","    6132.0","0","    6132.0","C","","","      2.28","C","      9.19","C","     -4.63","C","","","",""
"CA00406N0NM","2002","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     72.4","","      72.4","C","","","","","","","        78","C","       240","C","       120","C","        79","C","         7","C","  -44.2","C,0128, ","","","   37.6","C,0627, ","-0.9","C,0802","-3.2","C,0804","-4.5","C,0923","-7.2","C,0924","-10.6","C,0926","-0.2","C,0608","-5.0","C,0526","-5.0","C,0526","-8.3","C,0523","-9.9","C,0510","    6497.5","5","    6497.5","C","","","      0.29","C","      7.10","C","     -6.52","C","","","",""
"CA00406N0NM","2003","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     57.9","","      57.9","C","","","","","","","        86","C","       210","C","       124","C","        91","C","         2","C","  -42.1","C,0221, ","","","   32.8","C,0802, ","-1.0","C,0916","-4.9","C,0929","-4.9","C,0929","-7.1","C,0930","-8.9","C,1030","-3.2","C,0522","-3.2","C,0522","-6.7","C,0519","-6.7","C,0519","-12.7","C,0405","    6498.8","8","    6498.8","C","","","      0.89","C","      7.65","C","     -5.87","C","","","",""
"CA00406N0NM","2004","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6402.2","2","    6402.2","C","","","","","","","","","","","",""
"CA00406N0NM","2008","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     32.6","","      32.6","C","       101","C","        34","C","         3","C","        89","C","       219","C","       122","C","        81","C","         1","C","  -44.7","C,0130, ","  68.4"," ,C,0730, ","   32.3","C,0818, ","-0.5","C,0831","-2.9","C,0924","-5.8","C,1011","-7.2","C,1016","-10.1","C,1026","-1.4","C,0601","-5.8","C,0526","-5.8","C,0526","-8.6","C,0427","-12.1","C,0426","","","","","    442.3"," ,C","      0.11","C","      6.88","C","     -6.66","C","","","",""
"CA00406N0NM","2009","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     18.0","","      18.0","C","        75","C","        23","C","         1","C","        83","C","       229","C","       109","C","        78","C","         0","C","  -43.1","C,1212, ","  30.9"," ,C,0621, ","   30.8","C,0917, ","-0.6","C,0927","-4.5","C,0928","-4.5","C,0928","-6.7","C,1010","-10.2","C,1012","-3.3","C,0607","-3.3","C,0607","-6.2","C,0606","-6.8","C,0508","-9.8","C,0429","    6796.2","2","    6796.2","C","    284.7"," ,C","     -0.50","C","      6.37","C","     -7.37","C","","","",""
"CA00406N0NM","2010","54.1333","-108.5167","481.0","MEADOW LAKE, SK CA","     10.3","","      10.3","C","       108","C","        41","C","         3","C","        70","C","       214","C","       116","C","        78","C","         0","C","  -41.7","C,0101, ","  40.7"," ,C,0523, ","   29.6","C,0517, ","-2.2","C,0914","-2.2","C,0914","-5.4","C,0918","-13.3","C,1027","-13.3","C,1027","-0.3","C,0527","-6.1","C,0511","-6.1","C,0511","-7.4","C,0412","-11.1","C,0325","    6177.4","4","    6177.4","C","    449.2"," ,C","      1.43","C","      7.81","C","     -4.96","C","","","",""
