"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00047106","1961","41.23333","-121.21667","1284.1","POTTERS SAWMILL, CA US","         1"," "
"USC00047106","1962","41.23333","-121.21667","1284.1","POTTERS SAWMILL, CA US","         1"," "
