"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014622","1959","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    193.0","","     193.0","0","       134","0","        88","0","        16","0","       96","","        26","0","        27","0","       178","0","        69","0","       106","0","         5","0","","","","","","","  -27.8","0,0216, ","   787"," ,0,0313, ","   584"," ,0,0312, ","  56.9"," ,0,0312, ","   34.4","0,0728, ","-1.7","0,0916","-2.2","0,0919","-5.0","0,1015","-6.7","0,1021","-8.9","0,1022","-0.6","0,0519","-2.2","0,0428","-4.4","0,0423","-7.8","0,0413","-15.0","0,0329","    4892.0","0","    4892.0","0","   1303.7"," ,0","     2638"," ,0","      6.25","0","     12.16","0","      0.34","0"
"USW00014622","1960","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    114.9","","     114.9","0","       130","0","        74","0","        11","0","      106","","        23","0","        23","0","       187","0","        54","0","       110","0","         4","0","         1"," ","","","","","  -28.9","0,0110, ","   483"," ,0,0311,+","   330"," ,0,1212,+","  74.7"," ,0,1216, ","   32.8","0,0908,+","-0.6","0,0916","-3.3","0,1002","-5.6","0,1021","-7.8","0,1022","-9.4","0,1107","-2.2","0,0503","-2.2","0,0503","-4.4","0,0420","-7.8","0,0411","-11.1","0,0329","    4329.0","0","    4329.0","0","   1043.3"," ,0","     2007"," ,0","      6.27","0","     12.59","0","     -0.04","0"
"USW00014622","1961","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    144.5","","     144.5","0","       135","0","        79","0","        11","0","      126","","        29","0","        42","0","       188","0","        74","0","       112","0","         2","0","","","","","","","  -34.4","0,0124, ","   483"," ,0,1226, ","   229"," ,0,1220,+","  56.1"," ,0,0527, ","   32.8","0,0911, ","-1.1","0,0917","-3.3","0,1017","-8.9","0,1111","-8.9","0,1111","-8.9","0,1111","0.0","0,0607","-3.9","0,0506","-7.2","0,0420","-7.2","0,0420","-11.1","0,0323","    5041.8","8","    5041.8","0","   1081.7"," ,0","     2108"," ,0","      5.38","0","     11.40","0","     -0.65","0"
"USW00014622","1962","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","     50.4","","      50.4","0","       118","0","        80","0","         8","0","      124","","        26","0","        43","0","       181","0","        73","0","        83","0","         2","0","        55"," ","","","         4"," ","  -40.0","0,0202, ","   737"," ,0,0304,+","   711"," ,0,1230, ","  83.8"," ,0,1230, ","   32.8","0,0519, ","-1.1","0,0907","-2.8","0,0921","-6.7","0,1025","-6.7","0,1025","-11.1","0,1119","-1.1","0,0528","-2.8","0,0513","-5.0","0,0425","-10.0","0,0404","-10.0","0,0404","    4677.5","5","    4677.5","0","   1044.4"," ,0","     3400"," ,0","      4.51","0","     10.58","0","     -1.57","0"
"USW00014622","1963","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    134.9","","     134.9","0","       138","0","        85","0","         7","0","      121","","        26","0","        46","0","       186","0","        77","0","       113","0","         9","0","       218"," ","","","        24"," ","  -34.4","0,0227,+","  1219"," ,0,0221,+","   432"," ,0,0127, ","  54.9"," ,0,0127, ","   35.0","0,0728,+","-0.6","0,0905","-2.2","0,0914","-5.0","0,0924","-6.7","0,1010","-8.9","0,1128","0.0","0,0525","-2.8","0,0513","-7.2","0,0408","-7.2","0,0408","-10.0","0,0401","    5157.1","1","    5157.1","0","   1054.5"," ,0","     2431"," ,0","      4.81","0","     11.49","0","     -1.87","0"
"USW00014622","1964","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","     79.8","","      79.8","0","       136","0","        83","0","         5","0","      103","","        23","0","        30","0","       186","0","        69","0","       102","0","         2","0","       224"," ","","","        21"," ","  -30.0","0,1210, ","   584"," ,0,1209, ","   203"," ,0,1204, ","  47.5"," ,0,1021, ","   33.3","0,0524, ","-0.6","0,0913","-2.8","0,0919","-5.0","0,1006","-7.2","0,1101","-9.4","0,1111","0.0","0,0515","-2.2","0,0430","-5.0","0,0421","-8.3","0,0406","-11.7","0,0402","    4698.0","0","    4698.0","0","    910.9"," ,0","     1620"," ,0","      5.30","0","     11.64","0","     -1.03","0"
"USW00014622","1965","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    135.4","","     135.4","0","       128","0","        76","0","         3","0","      102","","        25","0","        36","0","       202","0","        71","0","       100","0","         6","0","       202"," ","        54"," ","        17"," ","  -32.2","0,0205, ","   406"," ,0,0127, ","   152"," ,0,1129, ","  77.5"," ,0,0819, ","   33.3","0,0807, ","0.0","0,0831","-2.8","0,0927","-5.0","0,0928","-6.7","0,1007","-9.4","0,1103","-1.1","0,0515","-2.8","0,0505","-7.8","0,0425","-7.8","0,0425","-12.8","0,0329","    5061.1","1","    5061.1","0","    783.6"," ,0","     1595"," ,0","      4.96","0","     11.19","0","     -1.27","0"
"USW00014622","1966","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    134.0","","     134.0","0","       145","0","        82","0","         7","0","      102","","        24","0","        18","0","       173","0","        65","0","       109","0","         2","0","       213"," ","        69"," ","        19"," ","  -30.0","0,0113, ","   940"," ,0,0202, ","   356"," ,0,0128, ","  99.8"," ,0,1103, ","   32.8","0,0703, ","-1.1","0,0920","-3.3","0,1014","-4.4","0,1026","-8.3","0,1031","-10.0","0,1120","-1.1","0,0514","-3.3","0,0512","-4.4","0,0507","-11.7","0,0330","-11.7","0,0330","    4768.0","0","    4768.0","0","    967.9"," ,0","     1964"," ,0","      6.37","0","     12.44","0","      0.30","0"
"USW00014622","1967","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    168.1","","     168.1","0","       147","0","        94","0","         9","0","      115","","        22","0","        31","0","       194","0","        74","0","       100","0","         0","0","       224"," ","        80"," ","        14"," ","  -31.1","0,0214, ","   660"," ,0,0308, ","   279"," ,0,1229, ","  58.2"," ,0,0929, ","   31.1","0,0604, ","-1.7","0,1007","-2.2","0,1008","-5.0","0,1106","-6.7","0,1107","-12.2","0,1117","-0.6","0,0601","-4.4","0,0507","-4.4","0,0507","-8.9","0,0413","-8.9","0,0413","    4853.4","4","    4853.4","0","   1125.7"," ,0","     2016"," ,0","      5.29","0","     11.16","0","     -0.59","0"
"USW00014622","1968","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    102.8","","     102.8","0","       151","0","        73","0","         8","0","      122","","        18","0","        45","0","       172","0","        72","0","       106","0","         2","0","       217"," ","        86"," ","        22"," ","  -34.4","0,0112, ","   559"," ,0,0108, ","   203"," ,0,0301, ","  57.9"," ,0,0820, ","   33.3","0,0716,+","0.0","0,0915","-2.8","0,1009","-5.6","0,1102","-7.8","0,1106","-8.9","0,1121","0.0","0,0527","-3.9","0,0508","-5.6","0,0411","-6.7","0,0407","-23.3","0,0315","    4707.2","2","    4707.2","0","    948.6"," ,0","     1762"," ,0","      5.46","0","     11.64","0","     -0.71","0"
"USW00014622","1969","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    138.7","","     138.7","0","       141","0","        89","0","        13","0","      135","","        26","0","        27","0","       173","0","        73","0","        95","0","         2","0","       204"," ","        66"," ","        16"," ","  -30.6","0,0206, ","  1524"," ,0,0227, ","   559"," ,0,0225, "," 104.6"," ,0,0909, ","   33.3","0,0716,+","-0.6","0,1005","-3.3","0,1016","-5.6","0,1024","-7.2","0,1029","-9.4","0,1122","-2.2","0,0527","-2.2","0,0527","-6.7","0,0421","-6.7","0,0421","-8.9","0,0404","    4710.4","4","    4710.4","0","   1381.6"," ,0","     3008"," ,0","      5.93","0","     11.61","0","      0.24","0"
"USW00014622","1970","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    149.9","","     149.9","0","       127","0","        71","0","         8","0","       88","","        19","0","        43","0","       176","0","        82","0","        99","0","         3","0","       194"," ","        60"," ","        15"," ","  -33.3","0,1222, ","   635"," ,0,1231,+","   236"," ,0,1224, ","  47.8"," ,0,0211, ","   32.8","0,0728,+","-1.1","0,1006","-3.9","0,1019","-6.1","0,1020","-7.2","0,1028","-11.1","0,1125","-1.1","0,0529","-2.2","0,0420","-5.0","0,0414","-7.2","0,0407","-8.9","0,0319","    4665.4","4","    4665.4","0","   1008.9"," ,0","     1741"," ,0","      5.35","0","     11.14","0","     -0.44","0"
"USW00014622","1971","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","    159.6","","     159.6","0","       138","0","        75","0","         8","0","      135","","        25","0","        37","0","       174","0","        69","0","       110","0","         2","0","       206"," ","        63"," ","        17"," ","  -37.2","0,0119, ","   889"," ,0,0313, ","   175"," ,0,0320, ","  43.2"," ,0,0914, ","   33.3","0,0630, ","-1.7","0,0927","-2.8","0,1013","-5.6","0,1031","-7.2","0,1109","-9.4","0,1114","0.0","0,0606","-2.2","0,0416","-8.9","0,0409","-8.9","0,0409","-8.9","0,0409","    4964.2","2","    4964.2","0","    876.2"," ,0","     1926"," ,0","      5.54","0","     11.72","0","     -0.63","0"
"USW00014622","1972","44.95","-68.66667","41.1","OLD TOWN FAA AIRPORT, ME US","","","","","","","","","","","","","","","","","","","","","","","","","        21"," ","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
