"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MIDC0006","2022","45.827192","-88.084161","387.7","IRON MOUNTAIN 1.1 W, MI US","       107","N","        69","N","         2","N","      127","","        24","N","   406"," ,N,0120,+","   127"," ,N,0119, ","  50.8"," ,N,0625, ","    535.3"," ,N","     1269"," ,N"
"US1MIDC0006","2023","45.827192","-88.084161","387.7","IRON MOUNTAIN 1.1 W, MI US","        85","N","        53","N","         2","N","","","        23","N","","","   381"," ,N,0401, ","  38.1"," ,N,0401, ","    491.2"," ,N","     1987"," ,N"
"US1MIDC0006","2024","45.827192","-88.084161","387.7","IRON MOUNTAIN 1.1 W, MI US","        82","N","        50","N","         3","N","       75","","        16","N","   102"," ,N,0403,+","   127"," ,N,0403, ","  58.4"," ,N,0625, ","    488.4"," ,N","      868"," ,N"
