"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN022021900","1901","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        44","I","        31","I","         6","I","","","","","","","","","","","","","  64.0"," ,I,0720, ","","","    535.2"," ,I","","","","","",""
"IN022021900","1902","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        37","I","        28","I","        11","I","","","","","","","","","","","","","  79.5"," ,I,0719, ","","","    692.4"," ,I","","","","","",""
"IN022021900","1903","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        31","I","        25","I","         5","I","","","","","","","","","","","","","  34.8"," ,I,0720, ","","","    335.0"," ,I","","","","","",""
"IN022021900","1904","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        50","I","        39","I","        11","I","","","","","","","","","","","",""," 176.5"," ,I,0916, ","","","    772.7"," ,I","","","","","",""
"IN022021900","1905","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        29","I","        18","I","         5","I","","","","","","","","","","","","","  73.7"," ,I,0713, ","","","    305.5"," ,I","","","","","",""
"IN022021900","1906","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        56","I","        41","I","         7","I","","","","","","","","","","","",""," 107.4"," ,I,0915, ","","","    779.3"," ,I","","","","","",""
"IN022021900","1907","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        37","I","        24","I","         3","I","","","","","","","","","","","","","  47.8"," ,I,0802, ","","","    311.0"," ,I","","","","","",""
"IN022021900","1908","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        51","I","        42","I","        13","I","","","","","","","","","","","",""," 141.0"," ,I,0801, ","","","   1022.7"," ,I","","","","","",""
"IN022021900","1909","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        68","I","        50","I","        15","I","","","","","","","","","","","","","  99.8"," ,I,0628, ","","","    963.2"," ,I","","","","","",""
"IN022021900","1910","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        48","I","        35","I","         9","I","","","","","","","","","","","",""," 152.4"," ,I,1002, ","","","    786.5"," ,I","","","","","",""
"IN022021900","1911","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        50","I","        38","I","         4","I","","","","","","","","","","","",""," 171.2"," ,I,0928, ","","","    611.5"," ,I","","","","","",""
"IN022021900","1912","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        47","I","        31","I","         9","I","","","","","","","","","","","",""," 172.5"," ,I,0908, ","","","    849.3"," ,I","","","","","",""
"IN022021900","1913","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        42","I","        29","I","         4","I","","","","","","","","","","","","","  75.4"," ,I,0610, ","","","    442.0"," ,I","","","","","",""
"IN022021900","1914","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        48","I","        36","I","        10","I","","","","","","","","","","","",""," 148.1"," ,I,0918, ","","","    819.3"," ,I","","","","","",""
"IN022021900","1915","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        44","I","        29","I","         7","I","","","","","","","","","","","","","  85.6"," ,I,0204, ","","","    621.5"," ,I","","","","","",""
"IN022021900","1916","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        59","I","        40","I","        10","I","","","","","","","","","","","","","  71.6"," ,I,0807, ","","","    748.3"," ,I","","","","","",""
"IN022021900","1917","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        81","I","        53","I","         7","I","","","","","","","","","","","","","  88.9"," ,I,0726, ","","","    829.5"," ,I","","","","","",""
"IN022021900","1918","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        33","I","        20","I","         4","I","","","","","","","","","","","","","  54.6"," ,I,0824, ","","","    313.3"," ,I","","","","","",""
"IN022021900","1919","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        48","I","        30","I","         5","I","","","","","","","","","","","","","  39.9"," ,I,0726, ","","","    437.8"," ,I","","","","","",""
"IN022021900","1920","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        34","I","        24","I","         7","I","","","","","","","","","","","",""," 101.6"," ,I,0712, ","","","    589.4"," ,I","","","","","",""
"IN022021900","1921","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        42","I","        32","I","         6","I","","","","","","","","","","","",""," 157.5"," ,I,0923, ","","","    691.0"," ,I","","","","","",""
"IN022021900","1922","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        46","I","        37","I","         6","I","","","","","","","","","","","",""," 117.9"," ,I,0801, ","","","    606.0"," ,I","","","","","",""
"IN022021900","1923","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        47","I","        35","I","         9","I","","","","","","","","","","","",""," 140.7"," ,I,0708, ","","","    792.5"," ,I","","","","","",""
"IN022021900","1924","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        59","I","        43","I","        10","I","","","","","","","","","","","","","  87.4"," ,I,0929, ","","","    861.3"," ,I","","","","","",""
"IN022021900","1926","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        56","I","        38","I","        10","I","","","","","","","","","","","","","  73.7"," ,I,0714, ","","","    703.4"," ,I","","","","","",""
"IN022021900","1927","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        47","I","        35","I","         5","I","","","","","","","","","","","",""," 101.6"," ,I,0709, ","","","    556.9"," ,I","","","","","",""
"IN022021900","1928","28.583","77.2","216.0","NEW DELHI SAFDARJUN, IN","        44","I","        31","I","         1","I","","","","","","","","","","","","","  26.9"," ,I,0601, ","","","    299.5"," ,I","","","","","",""
