"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKW00035054","1960","51.28333","0.4","91.1","WEST MALLING, ENG UK","","","","","","","","","","","","","","","","","","","","","","","","","        30"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00035054","1961","51.28333","0.4","91.1","WEST MALLING, ENG UK","     28.1","","      28.1","X","","","","","","","        1","","         1","X","         0","X","        44","X","         4","X","        53","X","         1","X","       308"," ","         8"," ","   -7.2","X,1225, ","    76"," ,X,1231, ","   150"," ,X,1231, ","","","   32.2","X,0701, ","0.0","X,1030","-2.8","X,1124","-5.0","X,1207","-7.2","X,1225","","","-1.1","X,0322","-2.8","X,0127","-4.4","X,0126","","","","","","","","","","","      150"," ,X","     10.32","X","     14.32","X","      6.32","X"
"UKW00035054","1962","51.28333","0.4","91.1","WEST MALLING, ENG UK","      0.0","","       0.0","X","       174","X","        78","X","         3","X","       14","","         8","X","         0","X","        71","X","         7","X","        31","X","         0","X","       249"," ","        13"," ","  -10.6","X,0101, ","   457"," ,X,1230, ","   363"," ,X,1227, ","  36.1"," ,X,1227, ","   23.9","X,0609, ","-1.1","X,1101","-3.9","X,1116","-10.0","X,1205","-10.0","X,1205","-10.0","X,1205","0.0","X,0328","-2.8","X,0325","-4.4","X,0307","-10.6","X,0101","-10.6","X,0101","    3333.8","8","    3333.8","X","    688.2"," ,X","      869"," ,X","      8.72","X","     12.46","X","      4.97","X"
"UKW00035054","1963","51.28333","0.4","91.1","WEST MALLING, ENG UK","      1.7","","       1.7","X","       175","X","        90","X","         1","X","       57","","         5","X","         0","X","        89","X","        27","X","        21","X","         0","X","       287"," ","        10"," ","  -10.0","X,0122, ","   483"," ,X,0103,+","   119"," ,X,0201, ","  25.9"," ,X,1111, ","   25.0","X,0730, ","-1.1","X,1114","-2.2","X,1208","-6.1","X,1223","-9.4","X,1224","-9.4","X,1224","-1.1","X,0413","-3.3","X,0324","-5.6","X,0227","-7.2","X,0205","-9.4","X,0124","    3690.3","3","    3690.3","X","    772.2"," ,X","      438"," ,X","      8.30","X","     11.71","X","      4.89","X"
"UKW00035054","1964","51.28333","0.4","91.1","WEST MALLING, ENG UK","","","","","","","","","","","","","","","","","","","","","","","","","       124"," ","        11"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3342.3","3","    3342.3"," ","","","","","","","","","",""
