"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00129710","1913","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1914","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1915","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1916","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1917","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1918","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1919","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1920","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1921","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1922","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1923","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1924","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        1","","","","","","","","","","","","","","    60"," ,E,0229, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1925","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       12","","","","","","","","","","","","","","    50"," ,E,1205,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1926","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        6","","","","","","","","","","","","","","    80"," ,E,0119, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1929","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        6","","","","","","","","","","","","","","   180"," ,E,0213, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1930","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        1","","","","","","","","","","","","","","    30"," ,E,0313, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1931","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        8","","","","","","","","","","","","","","    80"," ,E,0113, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1932","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        4","","","","","","","","","","","","","","   150"," ,E,0307, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1933","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       31","","","","","","","","","","","","","","   180"," ,E,1218, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1934","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        3","","","","","","","","","","","","","","   110"," ,E,0201, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1935","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       33","","","","","","","","","","","","","","   180"," ,E,1221,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1936","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","        4","","","","","","","","","","","","","","    40"," ,E,0210,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1937","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       25","","","","","","","","","","","","","","   150"," ,E,0130, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1938","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       34","","","","","","","","","","","","","","   160"," ,E,0216,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1939","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       15","","","","","","","","","","","","","","    60"," ,E,0106,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1940","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       71","","","","","","","","","","","","","","   270"," ,E,0216, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1941","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       59","","","","","","","","","","","","","","   380"," ,E,0109, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1942","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       64","","","","","","","","","","","","","","   420"," ,E,0216, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1943","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       18","","","","","","","","","","","","","","   130"," ,E,0110,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1944","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       37","","","","","","","","","","","","","","   370"," ,E,0212, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1951","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     84.5","","      84.5","E","       14","","         1","E","       101","E","         3","E","        86","E","         2","E","  -18.1","E,0101, ","   260"," ,E,0101, ","   35.2","E,0801, ","-0.4","E,1005","-3.8","E,1008","-4.4","E,1011","-7.7","E,1214","","","-0.2","E,0513","-2.7","E,0424","-4.7","E,0423","-7.6","E,0307","-9.0","E,0303","","","","","      9.46","E","     14.62","E","      4.31","E"
"GME00129710","1952","50.675","11.2817","254.0","BAD BLANKENBURG, GM","    129.8","","     129.8","E","       44","","         0","E","       106","E","        12","E","       100","E","        10","E","  -15.0","E,0215, ","   120"," ,E,0122,+","   37.9","E,0702, ","-0.6","E,0929","-5.4","E,1116","-5.4","E,1116","-8.4","E,1117","-9.6","E,1205","-0.5","E,0520","-2.6","E,0406","-4.4","E,0402","-7.0","E,0315","-15.0","E,0215","    3328.7","7","    3328.7","E","      8.80","E","     13.72","E","      3.87","E"
"GME00129710","1953","50.675","11.2817","254.0","BAD BLANKENBURG, GM","    114.7","","     114.7","E","       45","","         1","E","       120","E","        12","E","       126","E","         6","E","  -18.5","E,0115, ","   320"," ,E,0103, ","   33.3","E,0902, ","0.0","E,0916","-2.7","E,1109","-7.8","E,1125","-7.8","E,1125","","","-0.6","E,0511","-2.5","E,0421","-9.0","E,0315","-9.0","E,0315","-9.0","E,0315","    3529.6","6","    3529.6","E","      9.94","E","     15.70","E","      4.18","E"
"GME00129710","1954","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     63.8","","      63.8","E","       14","","         7","E","       108","E","        26","E","        82","E","         4","E","  -20.1","E,0205, ","   280"," ,E,0111, ","   33.3","E,0902, ","-0.4","E,0924","-2.6","E,1027","-6.4","E,1121","-8.0","E,1122","","","-1.5","E,0515","-3.8","E,0427","-5.0","E,0411","-11.4","E,0224","-11.4","E,0224","    3532.4","4","    3532.4","E","      8.60","E","     13.77","E","      3.42","E"
"GME00129710","1955","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     51.6","","      51.6","E","       45","","         2","E","       123","E","        23","E","        88","E","         0","E","  -18.0","E,0227, ","   140"," ,E,0221, ","   32.1","E,0718, ","-3.4","E,1019","-3.4","E,1019","-4.8","E,1101","-7.5","E,1125","-9.0","E,1126","-0.2","E,0522","-3.5","E,0426","-8.9","E,0331","-8.9","E,0331","-8.9","E,0331","    3720.4","4","    3720.4","E","      7.98","E","     13.10","E","      2.86","E"
"GME00129710","1956","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     25.2","","      25.2","E","       43","","        13","E","       116","E","        40","E","        80","E","         0","E","  -23.6","E,0211, ","   190"," ,E,0224,+","   30.8","E,0529, ","-1.2","E,1011","-4.8","E,1031","-4.8","E,1031","-7.5","E,1101","-9.9","E,1121","-0.8","E,0521","-2.4","E,0412","-10.8","E,0408","-10.8","E,0408","-10.8","E,0408","    3930.4","4","    3930.4","E","      7.28","E","     12.21","E","      2.36","E"
"GME00129710","1957","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     99.8","","      99.8","E","        4","","         0","E","        94","E","         9","E","        82","E","         9","E","  -12.2","E,0118, ","    50"," ,E,0224,+","   39.3","E,0707, ","-0.9","E,1003","-2.6","E,1121","-7.4","E,1130","-7.4","E,1130","-9.8","E,1216","-0.4","E,0529","-3.1","E,0508","-4.9","E,0414","-7.4","E,0302","-10.4","E,0123","    3444.0","0","    3444.0","E","      9.15","E","     14.32","E","      3.97","E"
"GME00129710","1958","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     40.1","","      40.1","E","       19","","         0","E","        89","E","         5","E","        75","E","         0","E","  -14.0","E,0301,+","   110"," ,E,0224, ","   31.2","E,0716, ","-0.8","E,1023","-2.6","E,1201","-5.8","E,1202","-8.7","E,1204","","","-0.6","E,0505","-2.3","E,0424","-5.0","E,0403","-6.8","E,0402","-13.0","E,0323","    3661.2","2","    3661.2","E","      8.81","E","     13.24","E","      4.37","E"
"GME00129710","1959","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       30","","","","","","","","","","","","","","   210"," ,E,0114, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1960","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     35.7","","      35.7","E","       26","","         2","E","        96","E","        22","E","        74","E","         0","E","  -21.9","E,0115, ","   260"," ,E,0118,+","   31.3","E,0826, ","-2.5","E,1015","-2.5","E,1015","-4.4","E,1109","-6.7","E,1110","-9.2","E,1225","-0.5","E,0504","-2.5","E,0406","-5.5","E,0219","-8.3","E,0218","-11.1","E,0210","","","","","      8.54","E","     13.03","E","      4.05","E"
"GME00129710","1961","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     53.5","","      53.5","E","       17","","         4","E","        78","E","        20","E","        78","E","         3","E","  -19.8","E,1226, ","   100"," ,E,0128,+","   32.3","E,0703,+","-0.2","E,1023","-3.8","E,1120","-8.6","E,1121","-8.6","E,1121","-9.2","E,1122","-0.2","E,0410","-5.3","E,0322","-5.3","E,0322","-12.4","E,0128","-12.4","E,0128","    3335.1","1","    3335.1","E","      9.37","E","     14.13","E","      4.60","E"
"GME00129710","1962","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     52.4","","      52.4","E","       44","","         0","E","       114","E","        34","E","        73","E","         1","E","  -17.6","E,1227, ","   170"," ,E,0306, ","   33.3","E,0813, ","0.0","E,0926","-3.7","E,1022","-4.8","E,1023","-8.4","E,1121","-10.9","E,1123","-0.8","E,0501","-7.0","E,0326","-7.0","E,0326","-7.0","E,0326","-10.2","E,0320","    3710.1","1","    3710.1","E","      7.45","E","     12.27","E","      2.64","E"
"GME00129710","1963","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     54.6","","      54.6","E","       80","","         9","E","       125","E","        67","E","        82","E","         3","E","  -21.6","E,0201, ","   270"," ,E,0204,+","   33.2","E,0803, ","-3.5","E,1016","-3.5","E,1016","-4.8","E,1030","-8.2","E,1204","-10.6","E,1210","-0.4","E,0521","-3.0","E,0406","-4.5","E,0324","-10.4","E,0305","-10.4","E,0305","    4323.8","8","    4323.8","E","      7.12","E","     12.18","E","      2.07","E"
"GME00129710","1964","50.675","11.2817","254.0","BAD BLANKENBURG, GM","    111.2","","     111.2","E","       25","","         0","E","       116","E","        32","E","        99","E","        10","E","  -15.6","E,0118, ","    80"," ,E,1230, ","   34.8","E,0827, ","-0.2","E,0914","-3.5","E,1026","-4.5","E,1110","-7.5","E,1223","-10.2","E,1224","-0.9","E,0427","-11.0","E,0319","-11.0","E,0319","-11.0","E,0319","-11.0","E,0319","    3838.4","4","    3838.4","E","      8.21","E","     13.22","E","      3.20","E"
"GME00129710","1965","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       62","","","","","","","","","","","","","","   320"," ,E,0305,+","","","","","","","","","","","","","","","","","","","","","","","    3758.0","0","    3758.0","E","","","","","",""
"GME00129710","1966","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       25","","","","","","","","","","","","","","   100"," ,E,0116,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1967","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     73.9","","      73.9","E","       14","","         0","E","        87","E","        13","E","        85","E","         1","E","  -15.5","E,0110, ","   100"," ,E,0109,+","   32.4","E,0625, ","-1.6","E,1019","-3.7","E,1108","-7.0","E,1118","-7.0","E,1118","-12.2","E,1210","-1.4","E,0505","-2.6","E,0305","-4.4","E,0217","-9.3","E,0216","-9.3","E,0216","","","","","      9.33","E","     14.12","E","      4.54","E"
"GME00129710","1968","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     39.4","","      39.4","E","       33","","         0","E","       117","E","        31","E","        77","E","         0","E","  -15.2","E,0113, ","   100"," ,E,0226,+","   31.0","E,0705, ","-0.3","E,1020","-4.6","E,1114","-4.6","E,1114","-7.2","E,1210","-11.4","E,1211","-0.3","E,0521","-3.5","E,0414","-5.0","E,0413","-10.1","E,0312","-10.1","E,0312","    3481.7","7","    3481.7","E","      8.34","E","     12.87","E","      3.82","E"
"GME00129710","1969","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       63","","","","","","","","","","","","","","   210"," ,E,1220, ","","","","","","","","","","","","","","","","","","","","","","","    3858.1","1","    3858.1"," ","","","","","",""
"GME00129710","1970","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     81.2","","      81.2","E","       70","","         0","E","       113","E","        29","E","        78","E","         0","E","  -17.2","E,0202, ","   350"," ,E,0106, ","   32.1","E,0622, ","0.0","E,0924","-4.2","E,1124","-5.6","E,1125","-8.0","E,1227","-11.6","E,1231","-0.2","E,0429","-4.4","E,0408","-4.4","E,0408","-8.9","E,0311","-8.9","E,0311","","","","","      8.39","E","     12.87","E","      3.91","E"
"GME00129710","1971","50.675","11.2817","254.0","BAD BLANKENBURG, GM","    110.2","","     110.2","E","       45","","         2","E","       100","E","        23","E","        94","E","         8","E","  -21.1","E,0106, ","   240"," ,E,0301, ","   35.5","E,0727, ","-2.9","E,1006","-2.9","E,1006","-5.9","E,1017","-9.7","E,1120","-9.7","E,1120","-1.6","E,0501","-2.2","E,0415","-4.6","E,0329","-10.2","E,0312","-10.2","E,0312","    3576.3","3","    3576.3","E","      8.82","E","     13.99","E","      3.65","E"
"GME00129710","1972","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     84.8","","      84.8","E","       12","","         0","E","       110","E","        17","E","        61","E","         3","E","  -15.8","E,0201, ","    50"," ,E,1118, ","   32.5","E,0813, ","-2.9","E,1002","-2.9","E,1002","-4.6","E,1004","-8.9","E,1126","-8.9","E,1126","-3.1","E,0426","-3.1","E,0426","-4.7","E,0313","-7.2","E,0312","-14.0","E,0202","    3479.8","8","    3479.8","E","      8.29","E","     13.04","E","      3.55","E"
"GME00129710","1973","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     87.2","","      87.2","E","       29","","         0","E","       110","E","        12","E","        94","E","         2","E","  -15.3","E,1203, ","   180"," ,E,0225, ","   32.5","E,0905, ","-0.2","E,1003","-2.4","E,1013","-5.3","E,1028","-12.0","E,1130","-12.0","E,1130","-0.9","E,0517","-3.2","E,0423","-4.7","E,0315","-8.3","E,0228","-10.2","E,0126","    3751.8","8","    3751.8","E","      8.75","E","     13.70","E","      3.79","E"
"GME00129710","1974","50.675","11.2817","254.0","BAD BLANKENBURG, GM","     44.9","","      44.9","E","        2","","         0","E","        66","E","         0","E","        72","E","         3","E","   -7.3","E,1214, ","    60"," ,E,1214, ","   35.0","E,0816, ","-0.2","E,1011","-4.4","E,1107","-4.4","E,1107","-7.3","E,1214","","","0.0","E,0428","-3.7","E,0414","-4.4","E,0312","-7.0","E,0221","","","    3370.5","5","    3370.5","E","      9.39","E","     13.92","E","      4.85","E"
"GME00129710","1975","50.675","11.2817","254.0","BAD BLANKENBURG, GM","    102.2","","     102.2","E","        1","","         0","E","       100","E","         5","E","        94","E","         1","E","  -15.0","E,1219, ","    30"," ,E,0220, ","   32.5","E,0810, ","-1.2","E,1011","-3.6","E,1029","-8.5","E,1123","-8.5","E,1123","-12.5","E,1124","0.0","E,0601","-2.7","E,0411","-6.3","E,0323","-7.0","E,0301","-8.9","E,0222","    3390.1","1","    3390.1","E","      9.34","E","     14.20","E","      4.49","E"
"GME00129710","1976","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       24","","","","","","","","","","","","","","   120"," ,E,1215,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1977","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       25","","","","","","","","","","","","","","   200"," ,E,0114,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1981","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       66","","","","","","","","","","","","","","   210"," ,E,1227,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1982","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       19","","","","","","","","","","","","","","   100"," ,E,0112,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1983","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       16","","","","","","","","","","","","","","   120"," ,E,0213, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1984","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       12","","","","","","","","","","","","","","   140"," ,E,0403, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1985","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       59","","","","","","","","","","","","","","   250"," ,E,0319, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1986","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       47","","","","","","","","","","","","","","   190"," ,E,0210, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1987","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       62","","","","","","","","","","","","","","   310"," ,E,0303, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GME00129710","1988","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","       18","","","","","","","","","","","","","","   230"," ,E,0226, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
