"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ATHO","2009","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     58.8","","      58.8","U","         0","U","       113","U","         9","U","        54","U","         6","U","  -13.9","U,0108, ","   33.3","U,0729, ","-1.1","U,1012","-2.2","U,1117","-5.6","U,1205","-6.7","U,1206","-10.0","U,1221","0.0","U,0424","-4.4","U,0403","-4.4","U,0403","-6.7","U,0310","-11.1","U,0309","    4250.9","9","    4250.9","U","      7.41","U","     11.76","U","      3.06","U"
"USR0000ATHO","2010","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     35.3","","      35.3","U","         0","U","        75","U","         4","U","        45","U","         2","U","  -10.6","U,1220,+","   35.0","U,0815, ","-0.6","U,1027","-2.8","U,1110","-5.6","U,1118","-7.8","U,1120","-10.6","U,1220","-0.6","U,0503","-2.2","U,0412","-8.3","U,0105","-8.3","U,0105","-10.6","U,0102","    3747.3","3","    3747.3","U","      8.23","U","     12.39","U","      4.07","U"
"USR0000ATHO","2011","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3794.1","1","    3794.1","U","","","","","",""
"USR0000ATHO","2013","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     61.6","","      61.6","U","         0","U","       101","U","         7","U","        72","U","         7","U","  -11.7","U,1119, ","   35.6","U,0717, ","-1.1","U,1102","-3.3","U,1116","-6.7","U,1117","-6.7","U,1117","-10.0","U,1118","-3.3","U,0430","-3.3","U,0430","-5.6","U,0322","","","","","    3993.6","6","    3993.6","U","      8.42","U","     12.71","U","      4.11","U"
"USR0000ATHO","2018","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     42.4","","      42.4","U","         0","U","        78","U","        11","U","        33","U","         0","U","   -7.8","U,0203, ","   31.7","U,0619, ","-0.6","U,1106","-2.8","U,1202","","","","","","","-2.2","U,0404","-2.2","U,0404","-5.0","U,0304","-6.7","U,0303","","","","","","","      7.89","U","     10.99","U","      4.78","U"
"USR0000ATHO","2019","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     27.8","","      27.8","U","         0","U","        67","U","        12","U","        46","U","         0","U","  -11.7","U,0202, ","   30.0","U,0705, ","0.0","U,1027","-2.8","U,1127","","","","","","","0.0","U,0424","-2.8","U,0308","-4.4","U,0306","-6.7","U,0224","-8.9","U,0217","    3671.1","1","    3671.1","U","      8.24","U","     11.47","U","      5.00","U"
"USR0000ATHO","2020","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","      8.0","","       8.0","U","         0","U","        99","U","        16","U","        20","U","         1","U","  -12.2","U,0113,+","   32.2","U,0731, ","-0.6","U,1021","-2.2","U,1107","","","","","","","0.0","U,0411","-2.8","U,0405","-4.4","U,0314","-8.9","U,0117","-8.9","U,0117","    3889.8","8","    3889.8","U","      7.28","U","     10.23","U","      4.34","U"
"USR0000ATHO","2021","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     22.8","","      22.8","U","         0","U","       123","U","        29","U","        30","U","         2","U","  -13.9","U,1226,+","   32.2","U,0628,+","0.0","U,1005","-2.2","U,1202","-5.0","U,1204","-7.2","U,1215","-8.9","U,1220","-0.6","U,0412","-2.2","U,0410","-5.0","U,0314","-7.8","U,0211","-12.8","U,0210","    3996.6","6","    3996.6","U","      6.74","U","      9.82","U","      3.65","U"
"USR0000ATHO","2022","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     34.2","","      34.2","U","         0","U","        82","U","        24","U","        44","U","         0","U","  -13.9","U,0106, ","   30.6","U,0703,+","0.0","U,1031","-3.3","U,1106","-5.6","U,1108","-8.3","U,1129","-8.9","U,1130","-0.6","U,0417","-2.8","U,0223","-4.4","U,0222","-6.7","U,0108","-12.8","U,0107","    4144.1","1","    4144.1","U","      7.76","U","     11.04","U","      4.48","U"
"USR0000ATHO","2023","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     41.7","","      41.7","U","         0","U","        73","U","         5","U","        49","U","         0","U","   -8.9","U,0307,+","   31.1","U,0707, ","-1.1","U,1022","-2.2","U,1023","","","","","","","0.0","U,0425","-2.2","U,0314","-6.1","U,0313","-8.9","U,0307","-8.9","U,0307","    3896.3","3","    3896.3","U","      8.21","U","     11.50","U","      4.91","U"
"USR0000ATHO","2024","55.75","-132.9833","548.6","THORNE BAY ALASKA, AK US","     25.3","","      25.3","U","         0","U","        77","U","        16","U","        37","U","         1","U","  -12.2","U,0112, ","   32.2","U,0805, ","0.0","U,1020","-2.2","U,1022","-4.4","U,1124","","","","","-0.6","U,0412","-2.2","U,0306","-10.0","U,0305","-10.0","U,0305","-10.0","U,0305","    3718.1","1","    3718.1","U","      7.75","U","     11.04","U","      4.46","U"
