"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CTHO","2005","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1222.3","","    1222.3","U","         0","U","         3","U","         0","U","       211","U","        92","U","    0.0","U,1217,+","   45.6","U,0717, ","0.0","U,1130","","","","","","","","","","","    1391.0","0","    1391.0","U","     18.09","U","     24.18","U","     12.00","U"
"USR0000CTHO","2006","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1423.5","","    1423.5","U","         0","U","        10","U","         0","U","       208","U","       110","U","   -1.1","U,1220,+","   46.7","U,0625, ","0.0","U,1217","","","","","","","0.0","U,0313","","","    1359.0","0","    1359.0","U","     18.06","U","     24.00","U","     12.12","U"
"USR0000CTHO","2007","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1279.9","","    1279.9","U","         0","U","        12","U","         0","U","       224","U","       100","U","   -2.2","U,0113, ","   44.4","U,0704, ","0.0","U,1225","","","","","","","-0.6","U,0228","-2.2","U,0113","    1240.7","7","    1240.7","U","     18.39","U","     24.81","U","     11.97","U"
"USR0000CTHO","2008","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1443.2","","    1443.2","U","         0","U","        11","U","         0","U","       226","U","       117","U","   -2.2","U,1218,+","   45.0","U,0815, ","-2.2","U,1214","-2.2","U,1214","","","","","-1.1","U,0130","","","    1387.2","2","    1387.2","U","     18.61","U","     24.93","U","     12.29","U"
"USR0000CTHO","2009","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1221.0","0","    1221.0","U","","","","","",""
"USR0000CTHO","2010","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1113.2","","    1113.2","U","         0","U","         5","U","         0","U","       183","U","        85","U","   -1.1","U,1124, ","   42.8","U,0825, ","-1.1","U,1124","","","","","","","0.0","U,0310","","","","","","","     17.07","U","     22.20","U","     11.94","U"
"USR0000CTHO","2011","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1129.6","","    1129.6","U","         0","U","         9","U","         0","U","       187","U","        90","U","   -3.3","U,0109, ","   40.6","U,0909,+","","","","","","","","","0.0","U,0228","-3.3","U,0109","    1605.4","4","    1605.4","U","     17.25","U","     22.78","U","     11.72","U"
"USR0000CTHO","2012","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1358.4","","    1358.4","U","         0","U","         1","U","         0","U","       200","U","       107","U","   -2.2","U,0117, ","   43.3","U,0813, ","","","","","","","","","-2.2","U,0117","-2.2","U,0117","    1341.6","6","    1341.6","U","     18.29","U","     23.92","U","     12.66","U"
"USR0000CTHO","2013","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1238.0","","    1238.0","U","         0","U","         9","U","         0","U","       236","U","        90","U","   -3.9","U,1206, ","   45.6","U,0702, ","-2.8","U,1204","-2.8","U,1204","","","","","-1.1","U,0114","","","    1137.9","9","    1137.9","U","     18.94","U","     24.87","U","     13.02","U"
"USR0000CTHO","2014","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1416.2","","    1416.2","U","         0","U","         1","U","         0","U","       235","U","       104","U","    0.0","U,0203, ","   43.3","U,0630, ","","","","","","","","","0.0","U,0203","","","     919.3","3","     919.3","U","     19.46","U","     24.84","U","     14.08","U"
"USR0000CTHO","2015","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1372.4","","    1372.4","U","         0","U","         4","U","         0","U","       236","U","        97","U","   -0.6","U,0102, ","   43.9","U,0730, ","0.0","U,1225","","","","","","","-0.6","U,0102","","","     913.5","5","     913.5","U","     19.29","U","     24.86","U","     13.73","U"
"USR0000CTHO","2016","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1303.3","","    1303.3","U","         0","U","         3","U","         0","U","       205","U","        97","U","    0.0","U,1208,+","   42.2","U,0728,+","0.0","U,1207","","","","","","","0.0","U,0101","","","    1250.8","8","    1250.8","U","     18.48","U","     23.73","U","     13.22","U"
"USR0000CTHO","2017","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1506.7","","    1506.7","U","         0","U","         2","U","         0","U","       207","U","       113","U","   -1.7","U,0106, ","   45.6","U,0902, ","","","","","","","","","-1.7","U,0106","","","    1407.2","2","    1407.2","U","     18.99","U","     24.58","U","     13.41","U"
"USR0000CTHO","2018","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1410.8","","    1410.8","U","         0","U","         6","U","         0","U","       233","U","        96","U","   -1.1","U,0219, ","   43.3","U,0726, ","","","","","","","","","0.0","U,0325","","","    1139.0","0","    1139.0","U","     19.02","U","     24.68","U","     13.36","U"
"USR0000CTHO","2019","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1282.4","","    1282.4","U","         0","U","         6","U","         0","U","       220","U","        89","U","    0.0","U,0217,+","   41.7","U,0815, ","","","","","","","","","0.0","U,0217","","","    1327.1","1","    1327.1","U","     18.08","U","     23.43","U","     12.73","U"
"USR0000CTHO","2020","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1546.8","","    1546.8","U","         0","U","         1","U","         0","U","       229","U","       113","U","   -0.6","U,0117, ","   43.9","U,0626, ","","","","","","","","","-0.6","U,0117","","","    1155.6","6","    1155.6","U","     19.44","U","     25.28","U","     13.61","U"
"USR0000CTHO","2021","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1537.4","","    1537.4","U","         0","U","         3","U","         0","U","       222","U","       109","U","    0.0","U,1229,+","   45.0","U,0815, ","0.0","U,1229","","","","","","","0.0","U,0127","","","    1124.3","3","    1124.3","U","     19.04","U","     24.70","U","     13.37","U"
"USR0000CTHO","2022","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1501.0","","    1501.0","U","         0","U","         4","U","         0","U","       227","U","       106","U","   -1.1","U,0102, ","   45.0","U,0906, ","0.0","U,1219","","","","","","","-0.6","U,0223","","","    1138.2","2","    1138.2","U","     19.25","U","     25.07","U","     13.42","U"
"USR0000CTHO","2023","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1282.2","","    1282.2","U","         0","U","         1","U","         0","U","       194","U","        97","U","    0.0","U,0224, ","   43.3","U,0722, ","","","","","","","","","0.0","U,0224","","","    1605.9","9","    1605.9","U","     17.89","U","     23.14","U","     12.65","U"
"USR0000CTHO","2024","39.8644","-122.6097","317.0","THOMES CREEK CALIFORNIA, CA US","   1570.6","","    1570.6","U","         0","U","         0","U","         0","U","       208","U","       117","U","    1.1","U,0303,+","   46.7","U,0706, ","","","","","","","","","","","","","    1237.5","5","    1237.5","U","     18.91","U","     24.30","U","     13.52","U"
