"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MUM00041304","1988","18.133","55.183","273.0","MARMUL, MU","","","","","         0","S","         0","S","         0","S","","","","","","","","","","","","","     0"," ,S,1231,+","","","      0.0"," ,S","","","","","",""
"MUM00041304","2000","18.133","55.183","273.0","MARMUL, MU","   2925.8","","    2925.8","S","","","","","","","         0","S","         0","S","         0","S","       354","S","       220","S","    8.2","S,1230,+","","","   45.9","S,0710, ","","","     27.36","S","     35.07","S","     19.65","S"
