"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"SFM00068592","2014","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","         0","S","       333","S","        16","S","   38.0","S,1226,+","     26.61","S"
"SFM00068592","2015","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","         0","S","       336","S","        13","S","   35.5","S,1014,+","     26.73","S"
"SFM00068592","2017","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","         0","S","       333","S","         8","S","   35.2","S,0413, ","     26.34","S"
