"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MGM00044207","2002","50.433","100.15","1668.0","HATGAL, MG","       137","S","        58","S","         0","S","   31.8","S,0725, ","      4.25","S"
"MGM00044207","2003","50.433","100.15","1668.0","HATGAL, MG","       145","S","        24","S","         0","S","   26.8","S,0612, ","      2.88","S"
"MGM00044207","2006","50.433","100.15","1668.0","HATGAL, MG","       133","S","        27","S","         0","S","   30.4","S,0704, ","      3.77","S"
"MGM00044207","2008","50.433","100.15","1668.0","HATGAL, MG","       122","S","        34","S","         0","S","   29.2","S,0606, ","      4.57","S"
"MGM00044207","2009","50.433","100.15","1668.0","HATGAL, MG","       129","S","        25","S","         0","S","   26.0","S,0811, ","      4.29","S"
"MGM00044207","2010","50.433","100.15","1668.0","HATGAL, MG","       135","S","        42","S","         0","S","   29.2","S,0622, ","      2.76","S"
"MGM00044207","2011","50.433","100.15","1668.0","HATGAL, MG","       136","S","        28","S","         0","S","   28.6","S,0714, ","      3.19","S"
"MGM00044207","2012","50.433","100.15","1668.0","HATGAL, MG","       145","S","        25","S","         0","S","   28.0","S,0629, ","      1.80","S"
"MGM00044207","2013","50.433","100.15","1668.0","HATGAL, MG","       137","S","        16","S","         0","S","   25.8","S,0504, ","      3.51","S"
"MGM00044207","2014","50.433","100.15","1668.0","HATGAL, MG","       124","S","        26","S","         0","S","   27.6","S,0902, ","      3.75","S"
"MGM00044207","2015","50.433","100.15","1668.0","HATGAL, MG","       147","S","        52","S","         0","S","   31.5","S,0809, ","      5.00","S"
"MGM00044207","2016","50.433","100.15","1668.0","HATGAL, MG","       143","S","        30","S","         0","S","   28.6","S,0802, ","      3.54","S"
"MGM00044207","2017","50.433","100.15","1668.0","HATGAL, MG","       137","S","        45","S","         0","S","   28.7","S,0625, ","      5.09","S"
"MGM00044207","2018","50.433","100.15","1668.0","HATGAL, MG","       138","S","        29","S","         0","S","   28.6","S,0628, ","      3.98","S"
"MGM00044207","2019","50.433","100.15","1668.0","HATGAL, MG","       135","S","        26","S","         0","S","   25.5","S,0609, ","      4.11","S"
"MGM00044207","2020","50.433","100.15","1668.0","HATGAL, MG","       132","S","        17","S","         0","S","   25.3","S,0722, ","      4.31","S"
"MGM00044207","2022","50.433","100.15","1668.0","HATGAL, MG","       149","S","        29","S","         0","S","   27.5","S,0908, ","      3.39","S"
"MGM00044207","2023","50.433","100.15","1668.0","HATGAL, MG","       129","S","        30","S","         0","S","   27.1","S,0620, ","      4.11","S"
