"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00073141","1996","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","    305.0","","     305.0","a","       105","a","        63","a","         4","a","         0","a","        34","a","         0","a","       179","a","        18","a","   -3.8","a,0709, ","  40.0"," ,a,0506, ","   38.7","a,0115, ","-0.6","a,0521","-2.3","a,0530","","","0.0","a,0922","-2.5","a,0820","","","    1778.5","5","    1778.5","a","    763.7"," ,a","     14.29","a","     20.92","a","      7.67","a"
"ASN00073141","1997","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","    492.6","","     492.6","a","        68","a","        40","a","         2","a","         0","a","        43","a","         0","a","       199","a","        53","a","   -5.5","a,0721, ","  30.8"," ,a,0302, ","   41.6","a,1126, ","0.0","a,0408","-2.9","a,0531","-5.5","a,0721","-1.6","a,0829","-2.7","a,0828","","","    1708.9","9","    1708.9","a","    466.5"," ,a","     15.55","a","     22.94","a","      8.16","a"
"ASN00073141","1998","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","","","","","        96","a","        58","a","         3","a","","","","","","","","","","","","","  34.4"," ,a,0623, ","","","","","","","","","","","","","","","","","","","    613.8"," ,a","","","","","",""
"ASN00073141","1999","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","    621.2","","     621.2","a","       101","a","        56","a","         5","a","         0","a","        42","a","         0","a","       199","a","        33","a","   -4.8","a,0803,+","  44.6"," ,a,0328, ","   40.9","a,0104, ","-0.9","a,0422","-3.1","a,0516","","","-0.4","a,0913","-2.4","a,0816","-4.8","a,0803","    1585.4","4","    1585.4","a","    767.1"," ,a","     15.55","a","     22.18","a","      8.91","a"
"ASN00073141","2000","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","    490.8","","     490.8","a","       115","a","        67","a","         4","a","         0","a","        24","a","         0","a","       182","a","        40","a","   -2.9","a,0714, ","  34.4"," ,a,1019, ","   38.9","a,1212, ","0.0","a,0519","-2.8","a,0603","","","-0.1","a,0818","","","","","    1592.7","7","    1592.7","a","    713.6"," ,a","     15.65","a","     21.81","a","      9.49","a"
"ASN00073141","2001","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","    686.1","","     686.1","a","       100","a","        50","a","         2","a","         0","a","        28","a","         0","a","       181","a","        46","a","   -2.8","a,0704,+","  37.6"," ,a,0312, ","   43.6","a,0123, ","-1.0","a,0520","-2.6","a,0618","","","-0.1","a,0825","","","","","    1611.7","7","    1611.7","a","    536.8"," ,a","     15.64","a","     22.40","a","      8.88","a"
"ASN00073141","2002","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","","","","","        79","a","        39","a","         5","a","         0","a","        30","a","","","","","","","   -2.8","a,0722, ","  43.2"," ,a,0216, ","","","-0.1","a,0528","-2.4","a,0630","","","-0.6","a,0911","-2.2","a,0815","","","","","","","    486.6"," ,a","","","","","      8.89","a"
"ASN00073141","2003","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","    724.5","","     724.5","a","        99","a","        59","a","         5","a","         0","a","        14","a","         0","a","       184","a","        49","a","   -2.7","a,0801, ","  62.4"," ,a,1002, ","   43.7","a,0130, ","-0.4","a,0707","","","","","-1.6","a,1011","-2.7","a,0801","","","    1531.2","2","    1531.2","a","    675.5"," ,a","     16.00","a","     22.35","a","      9.64","a"
"ASN00073141","2004","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","    683.9","","     683.9","a","        99","a","        62","a","         3","a","         0","a","        15","a","         0","a","       189","a","        52","a","   -3.0","a,0721, ","  32.6"," ,a,1112, ","   41.0","a,0214, ","-0.7","a,0506","-2.6","a,0720","","","-1.4","a,0820","","","","","    1614.0","0","    1614.0","a","    586.3"," ,a","     15.71","a","     22.45","a","      8.97","a"
"ASN00073141","2005","-35.0479","148.1075","250.0","GUNDAGAI WILLIAM ST, AS","","","","","        91","a","        57","a","         3","a","         0","a","        15","a","         0","a","       212","a","        45","a","   -2.2","a,0601, ","  74.0"," ,a,1108, ","   42.6","a,1231, ","-2.2","a,0601","-2.2","a,0601","","","0.0","a,0903","","","","","","","","","    654.5"," ,a","     15.95","a","     22.99","a","      8.91","a"
