"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CWAR","1992","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    662.7","","     662.7","U","         0","U","        17","U","         0","U","       159","U","        26","U","   -2.9","U,1219,+","   36.3","U,0818,+","-1.0","U,1204","-2.9","U,1218","","","","","","","-1.4","U,0216","","","","","","","    1819.8","8","    1819.8","U","     14.82","U","     19.32","U","     10.32","U"
"USR0000CWAR","1994","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    754.5","","     754.5","U","         0","U","        23","U","         0","U","       165","U","        40","U","   -3.3","U,1119, ","   38.2","U,0815, ","-2.6","U,1118","-2.6","U,1118","","","","","","","-1.4","U,0325","-2.6","U,0219","","","","","    1819.1","1","    1819.1","U","     14.81","U","     19.72","U","      9.90","U"
"USR0000CWAR","1995","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2233.9","9","    2233.9","U","","","","","",""
"USR0000CWAR","2000","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    831.3","","     831.3","U","         0","U","        11","U","         0","U","       185","U","        54","U","   -1.7","U,0306, ","   38.9","U,0916, ","0.0","U,1110","","","","","","","","","0.0","U,0309","","","","","","","    1485.2","2","    1485.2","U","     16.00","U","     21.27","U","     10.73","U"
"USR0000CWAR","2001","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    973.8","","     973.8","U","         0","U","        32","U","         0","U","       207","U","        59","U","   -2.2","U,0207, ","   38.9","U,0702, ","0.0","U,1127","","","","","","","","","0.0","U,0421","-2.2","U,0207","","","","","    1820.9","9","    1820.9","U","     16.14","U","     21.41","U","     10.86","U"
"USR0000CWAR","2002","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    844.8","","     844.8","U","         0","U","        17","U","         0","U","       186","U","        56","U","   -3.9","U,0129, ","   41.1","U,0709, ","0.0","U,1218","","","","","","","","","-2.2","U,0318","-2.2","U,0318","","","","","    1585.1","1","    1585.1","U","     16.07","U","     21.77","U","     10.37","U"
"USR0000CWAR","2003","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","   1080.5","","    1080.5","U","         0","U","        11","U","         0","U","       178","U","        76","U","   -1.7","U,1227, ","   38.3","U,0716,+","-0.6","U,1122","","","","","","","","","0.0","U,0509","","","","","","","    1766.6","6","    1766.6","U","     16.33","U","     21.54","U","     11.12","U"
"USR0000CWAR","2004","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    845.4","","     845.4","U","         0","U","        12","U","         0","U","       188","U","        57","U","   -1.1","U,1129,+","   37.8","U,0811,+","0.0","U,1104","","","","","","","","","0.0","U,0203","","","","","","","    1617.2","2","    1617.2","U","     15.92","U","     21.34","U","     10.49","U"
"USR0000CWAR","2005","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    723.7","","     723.7","U","         0","U","         6","U","         0","U","       174","U","        44","U","    0.0","U,0408,+","   38.9","U,0718, ","","","","","","","","","","","0.0","U,0408","","","","","","","    1912.7","7","    1912.7","U","     15.55","U","     20.70","U","     10.40","U"
"USR0000CWAR","2006","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    879.5","","     879.5","U","         0","U","        29","U","         0","U","       181","U","        56","U","   -3.3","U,0312, ","   41.7","U,0722, ","0.0","U,1128","","","","","","","","","-0.6","U,0321","-3.3","U,0312","","","","","    1791.3","3","    1791.3","U","     15.69","U","     20.86","U","     10.53","U"
"USR0000CWAR","2007","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    900.6","","     900.6","U","         0","U","        26","U","         1","U","       205","U","        59","U","   -7.8","U,0113, ","   40.0","U,0829,+","0.0","U,1202","-3.3","U,1227","","","","","","","-0.6","U,0418","-2.2","U,0228","-7.8","U,0113","-7.8","U,0113","    1592.9","9","    1592.9","U","     16.33","U","     22.09","U","     10.58","U"
"USR0000CWAR","2008","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    996.1","","     996.1","U","         0","U","        31","U","         1","U","       197","U","        70","U","   -2.8","U,1218,+","   38.3","U,0708,+","0.0","U,1213","-2.2","U,1214","","","","","","","0.0","U,0331","","","","","","","    1740.6","6","    1740.6","U","     16.44","U","     21.86","U","     11.01","U"
"USR0000CWAR","2009","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    890.5","","     890.5","U","         0","U","        25","U","         0","U","       180","U","        61","U","   -5.0","U,1208, ","   39.4","U,0718, ","-3.9","U,1207","-3.9","U,1207","-5.0","U,1208","","","","","-0.6","U,0415","","","","","","","    1681.6","6","    1681.6","U","     15.76","U","     21.12","U","     10.40","U"
"USR0000CWAR","2010","34.5958","-118.5786","1502.7","WARM SPRINGS CALIFORNIA, CA US","    740.5","","     740.5","U","         0","U","        21","U","         0","U","       171","U","        45","U","   -3.3","U,1230, ","   38.9","U,0825,+","0.0","U,1122","-3.3","U,1230","","","","","","","0.0","U,0429","","","","","","","    1933.3","3","    1933.3","U","     14.93","U","     20.15","U","      9.70","U"
