"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00487420","1923","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","     26.0","","      26.0","6","","","","","","","","","","","        40","6","       232","6","        39","6","        94","6","         0","6","","","  -40.0","6,1231, ","","","","","","","   31.7","6,0723,+","0.0","6,0802","-4.4","6,0918","-4.4","6,0918","-6.7","6,1013","-17.8","6,1025","-1.7","6,0625","-3.3","6,0615","-5.0","6,0516","-9.4","6,0428","-9.4","6,0428","    5177.8","8","    5177.8","6","","","","","      3.67","6","     12.16","6","     -4.84","6"
"USC00487420","1924","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","","","","","","","","","","","","","","","        38","6","       248","6","        50","6","       102","6","         1","6","","","  -38.9","6,1218, ","","","","","","","   33.3","6,0829, ","0.0","6,0808","-2.2","6,0911","-6.1","6,0920","-6.7","6,0927","-9.4","6,0928","0.0","6,0630","-2.2","6,0623","-5.0","6,0609","-6.7","6,0430","-11.1","6,0427","    5314.8","8","    5314.8","6","","","","","      3.52","6","     12.12","6","     -5.08","6"
"USC00487420","1925","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","     14.3","","      14.3","6","","","","","","","","","","","        20","6","       241","6","        39","6","        96","6","         1","6","","","  -23.3","6,0314, ","","","","","","","   32.2","6,0713, ","0.0","6,0816","-3.3","6,0922","-4.4","6,0929","-6.7","6,0930","-9.4","6,1012","-2.2","6,0611","-2.2","6,0611","-7.8","6,0509","-7.8","6,0509","-10.6","6,0429","","","","","","","","","      4.51","6","     12.68","6","     -3.66","6"
"USC00487420","1926","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","","","","","","","","","","","","","","","","","","","        37","6","        95","6","         2","6","","","","","","","","","","","   33.3","6,0717, ","","","","","","","","","","","","","","","","","","","","","    5052.8","8","    5052.8","6","","","","","","","     12.86","6","",""
"USC00487420","1927","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","      3.9","","       3.9","6","","","","","","","","","","","        36","6","       225","6","        52","6","        96","6","         0","6","","","  -37.8","6,1231, ","","","","","","","   31.1","6,0625, ","0.0","6,0827","-6.1","6,0930","-6.1","6,0930","-6.7","6,1002","-12.2","6,1101","0.0","6,0603","-3.9","6,0531","-4.4","6,0523","-9.4","6,0510","-9.4","6,0510","","","","","","","","","      4.10","6","     12.24","6","     -4.04","6"
"USC00487420","1928","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","     18.9","","      18.9","6","","","","","","","","","","","        35","6","       225","6","        39","6","       106","6","         1","6","","","  -30.0","6,0223,+","","","","","","","   37.8","6,0813, ","-1.7","6,0829","-2.8","6,0909","-4.4","6,0924","-11.7","6,1004","-11.7","6,1004","0.0","6,0621","-2.2","6,0609","-4.4","6,0503","-6.7","6,0427","-10.0","6,0421","    5041.8","8","    5041.8","6","","","","","      4.27","6","     12.81","6","     -4.27","6"
"USC00487420","1929","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","     33.9","","      33.9","6","","","","","","","","","","","        44","6","       242","6","        55","6","        99","6","         1","6","","","  -35.6","6,0207, ","","","","","","","   32.2","6,0725, ","-1.1","6,0904","-4.4","6,0923","-4.4","6,0923","-6.7","6,1020","-9.4","6,1022","-2.8","6,0624","-2.8","6,0624","-5.6","6,0527","-9.4","6,0508","-9.4","6,0508","    5276.3","3","    5276.3","6","","","","","      3.69","6","     12.08","6","     -4.70","6"
"USC00487420","1930","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","","","","","","","","","","","","","","","","","","","        49","6","        97","6","         0","6","","","","","","","","","","","   31.7","6,0708, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     13.09","6","",""
"USC00487420","1933","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","     19.9","","      19.9","6","        29","6","        29","6","         3","6","","","","","        35","6","       217","6","        29","6","       113","6","         0","6","","","  -41.7","6,0209, ","","","","","  36.8"," ,6,0825, ","   31.1","6,0729,+","-2.2","6,0822","-2.2","6,0822","-5.0","6,0922","-6.7","6,1001","-10.0","6,1016","0.0","6,0629","-3.3","6,0528","-6.1","6,0513","-6.7","6,0512","-11.7","6,0509","    5334.8","8","    5334.8","6","    331.2"," ,6","","","      4.97","6","     14.00","6","     -4.06","6"
"USC00487420","1934","43.98333","-109.08333","2272.0","QUAKING ASPEN CREEK, WY US","     25.8","","      25.8","6","        22","6","        20","6","         2","6","","","","","         6","6","       199","6","        16","6","       107","6","         0","6","","","  -26.7","6,0226, ","","","","","  64.0"," ,6,0426, ","   30.0","6,0717, ","-0.6","6,0824","-3.3","6,0915","-6.7","6,0920","-6.7","6,0920","-12.8","6,0924","-1.7","6,0602","-2.8","6,0521","-6.7","6,0513","-6.7","6,0513","-11.1","6,0403","    3938.5","5","    3938.5","6","    273.8"," ,6","","","      6.74","6","     15.13","6","     -1.64","6"
