"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00137792","1956","56.52","13.34","35.0","KNARED, SW","","","","","","","        11","E","       157","E","","","","","","","  -27.0","E,0211, ","","","","","0.0","E,0917","-5.0","E,1008","-5.0","E,1008","-7.0","E,1031","-10.5","E,1113","-0.5","E,0524","-2.2","E,0522","-6.0","E,0421","-11.0","E,0407","-11.0","E,0407","","","","","","","","","      0.93","E"
"SWE00137792","1957","56.52","13.34","35.0","KNARED, SW","","","","","","","         0","E","       139","E","","","","","","","  -17.2","E,1215, ","","","","","-0.6","E,0919","-6.3","E,0926","-6.3","E,0926","-9.8","E,1130","-9.8","E,1130","-2.0","E,0528","-3.0","E,0526","-4.8","E,0502","-8.8","E,0415","-10.0","E,0320","","","","","","","","","      2.55","E"
"SWE00137792","1958","56.52","13.34","35.0","KNARED, SW","     16.5","","      16.5","E","","","         9","E","       144","E","        41","E","        31","E","         0","E","  -24.0","E,0208, ","","","   29.0","E,0704, ","-1.0","E,0918","-2.8","E,1018","-4.6","E,1201","-13.3","E,1202","-13.3","E,1202","-1.0","E,0524","-3.2","E,0424","-4.6","E,0418","-8.0","E,0401","-10.6","E,0326","    4679.4","4","    4679.4","E","      5.77","E","     10.10","E","      1.44","E"
"SWE00137792","1959","56.52","13.34","35.0","KNARED, SW","     32.9","","      32.9","E","","","         0","E","       130","E","        30","E","        68","E","         0","E","  -17.7","E,0117, ","","","   31.6","E,0709, ","-1.1","E,0831","-5.6","E,0917","-5.6","E,0917","-7.5","E,1118","","","-1.1","E,0530","-2.6","E,0520","-4.5","E,0424","-7.5","E,0421","-9.5","E,0310","    4060.3","3","    4060.3","E","      7.45","E","     12.46","E","      2.45","E"
"SWE00137792","1960","56.52","13.34","35.0","KNARED, SW","     18.2","","      18.2","E","","","         6","E","       127","E","        34","E","        32","E","         0","E","  -25.6","E,0202, ","","","   27.8","E,0827, ","-0.5","E,0908","-3.0","E,0930","-4.8","E,1130","-9.4","E,1209","-9.4","E,1209","-0.8","E,0513","-4.0","E,0504","-7.2","E,0406","-7.2","E,0406","-9.0","E,0401","    4176.4","4","    4176.4","E","      6.72","E","     10.85","E","      2.58","E"
"SWE00137792","1961","56.52","13.34","35.0","KNARED, SW","      2.5","","       2.5","E","","","         4","E","       104","E","        23","E","        25","E","         0","E","  -23.0","E,1227, ","","","   29.2","E,0605, ","-0.8","E,1104","-6.2","E,1105","-6.2","E,1105","-8.0","E,1106","-11.0","E,1120","-0.4","E,0522","-3.3","E,0502","-5.3","E,0430","-8.0","E,0403","-9.4","E,0322","    3936.5","5","    3936.5","E","      7.47","E","     11.61","E","      3.32","E"
"SWE00137792","1962","56.52","13.34","35.0","KNARED, SW","      0.0","","       0.0","E","","","         4","E","       125","E","        35","E","        16","E","         0","E","  -21.0","E,1224, ","","","   25.0","E,0619, ","-1.5","E,0919","-3.0","E,1013","-7.0","E,1015","-7.0","E,1015","-10.5","E,1117","-1.0","E,0604","-2.6","E,0505","-5.2","E,0430","-8.5","E,0329","-11.6","E,0320","    4300.1","1","    4300.1","E","      5.75","E","      9.79","E","      1.71","E"
"SWE00137792","1963","56.52","13.34","35.0","KNARED, SW","     14.8","","      14.8","E","","","        19","E","       134","E","        72","E","        45","E","         0","E","  -27.6","E,0221, ","","","   30.4","E,0804, ","-5.0","E,1015","-5.0","E,1015","-5.0","E,1015","-9.3","E,1208","-9.3","E,1208","-0.8","E,0517","-2.5","E,0508","-6.5","E,0414","-7.0","E,0407","-13.2","E,0323","    4944.5","5","    4944.5","E","      5.43","E","      9.90","E","      0.97","E"
"SWE00137792","1964","56.52","13.34","35.0","KNARED, SW","     10.6","","      10.6","E","","","         2","E","       146","E","        30","E","        44","E","         0","E","  -22.0","E,0219, ","","","   30.2","E,0827,+","-0.2","E,0913","-4.1","E,1001","-5.1","E,1004","-8.6","E,1206","-11.1","E,1222","-0.2","E,0520","-3.8","E,0426","-4.8","E,0408","-6.8","E,0406","-12.7","E,0316","    4268.2","2","    4268.2","E","      6.51","E","     10.93","E","      2.08","E"
"SWE00137792","1965","56.52","13.34","35.0","KNARED, SW","      1.0","","       1.0","E","","","         8","E","       145","E","        45","E","        31","E","         0","E","  -26.8","E,0302, ","","","   25.7","E,0720, ","-2.2","E,1009","-2.2","E,1009","-5.1","E,1012","-8.2","E,1115","-11.5","E,1116","-1.8","E,0601","-4.6","E,0503","-4.6","E,0503","-11.8","E,0314","-11.8","E,0314","    4460.5","5","    4460.5","E","      5.73","E","     10.08","E","      1.37","E"
"SWE00137792","1966","56.52","13.34","35.0","KNARED, SW","     25.8","","      25.8","E","","","        11","E","       127","E","        53","E","        37","E","         0","E","  -25.7","E,0217, ","","","   29.4","E,0721, ","-0.2","E,0919","-3.8","E,0928","-4.6","E,0929","-8.6","E,1030","-9.4","E,1031","0.0","E,0530","-3.1","E,0419","-8.5","E,0418","-8.5","E,0418","-16.0","E,0416","    4641.5","5","    4641.5","E","      6.04","E","     10.00","E","      2.07","E"
"SWE00137792","1967","56.52","13.34","35.0","KNARED, SW","      7.4","","       7.4","E","","","         1","E","       121","E","        28","E","        52","E","         0","E","  -18.0","E,1220, ","","","   27.6","E,0801, ","-2.0","E,1018","-2.5","E,1019","-4.5","E,1109","-9.0","E,1208","-9.0","E,1208","-0.7","E,0508","-4.6","E,0503","-4.6","E,0503","-6.7","E,0402","-13.1","E,0215","    4238.1","1","    4238.1","E","      7.12","E","     11.37","E","      2.86","E"
"SWE00137792","1968","56.52","13.34","35.0","KNARED, SW","     18.2","","      18.2","E","","","         7","E","       140","E","        30","E","        64","E","         0","E","  -28.5","E,0113, ","","","   31.0","E,0617, ","-3.9","E,0926","-3.9","E,0926","-6.5","E,1008","-8.0","E,1106","-10.0","E,1211","-2.5","E,0526","-2.5","E,0526","-4.5","E,0416","-12.0","E,0408","-12.0","E,0408","    4191.9","9","    4191.9","E","      6.67","E","     11.52","E","      1.82","E"
"SWE00137792","1969","56.52","13.34","35.0","KNARED, SW","     24.9","","      24.9","E","","","         9","E","       165","E","        62","E","        66","E","         0","E","  -27.0","E,0215, ","","","   31.5","E,0802, ","-0.4","E,0918","-4.4","E,0919","-4.4","E,0919","-10.3","E,1106","-10.3","E,1106","-0.7","E,0608","-2.2","E,0501","-6.0","E,0419","-8.0","E,0418","-9.5","E,0403","    4406.5","5","    4406.5","E","      5.94","E","     10.87","E","      1.00","E"
"SWE00137792","1970","56.52","13.34","35.0","KNARED, SW","     12.0","","      12.0","E","      110","","        13","E","       159","E","        60","E","        43","E","         0","E","  -27.8","E,0206, ","   540"," ,E,0329, ","   29.5","E,0619, ","-1.3","E,0907","-2.8","E,0923","-5.3","E,0925","-7.3","E,1024","-11.7","E,1107","-2.8","E,0524","-2.8","E,0524","-5.6","E,0430","-7.9","E,0414","-13.9","E,0404","    4766.9","9","    4766.9","E","      5.20","E","      9.83","E","      0.57","E"
"SWE00137792","2011","56.52","13.34","35.0","KNARED, SW","","","","","       39","","","","","","","","","","","","","","   380"," ,E,0108,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2012","56.52","13.34","35.0","KNARED, SW","","","","","       52","","","","","","","","","","","","","","   200"," ,E,0216,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2013","56.52","13.34","35.0","KNARED, SW","","","","","       44","","","","","","","","","","","","","","   100"," ,E,0315,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2014","56.52","13.34","35.0","KNARED, SW","","","","","       22","","","","","","","","","","","","","","   170"," ,E,0201, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2015","56.52","13.34","35.0","KNARED, SW","","","","","       11","","","","","","","","","","","","","","   100"," ,E,1123, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2016","56.52","13.34","35.0","KNARED, SW","","","","","       18","","","","","","","","","","","","","","    90"," ,E,0225,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2017","56.52","13.34","35.0","KNARED, SW","","","","","       14","","","","","","","","","","","","","","   120"," ,E,1215, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2018","56.52","13.34","35.0","KNARED, SW","","","","","       43","","","","","","","","","","","","","","   110"," ,E,0328, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2019","56.52","13.34","35.0","KNARED, SW","","","","","       17","","","","","","","","","","","","","","   140"," ,E,0128, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2020","56.52","13.34","35.0","KNARED, SW","","","","","        0","","","","","","","","","","","","","","    10"," ,E,0228, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2021","56.52","13.34","35.0","KNARED, SW","","","","","       63","","","","","","","","","","","","","","   300"," ,E,1204,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2022","56.52","13.34","35.0","KNARED, SW","","","","","       16","","","","","","","","","","","","","","   140"," ,E,1219, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2023","56.52","13.34","35.0","KNARED, SW","","","","","       29","","","","","","","","","","","","","","   100"," ,E,0308,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWE00137792","2024","56.52","13.34","35.0","KNARED, SW","","","","","       32","","","","","","","","","","","","","","   190"," ,E,0120, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
