"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF000414170","1880","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        66","I","        32","I","         1","I","","","","","","","","","","","","","  29.5"," ,I,0903, ","","","","","","","","","","","    308.0"," ,I","","","","","",""
"SF000414170","1881","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        76","I","        43","I","         0","I","","","","","","","","","","","","","  22.6"," ,I,0527, ","","","","","","","","","","","    371.9"," ,I","","","","","",""
"SF000414170","1882","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        87","I","        45","I","         1","I","","","","","","","","","","","","","  25.9"," ,I,1009, ","","","","","","","","","","","    361.3"," ,I","","","","","",""
"SF000414170","1883","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        97","I","        53","I","         2","I","","","","","","","","","","","","","  27.4"," ,I,0603, ","","","","","","","","","","","    501.8"," ,I","","","","","",""
"SF000414170","1885","-33.467","18.717","102.0","MALMESBURY, SF","","","","","       125","I","        46","I","         0","I","","","","","","","","","","","","","  20.8"," ,I,0216, ","","","","","","","","","","","    423.8"," ,I","","","","","",""
"SF000414170","1888","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        88","I","        59","I","         7","I","","","","","","","","","","","","","  40.9"," ,I,0907, ","","","","","","","","","","","    682.8"," ,I","","","","","",""
"SF000414170","1889","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        55","I","        35","I","         3","I","","","","","","","","","","","","","  30.5"," ,I,0506, ","","","","","","","","","","","    385.2"," ,I","","","","","",""
"SF000414170","1890","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        70","I","        44","I","         1","I","","","","","","","","","","","","","  26.9"," ,I,0506, ","","","","","","","","","","","    450.9"," ,I","","","","","",""
"SF000414170","1891","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        58","I","        40","I","         2","I","","","","","","","","","","","","","  29.5"," ,I,0426, ","","","","","","","","","","","    393.2"," ,I","","","","","",""
"SF000414170","1892","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        68","I","        55","I","         5","I","","","","","","","","","","","","","  40.4"," ,I,1125, ","","","","","","","","","","","    653.4"," ,I","","","","","",""
"SF000414170","1895","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        84","I","        43","I","         4","I","","","","","","","","","","","","","  39.4"," ,I,0910, ","","","","","","","","","","","    485.2"," ,I","","","","","",""
"SF000414170","1896","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        68","I","        31","I","         0","I","","","","","","","","","","","","","  22.1"," ,I,0307, ","","","","","","","","","","","    277.0"," ,I","","","","","",""
"SF000414170","1897","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        81","I","        36","I","         3","I","","","","","","","","","","","","","  40.6"," ,I,0719, ","","","","","","","","","","","    403.2"," ,I","","","","","",""
"SF000414170","1899","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        58","I","        46","I","         2","I","","","","","","","","","","","","","  39.4"," ,I,0707, ","","","","","","","","","","","    510.6"," ,I","","","","","",""
"SF000414170","1900","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        41","I","        39","I","         4","I","","","","","","","","","","","","","  51.1"," ,I,0415, ","","","","","","","","","","","    455.6"," ,I","","","","","",""
"SF000414170","1901","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        49","I","        46","I","         3","I","","","","","","","","","","","","","  44.5"," ,I,0115, ","","","","","","","","","","","    447.8"," ,I","","","","","",""
"SF000414170","1902","-33.467","18.717","102.0","MALMESBURY, SF","","","","","        72","I","        60","I","         1","I","","","","","","","","","","","","","  30.7"," ,I,0813, ","","","","","","","","","","","    595.5"," ,I","","","","","",""
