"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FR000007510","1901","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","","","","","       134","I","        89","I","         2","I","","","","","","","","","","","","","  41.0"," ,I,0921, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    771.0"," ,I","","","","","",""
"FR000007510","1902","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","","","","","       135","I","        75","I","         3","I","","","","","","","","","","","","","  39.0"," ,I,0601, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    731.0"," ,I","","","","","",""
"FR000007510","1903","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","","","","","       139","I","        82","I","         3","I","","","","","","","","","","","","","  34.0"," ,I,1129, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    745.0"," ,I","","","","","",""
"FR000007510","1904","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","","","","","       132","I","        77","I","         1","I","","","","","","","","","","","","","  29.0"," ,I,0211, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    641.0"," ,I","","","","","",""
"FR000007510","1905","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","","","","","       141","I","        81","I","         1","I","","","","","","","","","","","","","  55.0"," ,I,0829, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    808.0"," ,I","","","","","",""
"FR000007510","1906","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","    411.9","","     411.9","I","       129","I","        84","I","         3","I","         0","I","        30","I","         1","I","       155","I","        26","I","   -7.9","I,0125, ","  31.0"," ,I,1214, ","   39.1","I,0802, ","-1.2","I,1208","-2.4","I,1220","","","","","","","-0.7","I,0331","-3.6","I,0325","-7.9","I,0125","-7.9","I,0125","","","","","","","    750.0"," ,I","     13.43","I","     18.63","I","      8.23","I"
"FR000007510","1907","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","    240.2","","     240.2","I","       140","I","        86","I","         3","I","         0","I","        30","I","         2","I","       128","I","        10","I","   -7.3","I,0206, ","  27.0"," ,I,0708, ","   35.5","I,0827, ","","","","","","","","","","","-1.7","I,0313","-6.0","I,0207","-6.0","I,0207","-7.3","I,0206","","","    2315.4","4","    2315.4","I","    829.0"," ,I","     12.91","I","     17.72","I","      8.11","I"
"FR000007510","1908","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","    229.7","","     229.7","I","       128","I","        78","I","         4","I","         0","I","        33","I","         1","I","       146","I","         3","I","   -4.4","I,0125, ","  41.0"," ,I,0921, ","   33.6","I,0711, ","-0.6","I,1024","-3.0","I,1231","","","","","","","-0.2","I,0421","-2.2","I,0210","-4.4","I,0125","","","","","    2137.3","3","    2137.3","I","    736.0"," ,I","     13.04","I","     17.83","I","      8.25","I"
"FR000007510","1909","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","    141.8","","     141.8","I","       143","I","        85","I","         2","I","         0","I","        51","I","         2","I","       136","I","         4","I","   -6.0","I,0128, ","  28.0"," ,I,0822, ","   35.4","I,0815, ","-1.0","I,1108","-2.7","I,1110","","","","","","","-1.0","I,0316","-2.5","I,0305","-5.2","I,0227","","","","","    2199.0","0","    2199.0","I","    770.0"," ,I","     12.18","I","     16.99","I","      7.36","I"
"FR000007510","1910","44.8306","0.6914","47.0","BORDEAUX MERIGNAC, FR","    113.9","","     113.9","I","       186","I","       118","I","         1","I","         0","I","        19","I","         0","I","       113","I","         0","I","   -5.0","I,0201, ","  29.0"," ,I,0203, ","   32.0","I,0814, ","-0.9","I,1223","-2.9","I,1224","","","","","","","-0.3","I,0401","-5.0","I,0201","-5.0","I,0201","","","","","    2287.6","6","    2287.6","I","   1063.0"," ,I","     12.64","I","     17.04","I","      8.24","I"
