"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00002043","1957","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","    942.2","","     942.2","m","        13","m","        11","m","         0","m","         0","m","         8","m","         0","m","       279","m","       106","m","   -2.2","m,0120,+","  15.7"," ,m,0318, ","   45.6","m,0603, ","0.0","m,1126","","","","","0.0","m,0318","-2.2","m,0120","","","","","","","","","","","     84.9"," ,m","     18.47","m","     27.58","m","      9.37","m"
"MXN00002043","1958","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","   1054.3","","    1054.3","m","        11","m","         7","m","         1","m","         0","m","         2","m","         0","m","       293","m","       127","m","    0.0","m,1228,+","  29.0"," ,m,0907, ","   43.9","m,0709, ","0.0","m,1228","","","","","0.0","m,0302","","","","","","","","","     924.6","6","     924.6","m","    121.7"," ,m","     18.92","m","     28.12","m","      9.72","m"
"MXN00002043","1959","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","    840.8","","     840.8","m","         7","m","         5","m","         0","m","         0","m","         8","m","         0","m","       287","m","        94","m","    0.0","m,1218,+","  17.8"," ,m,1223, ","   45.0","m,0613, ","0.0","m,1213","","","","","0.0","m,0306","","","","","","","","","     796.3","3","     796.3","m","     45.3"," ,m","     18.22","m","     27.10","m","      9.33","m"
"MXN00002043","1960","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","   1046.7","","    1046.7","m","         3","m","         3","m","         0","m","         0","m","        17","m","         0","m","       278","m","       128","m","   -3.3","m,1215, ","  19.8"," ,m,0109, ","   45.0","m,0622, ","0.0","m,1117","-3.3","m,1215","","","0.0","m,0424","-2.2","m,0131","","","","","","","     959.4","4","     959.4","m","     38.6"," ,m","     18.30","m","     28.39","m","      8.21","m"
"MXN00002043","1961","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","","","","","         8","m","         5","m","         1","m","","","","","","","","","","","","","  45.0"," ,m,1214, ","","","","","","","","","","","","","","","","","","","     993.3","3","     993.3","m","     79.1"," ,m","","","","","",""
"MXN00002043","1962","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","    889.2","","     889.2","m","         7","m","         6","m","         3","m","         0","m","        21","m","         0","m","       274","m","       114","m","   -2.2","m,0115,+","  87.4"," ,m,0922, ","   42.8","m,0624, ","0.0","m,1117","","","","","0.0","m,0324","-2.2","m,0115","","","","","","","","","","","    189.5"," ,m","     17.78","m","     27.11","m","      8.46","m"
"MXN00002043","1963","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1005.3","3","    1005.3","m","","","","","","","",""
"MXN00002043","1964","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","    955.2","","     955.2","m","         5","m","         4","m","         0","m","         0","m","        41","m","         0","m","       255","m","       112","m","   -7.2","m,0228,+","   9.4"," ,m,1115, ","   46.7","m,0705, ","0.0","m,1204","-3.3","m,1220","-6.1","m,1221","0.0","m,0328","-2.2","m,0326","-6.1","m,0309","-7.2","m,0228","","","","","","","     31.8"," ,m","     17.56","m","     27.10","m","      8.02","m"
"MXN00002043","1966","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","    395.8","","     395.8","m","        12","m","        11","m","         0","m","         0","m","        17","m","         0","m","       266","m","        98","m","   -4.4","m,0302,+","  21.8"," ,m,0914, ","   42.8","m,0707, ","0.0","m,1120","","","","","-4.4","m,0302","-4.4","m,0302","-4.4","m,0302","","","","","    1144.6","6","    1144.6","m","    114.0"," ,m","     16.23","m","     26.58","m","      5.88","m"
"MXN00002043","1967","29.9333","-114.9667","552.0","SAN AGUSTIN, MX","","","","","        10","m","         9","m","         2","m","","","","","","","","","","","","","  90.9"," ,m,0901, ","","","","","","","","","","","","","","","","","","","    1038.5","5","    1038.5","m","    193.5"," ,m","","","","","",""
