"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914446","1992","9.6","138.1833","14.9","MAAP, FM FM","   3401.3","","    3401.3","0","       234","0","       158","0","        21","0","        0","","         0","0","         0","0","         0","0","         0","0","       361","0","        64","0","   21.1","0,1226, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 139.7"," ,0,0822, ","   33.3","0,0602,+","       0.0","0","       0.0","0","   2337.5"," ,0","        0"," ,0","     27.81","0","     30.78","0","     24.85","0"
"FMC00914446","1993","9.6","138.1833","14.9","MAAP, FM FM","","","","","       242","0","       171","0","        36","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 209.6"," ,0,0623, ","","","       0.0","0","       0.0","0","   3131.3"," ,0","        0"," ,0","","","","","",""
"FMC00914446","1994","9.6","138.1833","14.9","MAAP, FM FM","","","","","       245","0","       182","0","        40","0","        0","","         0","0","","","","","         0","0","       358","0","       208","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 156.5"," ,0,0920, ","   35.0","0,0501,+","","","","","   3344.8"," ,0","        0"," ,0","","","     32.07","0","",""
"FMC00914446","1995","9.6","138.1833","14.9","MAAP, FM FM","","","","","       223","0","       174","0","        33","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  89.4"," ,0,1221, ","","","","","","","   2795.2"," ,0","        0"," ,0","","","","","",""
"FMC00914446","1996","9.6","138.1833","14.9","MAAP, FM FM","","","","","       234","0","       177","0","        46","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 137.4"," ,0,0908, ","","","","","","","   3690.2"," ,0","        0"," ,0","","","","","",""
"FMC00914446","1997","9.6","138.1833","14.9","MAAP, FM FM","","","","","       216","0","       143","0","        34","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 147.3"," ,0,1020, ","","","","","","","   2730.2"," ,0","        0"," ,0","","","","","",""
"FMC00914446","1998","9.6","138.1833","14.9","MAAP, FM FM","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"FMC00914446","1999","9.6","138.1833","14.9","MAAP, FM FM","   3166.8","","    3166.8","0","       278","0","       187","0","        25","0","        0","","         0","0","         0","0","         0","0","         0","0","       362","0","         1","0","   16.7","0,1104,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 136.1"," ,0,0530, ","   33.9","0,0715, ","","","","","   3100.7"," ,0","        0"," ,0","     27.19","0","     30.20","0","     24.17","0"
"FMC00914446","2000","9.6","138.1833","14.9","MAAP, FM FM","   3227.2","","    3227.2","0","       286","0","       196","0","        42","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         6","0","   21.7","0,0712, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 191.5"," ,0,0528, ","   32.2","0,1105,+","       0.0","0","       0.0","0","   3546.8"," ,0","        0"," ,0","     27.24","0","     30.32","0","     24.16","0"
"FMC00914446","2001","9.6","138.1833","14.9","MAAP, FM FM","","","","","       262","0","       160","0","        39","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 127.0"," ,0,0701, ","","","       0.0","0","       0.0","0","   3073.7"," ,0","        0"," ,0","","","","","",""
"FMC00914446","2002","9.6","138.1833","14.9","MAAP, FM FM","","","","","       269","0","       163","0","        35","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 157.0"," ,0,0812, ","","","","","","","   3215.2"," ,0","        0"," ,0","","","","","",""
"FMC00914446","2004","9.6","138.1833","14.9","MAAP, FM FM","","","","","       251","0","       161","0","        31","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.3"," ,0,0410, ","","","","","","","   2624.1"," ,0","        0"," ,0","","","","","",""
"FMC00914446","2006","9.6","138.1833","14.9","MAAP, FM FM","   3459.3","","    3459.3","0","       271","0","       178","0","        41","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         1","0","   21.1","0,1215, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  58.2"," ,0,1229, ","   32.8","0,0503, ","       0.0","0","       0.0","0","   2994.1"," ,0","        0"," ,0","     27.81","0","     30.08","0","     25.55","0"
"FMC00914446","2007","9.6","138.1833","14.9","MAAP, FM FM","","","","","       295","0","       209","0","        46","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  63.5"," ,0,0924, ","","","       0.0","0","       0.0","0","   3324.6"," ,0","        0"," ,0","","","","","",""
"FMC00914446","2009","9.6","138.1833","14.9","MAAP, FM FM","","","","","       239","0","       167","0","        33","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  56.1"," ,0,0622, ","","","","","","","   2537.8"," ,0","        0"," ,0","","","","","",""
"FMC00914446","2011","9.6","138.1833","14.9","MAAP, FM FM","   3470.0","","    3470.0","K","       244","K","       195","K","        56","K","","","","","         0","K","         0","K","         0","K","       365","K","         5","K","   21.1","K,0125, ","","","",""," 163.1"," ,K,0728, ","   33.9","K,1017, ","       0.0","0","       0.0","K","   3966.5"," ,K","","","     27.84","K","     30.67","K","     25.01","K"
