"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00511004","1954","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.3","","       0.3","0","       160","0","        74","0","        14","0","        0","","         0","0","         0","0","         2","0","         0","0","        27","0","         0","0","","","         3"," ","   -1.1","0,0306, ","     0"," ,0,1231,+","     0","T,0,1210,+"," 310.6"," ,0,1211, ","   23.9","0,0627,+","0.0","0,1217","-1.1","0,0306","","","    2106.5","5","    2106.5","0","   1740.1"," ,0","        0","T,0","     12.08","0","     16.97","0","      7.21","0"
"USC00511004","1955","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.3","","       0.3","0","       143","0","        59","0","        12","0","        0","","         0","0","         0","0","         4","0","         0","0","        20","0","         0","0","","","","","   -1.1","0,0306, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 205.7"," ,0,1221, ","   23.9","0,0927, ","","","0.0","0,0307","","","    2401.5","5","    2401.5","0","   1337.4"," ,0","        0"," ,0","     11.14","0","     16.21","0","      6.06","0"
"USC00511004","1956","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       152","0","        79","0","        16","0","        0","","         0","0","         0","0","         0","0","         0","0","         2","0","         0","0","","","         1"," ","    1.1","0,1202,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 236.2"," ,0,0113, ","   21.7","0,1013, ","","","","","","","    2622.8","8","    2622.8","0","   1598.2"," ,0","        0"," ,0","     11.48","0","     16.24","0","      6.73","0"
"USC00511004","1958","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.5","","       0.5","0","       130","0","        60","0","        14","0","        0","","         0","0","         0","0","         2","0","         0","0","        35","0","         0","0","","","","","    0.0","0,0425,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 181.4"," ,0,0808, ","   23.3","0,0606,+","","","0.0","0,0425","","","    2236.2","2","    2236.2","0","   1123.2"," ,0","        0"," ,0","     11.91","0","     17.19","0","      6.63","0"
"USC00511004","1959","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      2.4","","       2.4","0","       134","0","        68","0","        11","0","        0","","         0","0","         0","0","         0","0","         0","0","        67","0","         0","0","","","","","    0.6","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 308.4"," ,0,0118, ","   24.4","0,0623,+","","","","","","","    2196.0","0","    2196.0","0","   1381.1"," ,0","        0"," ,0","     12.71","0","     17.93","0","      7.50","0"
"USC00511004","1960","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       130","0","        61","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","        36","0","         0","0","","","","","    0.6","0,0223, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 425.2"," ,0,0213, ","   23.3","0,1004, ","","","","","","","    2153.9","9","    2153.9","0","   1298.8"," ,0","        0"," ,0","     12.12","0","     17.61","0","      6.62","0"
"USC00511004","1961","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      3.2","","       3.2","0","       146","0","        71","0","        17","0","        0","","         0","0","         0","0","         0","0","         0","0","        29","0","         0","0","","","","","    1.7","0,0328, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 116.8"," ,0,0102, ","   24.4","0,0207, ","","","","","","","    2150.4","4","    2150.4","0","   1444.4"," ,0","        0"," ,0","     12.17","0","     17.30","0","      7.03","0"
"USC00511004","1962","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      3.1","","       3.1","0","       105","0","        40","0","         5","0","        0","","         0","0","         0","0","         4","0","         0","0","        41","0","         0","0","         1"," ","","","   -0.6","0,0222, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  41.7"," ,0,0504, ","   24.4","0,0729,+","0.0","0,1222","0.0","0,0303","","","    2307.5","5","    2307.5","0","    450.8"," ,0","        0"," ,0","     12.01","0","     17.43","0","      6.59","0"
"USC00511004","1963","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","","","","","","","        0","","         0","0","         0","0","         2","0","         0","0","        27","0","         0","0","","","","","   -1.1","0,1230, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   23.3","0,0911,+","0.0","0,1010","","","","","    2403.7","7","    2403.7","0","   1467.8"," ,0","        0"," ,0","     11.89","0","     17.04","0","      6.73","0"
"USC00511004","1964","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","","","","","","","        0","","         0","0","         0","0","         1","0","         0","0","        15","0","         0","0","","","","","   -0.6","0,0218, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   24.4","0,1004, ","","","-0.6","0,0218","","","    2386.4","4","    2386.4","0","   1475.5"," ,0","        0"," ,0","     11.60","0","     16.65","0","      6.55","0"
"USC00511004","1965","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       161","0","        96","0","        13","0","        0","","         0","0","         0","0","         7","0","         0","0","        11","0","         0","0","","","         2"," ","   -2.8","0,0226, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 106.7"," ,0,1113, ","   23.3","0,0615,+","","","0.0","0,0325","-2.8","0,0226","    2557.7","7","    2557.7","0","   1292.6"," ,0","        0"," ,0","     11.07","0","     16.20","0","      5.94","0"
"USC00511004","1966","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.5","","       0.5","0","       114","0","        63","0","         9","0","        0","","         0","0","         0","0","         3","0","         0","0","        41","0","         0","0","","","         2"," ","   -0.6","0,0402,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 111.8"," ,0,1105, ","   24.4","0,0806,+","","","-0.6","0,0402","","","    2504.0","0","    2504.0","0","    967.6"," ,0","        0"," ,0","     12.00","0","     17.37","0","      6.63","0"
"USC00511004","1967","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       187","0","       105","0","        14","0","        0","","         0","0","         0","0","         1","0","         0","0","        16","0","         0","0","","","         1"," ","    0.0","0,0107, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 190.5"," ,0,0112, ","   23.3","0,0911,+","","","0.0","0,0107","","","    2281.7","7","    2281.7","0","   1832.3"," ,0","        0"," ,0","     11.94","0","     16.71","0","      7.17","0"
"USC00511004","1968","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       164","0","        90","0","        22","0","        0","","         0","0","         0","0","         1","0","         0","0","        32","0","         0","0","","","         1"," ","    0.0","0,1226, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 358.1"," ,0,1129, ","   23.3","0,0624,+","0.0","0,1226","","","","","    2220.7","7","    2220.7","0","   2101.3"," ,0","        0"," ,0","     12.55","0","     17.47","0","      7.63","0"
"USC00511004","1969","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.8","","       0.8","0","       151","0","        94","0","        23","0","        0","","         0","0","         0","0","         7","0","         0","0","        19","0","         0","0","","","","","   -1.1","0,0124,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 215.9"," ,0,1229, ","   24.4","0,0524, ","","","0.0","0,0125","","","    2287.6","6","    2287.6","0","   1833.5"," ,0","        0"," ,0","     11.67","0","     16.73","0","      6.61","0"
"USC00511004","1970","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.3","","       0.3","0","       186","0","        84","0","        19","0","        0","","         0","0","         0","0","         0","0","         0","0","        15","0","         0","0","","","         4"," ","    0.6","0,0326,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 180.3"," ,0,1227, ","   23.9","0,0513, ","","","","","","","    2357.4","4","    2357.4","0","   1847.4"," ,0","        0"," ,0","     11.47","0","     16.48","0","      6.45","0"
"USC00511004","1971","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       152","0","        73","0","        15","0","        0","","         0","0","         0","0","         2","0","         0","0","        17","0","         0","0","","","         3"," ","   -0.6","0,0130,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 210.8"," ,0,0129, ","   23.9","0,0325, ","","","-0.6","0,0130","","","    2579.3","3","    2579.3","0","   1633.9"," ,0","        0"," ,0","     11.50","0","     16.54","0","      6.46","0"
"USC00511004","1972","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.6","","       0.6","0","       110","0","        54","0","        10","0","        0","","         0","0","         0","0","         2","0","         0","0","        32","0","         0","0","","","","","   -0.6","0,0201, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.5"," ,0,0410, ","   23.9","0,0713,+","","","0.0","0,0220","","","    2559.7","7","    2559.7","0","    825.3"," ,0","        0"," ,0","     11.51","0","     16.72","0","      6.30","0"
"USC00511004","1973","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      4.0","","       4.0","0","       112","0","        59","0","         9","0","        0","","         0","0","         0","0","         4","0","         0","0","        35","0","         0","0","","","","","   -0.6","0,0215, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 138.2"," ,0,1113, ","   26.7","0,1006, ","","","0.0","0,0405","","","    2382.0","0","    2382.0","0","    980.3"," ,0","        0"," ,0","     11.76","0","     17.14","0","      6.39","0"
"USC00511004","1974","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       164","0","       101","0","        10","0","        0","","         0","0","         0","0","         1","0","         0","0","        21","0","         0","0","","","","","    0.0","0,1115, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  79.0"," ,0,0131, ","   23.3","0,0810, ","0.0","0,1115","","","","","    2414.2","2","    2414.2","0","   1234.4"," ,0","        0"," ,0","     11.57","0","     16.66","0","      6.48","0"
"USC00511004","1975","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.6","","       0.6","0","       120","0","        56","0","         8","0","        0","","         0","0","         0","0","         3","0","         0","0","        38","0","         0","0","","","","","   -0.6","0,0128, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  59.2"," ,0,1125, ","   23.9","0,0731,+","","","0.0","0,0727","","","    2496.1","1","    2496.1","0","    739.8"," ,0","        0"," ,0","     11.54","0","     17.10","0","      5.97","0"
"USC00511004","1976","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.6","","       0.6","0","       129","0","        72","0","        10","0","        0","","         0","0","         0","0","         3","0","         0","0","        35","0","         0","0","","","","","   -2.2","0,0201, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 111.8"," ,0,0215, ","   23.9","0,0913,+","-1.7","0,1108","-1.1","0,0202","-2.2","0,0201","    2534.7","7","    2534.7","0","   1107.2"," ,0","        0"," ,0","     11.37","0","     16.88","0","      5.85","0"
"USC00511004","1977","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.6","","       0.6","0","       117","0","        61","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","        58","0","         0","0","","","","","    0.6","0,0619, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.5"," ,0,1025, ","   23.9","0,0703,+","","","","","","","    2279.1","1","    2279.1","0","    953.3"," ,0","        0"," ,0","     12.39","0","     17.98","0","      6.79","0"
"USC00511004","1978","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      1.4","","       1.4","0","       142","0","        69","0","         9","0","        0","","         0","0","         0","0","         1","0","         0","0","        35","0","         0","0","","","","","   -1.1","0,1216, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 114.0"," ,0,1207, ","   23.9","0,1001, ","-1.1","0,1216","","","","","    2205.0","0","    2205.0","0","    951.6"," ,0","        0"," ,0","     11.92","0","     17.29","0","      6.54","0"
"USC00511004","1979","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       133","0","        72","0","        20","0","        0","","","","         0","0","         2","0","         0","0","        24","0","         0","0","","","","","    0.0","0,0324,+","     0"," ,0,1231,+","",""," 197.6"," ,0,0114, ","   24.4","0,0717, ","","","0.0","0,0324","","","    2522.3","3","    2522.3","0","   1874.8"," ,0","","","     11.49","0","     16.80","0","      6.17","0"
"USC00511004","1980","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       178","0","        93","0","        17","0","        0","","         0","0","         0","0","         2","0","         0","0","        16","0","         0","0","","","","","    0.0","0,0124,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 469.9"," ,0,0109, ","   23.3","0,0907, ","","","0.0","0,0124","","","    2324.4","4","    2324.4","0","   3078.1"," ,0","        0"," ,0","     11.90","0","     17.08","0","      6.72","0"
"USC00511004","1981","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.3","","       0.3","0","       135","0","        66","0","        14","0","        0","","         0","0","         0","0","         2","0","         0","0","        39","0","         0","0","","","","","    0.0","0,0502,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.4"," ,0,1124, ","   23.9","0,1114,+","","","0.0","0,0502","","","    2327.9","9","    2327.9","0","   1273.8"," ,0","        0"," ,0","     12.08","0","     17.45","0","      6.72","0"
"USC00511004","1982","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       193","0","       115","0","        25","0","        0","","         0","0","         0","0","         4","0","         0","0","        21","0","         0","0","","","","","   -1.1","0,1208,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 238.8"," ,0,0212, ","   22.8","0,0808,+","-1.1","0,1208","0.0","0,0315","","","    2352.1","1","    2352.1","0","   2807.4"," ,0","        0"," ,0","     11.88","0","     16.93","0","      6.84","0"
"USC00511004","1983","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.3","","       0.3","0","        97","0","        40","0","         1","0","        0","","         0","0","         0","0","         2","0","         0","0","        30","0","         0","0","","","","","   -1.7","0,0203, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 136.7"," ,0,1226, ","   25.6","0,0618, ","0.0","0,1208","-1.7","0,0203","","","    2255.3","3","    2255.3","0","    516.7"," ,0","        0"," ,0","     11.94","0","     17.66","0","      6.20","0"
"USC00511004","1984","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       112","0","        51","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","        38","0","         0","0","","","","","    0.6","0,1222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  80.0"," ,0,0209, ","   23.9","0,0605, ","","","","","","","    2149.3","3","    2149.3","0","    716.6"," ,0","        0"," ,0","     12.14","0","     17.76","0","      6.51","0"
"USC00511004","1985","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       141","0","        80","0","        20","0","        0","","         0","0","         0","0","         7","0","         0","0","        25","0","         0","0","","","","","   -0.6","0,1015,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 244.1"," ,0,1201, ","   25.6","0,0512, ","-0.6","0,1015","0.0","0,0223","","","    2467.2","2","    2467.2","0","   1912.4"," ,0","        0"," ,0","     11.34","0","     16.89","0","      5.78","0"
"USC00511004","1986","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      1.9","","       1.9","0","       162","0","        73","0","        14","0","        0","","         0","0","         0","0","         0","0","         0","0","        34","0","         0","0","","","","","    0.6","0,0522, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 223.5"," ,0,0409, ","   25.6","0,0301, ","","","","","","","    2300.6","6","    2300.6","0","   1839.3"," ,0","        0"," ,0","     12.57","0","     18.00","0","      7.14","0"
"USC00511004","1987","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       161","0","        81","0","        12","0","        0","","         0","0","         0","0","         0","0","         0","0","        14","0","         0","0","","","","","    1.1","0,0303, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 172.7"," ,0,1213,+","   23.3","0,0919, ","","","","","","","    2198.8","8","    2198.8","0","   1490.2"," ,0","        0"," ,0","     11.97","0","     16.44","0","      7.51","0"
"USC00511004","1988","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      2.2","","       2.2","0","       144","0","        73","0","        12","0","        0","","         0","0","         0","0","         0","0","         0","0","        19","0","         0","0","","","","","    1.7","0,1218, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 185.2"," ,0,1105, ","   23.9","0,0603, ","","","","","","","    2028.9","9","    2028.9","0","   1311.6"," ,0","        0"," ,0","     12.44","0","     16.72","0","      8.16","0"
"USC00511004","1989","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","       158","0","        99","0","        19","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 167.6"," ,0,0304, ","","","","","","","","","    2289.9","9","    2289.9","0","   1956.8"," ,0","        0"," ,0","","","","","",""
"USC00511004","1990","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.6","","       0.6","0","       147","0","        97","0","        29","0","        0","","         0","0","         0","0","         1","0","         0","0","        17","0","         0","0","","","","","   -1.1","0,0219, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 146.1"," ,0,1121, ","   23.3","0,0604, ","","","-1.1","0,0219","","","","","","","   1959.7"," ,0","        0"," ,0","     12.26","0","     16.60","0","      7.93","0"
"USC00511004","1991","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       126","0","        63","0","        13","0","        0","","         0","0","         0","0","         0","0","         0","0","        14","0","         0","0","","","","","    0.6","0,0303, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 147.3"," ,0,0313, ","   22.8","0,0729, ","","","","","","","    2362.2","2","    2362.2","0","   1281.7"," ,0","        0"," ,0","     12.21","0","     16.64","0","      7.77","0"
"USC00511004","1992","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       142","0","        71","0","         8","0","        0","","         0","0","         0","0","         0","0","         0","0","        12","0","         0","0","","","","","    1.1","0,0207,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 142.2"," ,0,0115, ","   23.3","0,0627, ","","","","","","","    2115.1","1","    2115.1","0","    892.0"," ,0","        0"," ,0","     12.50","0","     16.96","0","      8.04","0"
"USC00511004","1993","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.5","","       0.5","0","       134","0","        63","0","        11","0","        0","","         0","0","         0","0","         0","0","         0","0","        21","0","         0","0","","","","","    0.6","0,0114, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 118.1"," ,0,1024, ","   23.3","0,0816,+","","","","","","","    2181.1","1","    2181.1","0","   1095.0"," ,0","        0"," ,0","     11.98","0","     16.52","0","      7.44","0"
"USC00511004","1994","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       146","0","        78","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","        26","0","         0","0","","","","","    2.2","0,0129,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 161.5"," ,0,0325, ","   22.2","0,1027,+","","","","","","","    2302.1","1","    2302.1","0","   1118.6"," ,0","        0"," ,0","     12.38","0","     16.74","0","      8.03","0"
"USC00511004","1995","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","       129","0","        53","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","        20","0","         0","0","","","","","    2.8","0,0502,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.2"," ,0,0929, ","   22.8","0,0823,+","","","","","","","    2010.8","8","    2010.8","0","    516.0"," ,0","        0"," ,0","     12.64","0","     17.00","0","      8.30","0"
"USC00511004","1996","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","       138","0","        77","0","        12","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 155.4"," ,0,1224, ","","","","","","","","","","","","","   1484.9"," ,0","        0"," ,0","","","","","",""
"USC00511004","1997","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.6","","       0.6","0","       157","0","        86","0","        24","0","        0","","         0","0","         0","0","         0","0","         0","0","        34","0","         0","0","","","","","    1.7","0,0225, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  87.4"," ,0,0730, ","   23.9","0,0808, ","","","","","","","    2051.8","8","    2051.8","0","   1783.9"," ,0","        0"," ,0","     12.45","0","     17.35","0","      7.56","0"
"USC00511004","1998","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      3.1","","       3.1","0","       166","0","        70","0","         8","0","","","         0","0","         0","0","         0","0","         0","0","        34","0","         0","0","","","","","    1.1","0,0415,+","","","     0"," ,0,1231,+","  73.7"," ,0,0106, ","   23.9","0,0723,+","","","","","","","    2237.5","5","    2237.5","0","    869.4"," ,0","        0"," ,0","     12.05","0","     17.11","0","      6.99","0"
"USC00511004","1999","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.8","","       0.8","0","       156","0","        67","0","        14","0","        0","","         0","0","         0","0","         0","0","         0","0","        39","0","         0","0","","","","","    1.7","0,0301, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.6"," ,0,0220, ","   23.9","0,0614,+","","","","","","","    2206.7","7","    2206.7","0","   1328.4"," ,0","        0"," ,0","     12.10","0","     16.91","0","      7.28","0"
