"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MUM00041256","1983","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        19","S","        13","S","         1","S","","","","","","","  61.0"," ,S,0623, ","","","    161.2"," ,S","",""
"MUM00041256","1984","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","         3","S","         0","S","         0","S","","","","","","","   2.0"," ,S,1230, ","","","      3.5"," ,S","",""
"MUM00041256","1985","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","         4","S","         2","S","         0","S","         0","S","       342","S","       201","S","   4.1"," ,S,0605, ","   47.2","S,0629, ","     10.1"," ,S","     33.35","S"
"MUM00041256","1991","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","         6","S","         2","S","         0","S","","","","","","","  23.1"," ,S,0223, ","","","     45.8"," ,S","",""
"MUM00041256","1993","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        17","S","         7","S","         3","S","","","","","",""," 135.9"," ,S,0916, ","","","    241.1"," ,S","",""
"MUM00041256","1994","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        10","S","         5","S","         2","S","","","","","","","  56.9"," ,S,0621, ","","","    120.6"," ,S","",""
"MUM00041256","1995","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        27","S","        14","S","         5","S","","","","","",""," 150.1"," ,S,0202, ","","","    486.7"," ,S","",""
"MUM00041256","1996","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        20","S","         7","S","         0","S","","","","","","","  16.0"," ,S,0228, ","","","     71.7"," ,S","",""
"MUM00041256","1997","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        36","S","        25","S","         6","S","","","","","","","  58.9"," ,S,0326, ","","","    480.7"," ,S","",""
"MUM00041256","1998","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        16","S","         8","S","         4","S","","","","","",""," 127.0"," ,S,0805, ","","","    304.0"," ,S","",""
"MUM00041256","2003","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        21","S","         6","S","         1","S","","","","","","","  51.3"," ,S,0417, ","","","    108.4"," ,S","",""
"MUM00041256","2004","23.593","58.284","14.6","SEEB INTERNATIONAL, MU","        13","S","         5","S","         2","S","","","","","","","  99.1"," ,S,1224, ","","","    153.3"," ,S","",""
