"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00290508","1903","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","    449.8","","     449.8","6","","","","","","","","","         0","6","       105","6","         1","6","       198","6","        27","6","","","  -13.3","6,0216, ","","","","","   36.1","6,0729, ","-3.9","6,1017","-3.9","6,1017","-8.3","6,1117","-8.3","6,1117","-10.0","6,1118","-2.2","6,0501","-2.2","6,0501","-4.4","6,0430","-7.2","6,0320","-11.1","6,0302","","","","","","","","","     13.16","6","     21.08","6","      5.23","6"
"USC00290508","1904","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","    370.3","","     370.3","6","","","","","","","","","         0","6","       107","6","         3","6","       199","6","         9","6","","","  -17.2","6,1227, ","","","","","   35.6","6,0530, ","-2.8","6,1019","-2.8","6,1019","-6.1","6,1026","-15.0","6,1111","-15.0","6,1111","-1.7","6,0503","-2.2","6,0409","-5.6","6,0304","-6.7","6,0220","-11.7","6,0211","    1950.2","2","    1950.2","6","","","","","     13.57","6","     21.10","6","      6.04","6"
"USC00290508","1905","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2423.7","7","    2423.7","6","","","","","","","","","",""
"USC00290508","1930","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290508","1931","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","        65","6","        53","6","         3","6","         9","6","","","","","","","","","","","","","","","   305"," ,6,1202,+","  50.8"," ,6,1125, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    555.5"," ,6","     1367"," ,6","","","","","",""
"USC00290508","1932","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","        41","6","        30","6","         5","6","","","","","","","","","","","","","","","","","","","  67.3"," ,6,0924, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    465.1"," ,6","","","","","","","",""
"USC00290508","1933","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","        41","6","        31","6","         0","6","","","","","","","","","","","","","","","","","","","  21.8"," ,6,0818, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    253.3"," ,6","","","","","","","",""
"USC00290508","1934","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","        40","6","        27","6","         1","6","         6","6","","","","","","","","","","","","","","","    76"," ,6,1121,+","  44.5"," ,6,0829, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    267.1"," ,6","      317"," ,6","","","","","",""
"USC00290508","1935","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","        56","6","        42","6","         8","6","         7","6","","","","","","","","","","","","","","","   203"," ,6,0503, ","  57.2"," ,6,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    574.8"," ,6","      495"," ,6","","","","","",""
"USC00290508","1936","33.63333","-105.16667","1634.9","ARABELLA NEAR, NM US","","","","","        50","6","        33","6","         3","6","","","","","","","","","","","","","","","","","","","  39.9"," ,6,0712, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    458.1"," ,6","","","","","","","",""
