"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000AHOR","2014","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1359.0","","    1359.0","U","         0","U","         7","U","         0","U","       257","U","       100","U","   -2.8","U,1227, ","   38.3","U,0722, ","-0.6","U,1224","-2.8","U,1227","","","0.0","U,0204","","","","","","","","","     926.2","2","     926.2","U","     19.61","U","     25.53","U","     13.69","U"
"USR0000AHOR","2015","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1204.6","","    1204.6","U","         0","U","        15","U","         0","U","       239","U","        85","U","   -4.4","U,0101, ","   40.5","U,0815, ","0.0","U,1130","-3.3","U,1216","","","-1.2","U,0123","-3.5","U,0103","-4.4","U,0101","","","","","    1002.8","8","    1002.8","U","     18.50","U","     24.30","U","     12.69","U"
"USR0000AHOR","2016","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1332.0","","    1332.0","U","         0","U","        11","U","         0","U","       261","U","        85","U","   -3.3","U,0203, ","   42.8","U,0619, ","0.0","U,1130","","","","","-1.7","U,0204","-3.3","U,0203","","","","","","","    1126.1","1","    1126.1","U","     19.32","U","     25.46","U","     13.18","U"
"USR0000AHOR","2017","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1510.8","","    1510.8","U","         0","U","         6","U","         0","U","       273","U","       105","U","   -1.7","U,1222, ","   42.2","U,0621,+","0.0","U,1208","","","","","0.0","U,0128","","","","","","","","","     953.5","5","     953.5","U","     20.22","U","     26.40","U","     14.05","U"
"USR0000AHOR","2018","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1469.7","","    1469.7","U","         0","U","        10","U","         0","U","       241","U","       109","U","   -3.3","U,1229, ","   40.0","U,0725, ","0.0","U,1113","-3.3","U,1229","","","0.0","U,0228","","","","","","","","","     751.3","3","     751.3","U","     19.47","U","     25.43","U","     13.51","U"
"USR0000AHOR","2019","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1323.9","","    1323.9","U","         0","U","        17","U","         0","U","       228","U","       100","U","   -5.6","U,0103, ","   39.4","U,0820,+","-0.6","U,1217","-2.8","U,1229","","","0.0","U,0314","-2.2","U,0223","-5.6","U,0103","","","","","    1316.2","2","    1316.2","U","     18.40","U","     24.27","U","     12.53","U"
"USR0000AHOR","2020","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1775.4","","    1775.4","U","         0","U","         7","U","         0","U","       229","U","       138","U","   -2.8","U,0205, ","   41.7","U,0731, ","0.0","U,1027","","","","","-1.1","U,0206","-2.8","U,0205","","","","","","","    1194.2","2","    1194.2","U","     20.02","U","     26.18","U","     13.87","U"
"USR0000AHOR","2021","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1367.0","","    1367.0","U","         0","U","         6","U","         0","U","       259","U","        95","U","   -2.8","U,0215, ","   41.1","U,0616,+","","","","","","","-0.6","U,0316","-2.8","U,0215","","","","","","","    1086.3","3","    1086.3","U","     19.40","U","     25.43","U","     13.37","U"
"USR0000AHOR","2022","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1378.4","","    1378.4","U","         0","U","        10","U","         0","U","       233","U","        95","U","   -2.8","U,0102, ","   41.1","U,0616, ","0.0","U,1212","-2.2","U,1215","","","-2.2","U,0224","-2.2","U,0224","","","","","","","     954.6","6","     954.6","U","     18.81","U","     25.05","U","     12.58","U"
"USR0000AHOR","2023","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1537.9","","    1537.9","U","         0","U","        20","U","         0","U","       230","U","       107","U","   -4.4","U,0216,+","   41.7","U,0725, ","","","","","","","-0.6","U,0405","-3.3","U,0302","-4.4","U,0216","","","","","    1406.3","3","    1406.3","U","     19.09","U","     25.15","U","     13.03","U"
"USR0000AHOR","2024","32.9375","-110.4961","1231.4","HORSE CAMP CANYON ARIZONA, AZ US","   1631.1","","    1631.1","U","         0","U","        11","U","         0","U","       235","U","       137","U","   -5.0","U,0108, ","   40.6","U,0705, ","","","","","","","0.0","U,0211","-2.2","U,0112","-5.0","U,0108","","","","","    1170.6","6","    1170.6","U","     19.61","U","     25.84","U","     13.39","U"
