"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00042012","1948","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","","","","","","","","","","","","","","","","","","","","","","","","","        16"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00042012","1949","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    949.9","","     949.9","0","        33","0","        16","0","         0","0","        0","","         0","0","         0","0","        65","0","         0","0","       226","0","       111","0","         9"," ","         1"," ","   -7.8","0,0111,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  15.2"," ,0,0323, ","   43.9","0,0718, ","-1.1","0,1019","-2.8","0,1210","-6.1","0,1212","","","0.0","0,0329","-2.2","0,0216","-5.6","0,0214","-7.2","0,0117","","","    1909.9","9","    1909.9","0","    125.4"," ,0","        0"," ,0","     16.24","0","     24.92","0","      7.56","0"
"USC00042012","1950","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","","","","","","","","","","","","","","","","","","","","","","","","","        24"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1552.1","1","    1552.1","0","","","","","","","","","",""
"USC00042012","1951","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1068.6","","    1068.6","0","        32","0","        19","0","         0","0","        0","","         0","0","         0","0","        31","0","         0","0","       242","0","       131","0","        21"," ","","","   -4.4","0,0101, ","     0"," ,0,1231,+","     0","T,0,0428,+","  15.5"," ,0,0429, ","   42.8","0,0718, ","0.0","0,1118","-2.2","0,1208","","","","","-1.1","0,0331","-2.8","0,0201","-4.4","0,0101","","","","","","","","","    148.8"," ,0","        0","T,0","     17.54","0","     25.85","0","      9.22","0"
"USC00042012","1952","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1129.8","","    1129.8","0","        46","0","        26","0","         0","0","        0","","         0","0","         0","0","        23","0","         0","0","       227","0","       118","0","        26"," ","         1"," ","   -3.9","0,0110,+","     0"," ,0,1231,+","     0","T,0,0312, ","  22.9"," ,0,0315, ","   40.6","0,0728,+","-1.1","0,1124","-2.2","0,1125","","","","","0.0","0,0321","-3.9","0,0110","","","","","","","    1448.8","8","    1448.8","0","    253.9"," ,0","        0","T,0","     17.48","0","     25.11","0","      9.85","0"
"USC00042012","1953","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","","","","","","","","","","","","","","","","","","","","","","","","","        32"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00042012","1954","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","","","","","","","","","","","","","","","","","","","","","","","","","        46"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1360.8","8","    1360.8","0","","","","","","","","","",""
"USC00042012","1955","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    897.0","","     897.0","0","        43","0","        24","0","         0","0","        0","","         0","0","         0","0","        47","0","         0","0","       217","0","        98","0","        18"," ","","","   -3.9","0,0109, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  22.6"," ,0,1225, ","   42.8","0,0905,+","-0.6","0,1101","-3.3","0,1112","","","","","0.0","0,0403","-2.2","0,0219","","","","","","","","","","","    220.4"," ,0","        0"," ,0","     16.20","0","     24.20","0","      8.21","0"
"USC00042012","1956","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    912.7","","     912.7","0","        30","0","        17","0","         0","0","        0","","         0","0","         0","0","        48","0","         0","0","       211","0","       108","0","        32"," ","","","   -6.1","0,1222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  12.4"," ,0,1005, ","   43.9","0,0724, ","-1.1","0,1101","-3.9","0,1121","-4.4","0,1208","","","-0.6","0,0314","-2.2","0,0307","","","","","","","    1469.2","2","    1469.2","0","    102.3"," ,0","        0"," ,0","     16.42","0","     24.58","0","      8.27","0"
"USC00042012","1957","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    952.1","","     952.1","0","        45","0","        23","0","         0","0","        0","","         0","0","         0","0","        36","0","         0","0","       217","0","       103","0","        25"," ","","","   -3.3","0,0204,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  13.7"," ,0,0421, ","   44.4","0,0626,+","0.0","0,1124","-2.2","0,1201","","","","","-2.2","0,0322","-2.2","0,0322","","","","","","","    1519.3","3","    1519.3","0","    169.2"," ,0","        0"," ,0","     16.82","0","     24.50","0","      9.14","0"
"USC00042012","1958","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1177.6","","    1177.6","0","        52","0","        31","0","         0","0","        0","","         0","0","         0","0","        33","0","         0","0","       221","0","       118","0","        22"," ","         4"," ","   -3.3","0,0123, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  22.4"," ,0,0317, ","   42.2","0,0713, ","-2.2","0,1116","-2.2","0,1116","","","","","0.0","0,0313","-2.2","0,0124","","","","","","","    1457.0","0","    1457.0","0","    303.5"," ,0","        0"," ,0","     17.84","0","     25.49","0","     10.18","0"
"USC00042012","1959","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","","","","","        23","0","        10","0","         0","0","        0","","         0","0","         0","0","        35","0","","","","","","","         8"," ","","","   -5.6","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.0"," ,0,0211, ","","","0.0","0,1129","-2.8","0,1207","-5.0","0,1214","","","-1.1","0,0213","-5.6","0,0104","-5.6","0,0104","","","","","    1188.2","2","    1188.2","0","     81.2"," ,0","        0"," ,0","","","","","      9.39","0"
"USC00042012","1960","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1124.5","","    1124.5","0","        35","0","        19","0","         1","0","        0","","         0","0","         0","0","        26","0","         0","0","       227","0","       125","0","        31"," ","","","  -10.0","0,0102, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  32.5"," ,0,1106, ","   46.1","0,0721, ","0.0","0,1128","-2.2","0,1207","-5.6","0,1229","","","0.0","0,0225","-3.9","0,0107","-4.4","0,0106","-6.7","0,0105","-10.0","0,0102","","","","","    171.7"," ,0","        0"," ,0","     17.37","0","     25.73","0","      9.01","0"
"USC00042012","1961","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1075.7","","    1075.7","0","        25","0","        13","0","         0","0","        0","","         0","0","         0","0","        38","0","         0","0","       224","0","       113","0","        43"," ","","","   -5.6","0,0107, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.1"," ,0,1202, ","   45.6","0,0617,+","-1.1","0,1023","-2.2","0,1030","-4.4","0,1117","","","-0.6","0,0227","-2.2","0,0122","-4.4","0,0108","","","","","    1567.8","8","    1567.8","0","    118.3"," ,0","        0"," ,0","     16.83","0","     25.15","0","      8.51","0"
"USC00042012","1962","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    930.9","","     930.9","0","        26","0","        18","0","         2","0","        0","","         1","0","         0","0","        37","0","         0","0","       224","0","       113","0","        48"," ","","","   -7.8","0,1227, ","     0"," ,0,1231,+","    76"," ,0,0122, ","  28.7"," ,0,0211, ","   41.1","0,0620, ","-0.6","0,1118","-2.8","0,1129","-7.8","0,1227","-7.8","0,1227","-2.8","0,0228","-2.8","0,0228","-5.6","0,0123","","","","","    1698.2","2","    1698.2","0","    149.5"," ,0","       76"," ,0","     16.54","0","     24.61","0","      8.48","0"
"USC00042012","1963","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    861.0","","     861.0","0","        43","0","        24","0","         0","0","        0","","         0","0","         0","0","        33","0","         0","0","       212","0","        89","0","        24"," ","","","   -9.4","0,0113, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.1"," ,0,0210, ","   42.2","0,0927, ","0.0","0,1122","-3.3","0,1213","","","","","-0.6","0,0304","-3.3","0,0125","-5.0","0,0123","-6.7","0,0120","-9.4","0,0113","    1496.9","9","    1496.9","0","    226.5"," ,0","        0"," ,0","     16.22","0","     23.51","0","      8.92","0"
"USC00042012","1964","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    926.5","","     926.5","0","        36","0","        19","0","         0","0","        0","","         0","0","         0","0","        41","0","         0","0","       211","0","       105","0","","","","","   -3.3","0,0214,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  16.3"," ,0,1029, ","   43.3","0,0626, ","-0.6","0,1118","-2.8","0,1119","","","","","0.0","0,0325","-3.3","0,0214","","","","","","","    1716.4","4","    1716.4","0","    140.0"," ,0","        0"," ,0","     16.54","0","     24.61","0","      8.47","0"
"USC00042012","1965","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    865.2","","     865.2","0","        41","0","        19","0","         0","0","        0","","         0","0","         0","0","        30","0","         0","0","       223","0","       103","0","","","","","   -6.1","0,1216, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.4"," ,0,1229, ","   41.1","0,0717, ","-2.2","0,1215","-2.2","0,1215","-6.1","0,1216","","","-0.6","0,0224","-3.3","0,0211","","","","","","","    1433.5","5","    1433.5","0","    160.2"," ,0","        0"," ,0","     16.53","0","     23.99","0","      9.07","0"
"USC00042012","1966","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1040.2","","    1040.2","0","        23","0","        13","0","         1","0","        0","","         0","0","         0","0","        37","0","         0","0","       246","0","       106","0","","","","","   -3.9","0,0121,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  30.5"," ,0,1206, ","   42.8","0,0810,+","0.0","0,1125","-2.8","0,1228","","","","","-2.2","0,0304","-2.2","0,0304","","","","","","","    1440.6","6","    1440.6","0","    133.0"," ,0","        0"," ,0","     17.36","0","     25.45","0","      9.27","0"
"USC00042012","1967","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1157.9","","    1157.9","0","        46","0","        22","0","         0","0","        0","","         0","0","         0","0","        35","0","         0","0","       207","0","       113","0","","","","","   -5.0","0,1214, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.8"," ,0,1119, ","   42.8","0,0816, ","0.0","0,1201","-5.0","0,1214","-5.0","0,1214","","","0.0","0,0330","-2.2","0,0110","","","","","","","    1611.1","1","    1611.1","0","    177.0"," ,0","        0"," ,0","     17.01","0","     24.62","0","      9.40","0"
"USC00042012","1968","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    982.2","","     982.2","0","        34","0","        23","0","         0","0","        0","","         0","0","         0","0","        37","0","         0","0","       226","0","       114","0","","","","","   -5.0","0,1221, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.3"," ,0,1014, ","   42.2","0,0706, ","0.0","0,1114","-4.4","0,1204","-4.4","0,1204","","","0.0","0,0130","-2.2","0,0128","","","","","","","    1343.6","6","    1343.6","0","    155.2"," ,0","        0"," ,0","     17.10","0","     24.99","0","      9.21","0"
"USC00042012","1969","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","   1021.6","","    1021.6","0","        46","0","        26","0","         4","0","        0","","         0","0","         0","0","        43","0","         0","0","       233","0","       115","0","","","","","   -5.0","0,1231,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.0"," ,0,0120, ","   41.7","0,0721, ","-2.2","0,1118","-2.2","0,1118","-5.0","0,1230","","","0.0","0,0201","","","","","","","","","    1566.4","4","    1566.4","0","    321.6"," ,0","        0"," ,0","     16.73","0","     25.22","0","      8.24","0"
"USC00042012","1970","36.0975","-119.5817","61.0","CORCORAN IRRIGATION DIST., CA US","    990.7","","     990.7","0","        37","0","        21","0","         1","0","        0","","         0","0","         0","0","        23","0","         0","0","       248","0","       131","0","","","","","   -6.7","0,0106,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.2"," ,0,1129, ","   43.3","0,0720, ","0.0","0,1028","","","","","","","-1.1","0,0224","-5.0","0,0107","-5.0","0,0107","-6.7","0,0106","","","    1550.2","2","    1550.2","0","    210.1"," ,0","        0"," ,0","     17.06","0","     26.47","0","      7.65","0"
