"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00405560","1898","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","         2"," ","","","",""
"USC00405560","1923","36.266667","-86.683333","152.4","MADISON, TN US","       122","6","        91","6","        19","6","","","  69.3"," ,6,0813, ","   1437.1"," ,6"
"USC00405560","1924","36.266667","-86.683333","152.4","MADISON, TN US","       109","6","        75","6","        10","6","","","  76.2"," ,6,0103, ","    998.2"," ,6"
"USC00405560","1926","36.266667","-86.683333","152.4","MADISON, TN US","       128","6","        94","6","        17","6","",""," 146.1"," ,6,0530, ","   1722.5"," ,6"
"USC00405560","1927","36.266667","-86.683333","152.4","MADISON, TN US","       140","6","        89","6","        16","6","","","  73.9"," ,6,0313, ","   1339.7"," ,6"
"USC00405560","1928","36.266667","-86.683333","152.4","MADISON, TN US","       136","6","        81","6","        10","6","",""," 106.7"," ,6,0629, ","   1341.9"," ,6"
"USC00405560","1931","36.266667","-86.683333","152.4","MADISON, TN US","       115","6","        76","6","        10","6","","","  51.8"," ,6,0719, ","    983.3"," ,6"
"USC00405560","1940","36.266667","-86.683333","152.4","MADISON, TN US","       114","6","        77","6","        12","6","","","  41.7"," ,6,0418, ","   1042.3"," ,6"
"USC00405560","1942","36.266667","-86.683333","152.4","MADISON, TN US","       121","6","        82","6","        11","6","","","  51.6"," ,6,1031, ","   1097.3"," ,6"
"USC00405560","1943","36.266667","-86.683333","152.4","MADISON, TN US","       107","6","        66","6","        11","6","","","  91.4"," ,6,0319, ","   1089.1"," ,6"
"USC00405560","1944","36.266667","-86.683333","152.4","MADISON, TN US","       116","6","        74","6","        18","6","","","  89.4"," ,6,1231, ","   1346.0"," ,6"
