"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00002164","2000","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        30","m","        20","m","         0","m","","","","","","","","","","","","","  20.8"," ,m,0221, ","","","","","","","","","","","","","","","","","    221.8"," ,m","","","","","",""
"MXN00002164","2001","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        29","m","        21","m","         1","m","","","","","","","","","","","","","  27.9"," ,m,0111, ","","","","","","","","","","","","","","","","","    272.2"," ,m","","","","","",""
"MXN00002164","2002","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        25","m","        16","m","         0","m","","","","","","","","","","","","","  20.8"," ,m,1216, ","","","","","","","","","","","","","","","","","    145.0"," ,m","","","","","",""
"MXN00002164","2003","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        24","m","        13","m","         0","m","","","","","","","","","","","","","  24.4"," ,m,0414, ","","","","","","","","","","","","","     932.7","7","     932.7","m","    142.0"," ,m","","","","","",""
"MXN00002164","2004","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","    529.6","","     529.6","m","        40","m","        33","m","         6","m","         0","m","         4","m","         0","m","       240","m","        59","m","   -3.3","m,1202, "," 125.0"," ,m,1018, ","   40.0","m,0902,+","0.0","m,1130","-2.2","m,1201","-2.2","m,0122","-2.2","m,0122","","","","","","","    668.8"," ,m","     16.79","m","     24.89","m","      8.69","m"
"MXN00002164","2005","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        33","m","        22","m","         1","m","","","","","","","","","","","","","  26.4"," ,m,0210, ","","","","","","","","","","","","","","","","","    222.6"," ,m","","","","","",""
"MXN00002164","2006","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        35","m","        21","m","         0","m","","","","","","","","","","","","","  23.9"," ,m,0310, ","","","","","","","","","","","","","","","","","    208.8"," ,m","","","","","",""
"MXN00002164","2007","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","    605.6","","     605.6","m","        24","m","        14","m","         1","m","         0","m","         8","m","         0","m","       254","m","        73","m","   -4.4","m,0117,+","  45.0"," ,m,1130, ","   42.8","m,0901, ","","","","","0.0","m,0224","-3.3","m,0122","-4.4","m,0117","     927.8","8","     927.8","m","    150.9"," ,m","     17.09","m","     25.60","m","      8.58","m"
"MXN00002164","2008","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1079.9","9","    1079.9"," ","","","","","","","",""
"MXN00002164","2009","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        18","m","        13","m","         4","m","         0","m","         4","m","","","","","","","   -1.1","m,0106, ","  52.8"," ,m,1207, ","","","","","","","0.0","m,0213","","","","","","","","","    239.7"," ,m","","","","","      8.38","m"
"MXN00002164","2010","32.1","-115.85","329.8","EJIDO EL PORVENIR, MX","","","","","        31","m","        26","m","         9","m","","","","","","","","","","","","","  73.9"," ,m,0120, ","","","","","","","","","","","","","     985.8","8","     985.8","m","    513.2"," ,m","","","","","",""
