"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00488995","1954","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    361.5","","     361.5","0","        66","0","        30","0","         0","0","","","","","         9","0","       178","0","        13","0","       178","0","        45","0","","","         7"," ","  -22.8","0,1201,+","","","","","  18.5"," ,0,0905, ","   41.1","0,0711, ","0.0","0,0919","-2.2","0,0921","-4.4","0,1021","-7.8","0,1027","-9.4","0,1102","-0.6","0,0529","-6.1","0,0503","-6.1","0,0503","-9.4","0,0416","-9.4","0,0416","    3254.8","8","","","","","","","    3254.8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    261.9"," ,0","","","     10.47","0","     19.69","0","      1.25","0"
"USC00488995","1955","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    329.0","","     329.0","0","        76","0","        38","0","         3","0","","","        19","0","        20","0","       176","0","        37","0","       162","0","        40","0","","","","","  -27.2","0,1205, ","","","   152"," ,0,0203,+"," 138.2"," ,0,0627, ","   37.8","0,0721, ","-1.1","0,0925","-4.4","0,1007","-4.4","0,1007","-6.7","0,1028","-9.4","0,1030","-1.1","0,0510","-2.8","0,0424","-9.4","0,0414","-9.4","0,0414","-9.4","0,0414","    3574.6","6","","","","","","","    3574.6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    533.2"," ,0","     1297"," ,0","      8.78","0","     17.32","0","      0.24","0"
"USC00488995","1956","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    280.3","","     280.3","0","        65","0","        28","0","         1","0","","","        21","0","        14","0","       197","0","        22","0","       172","0","        41","0","         3"," ","        10"," ","  -28.9","0,0201, ","","","   109"," ,0,1102, ","  25.7"," ,0,0702, ","   37.8","0,0714, ","-0.6","0,0901","-2.2","0,0923","-6.1","0,1015","-8.9","0,1020","-8.9","0,1020","-2.2","0,0514","-2.2","0,0514","-5.6","0,0429","-9.4","0,0418","-9.4","0,0418","    3626.1","1","","","","","","","    3626.1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    222.8"," ,0","     1005"," ,0","      9.37","0","     18.80","0","     -0.06","0"
"USC00488995","1957","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    252.0","","     252.0","0","        86","0","        52","0","         3","0","","","        15","0","        14","0","       171","0","        17","0","       134","0","        29","0","","","        14"," ","  -31.1","0,0116, ","","","   165"," ,0,0411, ","  32.8"," ,0,0516, ","   36.7","0,0706, ","-0.6","0,0911","-2.2","0,0922","-7.8","0,1026","-7.8","0,1026","-11.1","0,1109","-0.6","0,0517","-2.2","0,0428","-14.4","0,0412","-14.4","0,0412","-14.4","0,0412","    3653.3","3","","","","","","","    3653.3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    482.5"," ,0","     1317"," ,0","      8.96","0","     17.12","0","      0.79","0"
"USC00488995","1958","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    245.0","","     245.0","0","        82","0","        38","0","         1","0","","","","","         7","0","       194","0","        29","0","       175","0","        37","0","         1"," ","         7"," ","  -23.9","0,1214,+","","","","","  30.7"," ,0,0404, ","   37.2","0,0814, ","-0.6","0,0916","-4.4","0,0925","-4.4","0,0925","-8.3","0,1001","-9.4","0,1010","0.0","0,0502","-6.1","0,0430","-6.1","0,0430","-6.7","0,0320","-9.4","0,0319","    3522.5","5","","","","","","","    3522.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    296.2"," ,0","","","      9.02","0","     18.00","0","      0.04","0"
"USC00488995","1959","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    358.8","","     358.8","0","        70","0","        36","0","         2","0","","","","","        14","0","       193","0","        17","0","       150","0","        59","0","","","","","  -30.6","0,0104, ","","","","","  35.6"," ,0,0623, ","   38.3","0,0818,+","-1.1","0,0929","-5.0","0,0930","-5.0","0,0930","-6.7","0,1011","-11.7","0,1031","-0.6","0,0514","-5.6","0,0422","-5.6","0,0422","-8.9","0,0413","-8.9","0,0413","    3601.7","7","","","","","","","    3601.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    382.6"," ,0","","","      9.05","0","     18.23","0","     -0.13","0"
"USC00488995","1960","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","","","","","        72","0","        24","0","         0","0","       47","","        20","0","","","","","","","","","","","","","         4"," ","","","   127"," ,0,1205, ","   152"," ,0,1204, ","  19.6"," ,0,0427, ","","","","","","","","","","","","","","","","","","","","","","","    3774.3","3","","","","","","","    3774.3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    218.5"," ,0","      996"," ,0","","","","","",""
"USC00488995","1961","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","","","","","        81","0","        40","0","         4","0","","","        10","0","","","","","","","","","","","         1"," ","","","","","","","   203"," ,0,1029, ","  40.1"," ,0,0731, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    405.8"," ,0","      799"," ,0","","","","","",""
"USC00488995","1962","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    241.0","","     241.0","0","        85","0","        38","0","         3","0","       25","","        14","0","        22","0","       177","0","        26","0","       178","0","        34","0","         2"," ","        21"," ","  -35.6","0,0228, ","   102"," ,0,0228,+","    76"," ,0,1224, ","  42.4"," ,0,0525, ","   37.2","0,0814,+","-3.9","0,0909","-3.9","0,0909","-4.4","0,0910","-12.2","0,1108","-12.2","0,1108","0.0","0,0502","-5.6","0,0501","-5.6","0,0501","-7.8","0,0409","-8.9","0,0331","    3807.8","8","","","","","","","    3807.8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    446.8"," ,0","      484"," ,0","      9.44","0","     18.86","0","      0.01","0"
"USC00488995","1963","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    390.2","","     390.2","0","        73","0","        33","0","         2","0","","","        11","0","        22","0","       167","0","        24","0","       189","0","        56","0","         7"," ","         7"," ","  -37.8","0,0119, ","","","   127"," ,0,0118, ","  38.1"," ,0,0708, ","   38.3","0,0720, ","0.0","0,1015","-2.8","0,1018","-8.9","0,1028","-8.9","0,1028","-8.9","0,1028","0.0","0,0520","-4.4","0,0425","-4.4","0,0425","-7.8","0,0423","-10.6","0,0314","    3364.0","0","","","","","","","    3364.0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    367.6"," ,0","      607"," ,0","     10.09","0","     19.55","0","      0.62","0"
"USC00488995","1964","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    350.8","","     350.8","0","        46","0","        17","0","         1","0","       32","","         9","0","        11","0","       192","0","        11","0","       164","0","        54","0","","","","","  -31.7","0,1217, ","   178"," ,0,0403, ","   178"," ,0,0403, ","  38.4"," ,0,0403, ","   40.6","0,0722, ","0.0","0,0828","-6.1","0,0927","-6.1","0,0927","-7.2","0,1005","-10.0","0,1019","-0.6","0,0602","-2.2","0,0426","-5.0","0,0414","-7.8","0,0408","-10.0","0,0329","    3482.4","4","","","","","","","    3482.4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    178.2"," ,0","      747"," ,0","      8.99","0","     18.34","0","     -0.36","0"
"USC00488995","1965","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    230.2","","     230.2","0","        79","0","        30","0","         0","0","       15","","        11","0","        16","0","       179","0","        23","0","       158","0","        22","0","","","","","  -23.3","0,0212, ","   102"," ,0,0916, ","   152"," ,0,0916, ","  23.6"," ,0,0916, ","   38.9","0,0812, ","-2.2","0,0916","-2.2","0,0916","-4.4","0,1021","-6.7","0,1110","-10.0","0,1129","-1.1","0,0511","-3.3","0,0428","-6.7","0,0330","-6.7","0,0330","-8.9","0,0327","    3732.7","7","","","","","","","    3732.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    352.6"," ,0","      574"," ,0","      9.02","0","     17.75","0","      0.29","0"
"USC00488995","1966","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    385.0","","     385.0","0","        68","0","        31","0","         0","0","       29","","         8","0","        26","0","       191","0","        28","0","       167","0","        57","0","","","","","  -32.8","0,0121, ","    76"," ,0,0210,+","   102"," ,0,0419, ","  19.1"," ,0,0728, ","   38.3","0,0716, ","-3.3","0,1001","-3.3","0,1001","-6.1","0,1004","-7.2","0,1015","-10.0","0,1105","-0.6","0,0524","-2.8","0,0430","-5.6","0,0428","-18.9","0,0420","-18.9","0,0420","    3688.6","6","","","","","","","    3688.6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    258.6"," ,0","      440"," ,0","      9.23","0","     18.46","0","      0.00","0"
"USC00488995","1967","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    258.1","","     258.1","0","        84","0","        40","0","         3","0","","","","","        10","0","       170","0","        18","0","       166","0","        31","0","","","         4"," ","  -32.2","0,1231, ","","","","","  28.7"," ,0,0606, ","   37.8","0,0722, ","-3.9","0,0927","-3.9","0,0927","-7.8","0,1016","-7.8","0,1016","-10.0","0,1027","-0.6","0,0515","-3.3","0,0504","-5.0","0,0501","-8.3","0,0422","-13.3","0,0315","    3322.2","2","","","","","","","    3322.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    400.6"," ,0","","","      9.46","0","     18.16","0","      0.77","0"
"USC00488995","1968","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3720.4","4","","","","","","","    3720.4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00488995","1969","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    373.8","","     373.8","0","        53","0","        27","0","         1","0","","","","","         6","0","       185","0","        13","0","       168","0","        67","0","","","","","  -22.2","0,0124, ","","","","","  38.4"," ,0,0611, ","   38.3","0,0811,+","-2.2","0,1005","-2.2","0,1005","-6.7","0,1012","-6.7","0,1012","-11.1","0,1014","-1.7","0,0614","-5.6","0,0428","-5.6","0,0428","-7.2","0,0327","-12.8","0,0315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    268.8"," ,0","","","      9.73","0","     18.94","0","      0.52","0"
"USC00488995","1970","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    404.2","","     404.2","0","        61","0","        23","0","         4","0","","","","","        18","0","       199","0","        14","0","       158","0","        77","0","","","","","  -25.6","0,0108, ","","","","","  48.3"," ,0,0611, ","   39.4","0,0628,+","0.0","0,0910","-4.4","0,0926","-4.4","0,0926","-7.8","0,1008","-11.7","0,1009","-2.2","0,0515","-2.2","0,0515","-5.6","0,0502","-8.9","0,0404","-8.9","0,0404","    3520.7","7","","","","","","","    3520.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    320.8"," ,0","","","      9.38","0","     19.00","0","     -0.24","0"
"USC00488995","1972","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    294.5","","     294.5","0","        76","0","        36","0","         1","0","       40","","        12","0","        26","0","       175","0","        26","0","       173","0","        36","0","","","","","  -33.3","0,0115, ","   127"," ,0,1212,+","   152"," ,0,1113, ","  29.5"," ,0,0414, ","   38.3","0,0812, ","-1.1","0,0921","-2.8","0,0923","-6.1","0,1025","-9.4","0,1030","-9.4","0,1030","0.0","0,0503","-3.9","0,0425","-5.6","0,0415","-7.8","0,0403","-9.4","0,0401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    335.9"," ,0","      709"," ,0","      9.01","0","     18.19","0","     -0.17","0"
"USC00488995","1974","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    320.1","","     320.1","0","        32","0","        21","0","         1","0","","","","","        20","0","       187","0","        19","0","       172","0","        63","0","","","","","  -33.3","0,0103, ","","","","","  29.7"," ,0,0608, ","   38.9","0,0626, ","-1.1","0,0903","-2.2","0,0912","-5.6","0,1014","-7.2","0,1105","-8.9","0,1112","0.0","0,0522","-4.4","0,0503","-4.4","0,0503","-6.7","0,0405","-12.2","0,0324","    3461.0","0","","","","","","","    3461.0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    227.8"," ,0","","","      9.56","0","     19.26","0","     -0.15","0"
"USC00488995","1975","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    347.5","","     347.5","0","","","","","","","","","","","        16","0","       189","0","        23","0","       170","0","        53","0","","","","","  -33.3","0,0209, ","","","","","","","   38.9","0,0806,+","-2.8","0,0920","-2.8","0,0920","-5.6","0,1001","-8.3","0,1017","-11.7","0,1025","-1.7","0,0526","-2.8","0,0430","-4.4","0,0413","-9.4","0,0403","-9.4","0,0403","    3633.1","1","","","","","","","    3633.1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      9.02","0","     18.34","0","     -0.31","0"
"USC00488995","1976","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    339.6","","     339.6","0","        53","0","        30","0","         3","0","       30","","        10","0","        15","0","       188","0","        21","0","       161","0","        57","0","","","","","  -29.4","0,1127, ","   356"," ,0,0103,+","   114"," ,0,0124, ","  34.8"," ,0,0523, ","   39.4","0,0708, ","-1.7","0,0909","-2.2","0,0928","-7.8","0,1016","-7.8","0,1016","-12.2","0,1019","0.0","0,0518","-3.9","0,0420","-8.9","0,0403","-8.9","0,0403","-8.9","0,0403","    3525.4","4","","","","","","","    3525.4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    349.5"," ,0","      527"," ,0","      9.32","0","     18.76","0","     -0.11","0"
"USC00488995","1977","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    323.4","","     323.4","0","        76","0","        33","0","         1","0","","","","","        20","0","       172","0","        27","0","       174","0","        40","0","","","","","  -27.8","0,1209, ","","","","","  69.3"," ,0,0621, ","   43.9","0,0718, ","-0.6","0,0924","-2.8","0,1002","-7.2","0,1011","-7.2","0,1011","-11.7","0,1109","-1.7","0,0423","-2.2","0,0421","-5.0","0,0402","-10.6","0,0321","-10.6","0,0321","    3675.6","6","","","","","","","    3675.6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    335.2"," ,0","","","      9.06","0","     18.23","0","     -0.10","0"
"USC00488995","1978","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    286.7","","     286.7","0","        99","0","        47","0","         0","0","       94","","        23","0","        37","0","       192","0","        60","0","       155","0","        42","0","","","        30"," ","  -29.4","0,1230, ","   229"," ,0,0305,+","   152"," ,0,1126, ","  23.6"," ,0,0719, ","   37.2","0,0905, ","-2.2","0,0921","-2.2","0,0921","-6.1","0,1006","-6.7","0,1007","-10.0","0,1106","-1.1","0,0602","-2.2","0,0509","-5.6","0,0420","-9.4","0,0308","-9.4","0,0308","    4066.9","9","","","","","","","    4066.9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    389.9"," ,0","     1364"," ,0","      7.09","0","     15.38","0","     -1.20","0"
"USC00488995","1979","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    280.6","","     280.6","0","        77","0","        37","0","         0","0","       67","","        15","0","        33","0","       178","0","        40","0","       150","0","        35","0","","","         1"," ","  -34.4","0,0101, ","   305"," ,0,1121, ","   203"," ,0,1121, ","  17.8"," ,0,1030,+","   38.3","0,0807, ","0.0","0,0915","-4.4","0,1004","-4.4","0,1004","-7.2","0,1022","-11.7","0,1102","0.0","0,0512","-2.8","0,0511","-5.6","0,0429","-11.1","0,0320","-11.1","0,0320","    4296.5","5","","","","","","","    4296.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    331.9"," ,0","      989"," ,0","      7.68","0","     16.25","0","     -0.88","0"
"USC00488995","1980","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","","","","","        76","0","        33","0","         1","0","","","","","        21","0","       189","0","","","","","","","","","         2"," ","  -30.0","0,0131, ","","","","","  36.6"," ,0,1015, ","","","-0.6","0,0922","-4.4","0,1009","-4.4","0,1009","-7.8","0,1010","-10.0","0,1023","-1.1","0,0514","-3.3","0,0418","-4.4","0,0417","-7.2","0,0413","-9.4","0,0404","    4095.1","1","","","","","","","    4095.1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    322.0"," ,0","","","","","","","     -0.60","0"
"USC00488995","1981","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    249.2","","     249.2","0","        67","0","        33","0","         2","0","","","","","        13","0","       165","0","        14","0","       156","0","        20","0","","","","","  -31.1","0,0211, ","","","","","  40.6"," ,0,0713, ","   38.3","0,0712, ","0.0","0,0917","-2.8","0,0930","-4.4","0,1018","-6.7","0,1021","-10.6","0,1022","0.0","0,0514","-2.2","0,0421","-6.7","0,0325","-6.7","0,0325","-9.4","0,0316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    356.9"," ,0","","","      9.22","0","     18.07","0","      0.36","0"
"USC00488995","1982","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    244.4","","     244.4","0","","","","","","","","","","","        20","0","       184","0","        31","0","       131","0","        26","0","         2"," ","         1"," ","  -35.6","0,0205, ","","","","","","","   38.3","0,0723, ","-1.7","0,0919","-2.8","0,1006","-6.1","0,1010","-11.1","0,1019","-11.1","0,1019","-0.6","0,0519","-2.8","0,0507","-5.0","0,0505","-8.3","0,0421","-11.1","0,0420","    3631.5","5","","","","","","","    3631.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      7.39","0","     15.77","0","     -1.00","0"
"USC00488995","1983","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3882.4","4","","","","","","","    3882.4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00488995","1984","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    335.6","","     335.6","0","        80","0","        40","0","         0","0","","","        18","0","        14","0","       180","0","        20","0","       137","0","        45","0","         6"," ","","","  -33.3","0,0117, ","","","   152"," ,0,0214, ","  24.9"," ,0,1004, ","   35.0","0,0905,+","0.0","0,0921","-5.6","0,0924","-5.6","0,0924","-10.0","0,0928","-10.0","0,0928","-2.2","0,0507","-2.2","0,0507","-7.8","0,0427","-7.8","0,0427","-8.9","0,0403","","","      22.2","0,0,2","","","","","","","      27.2","0,0,2","","","","","      -8.3","0,0,2","","","","","      -6.7","0,0,2","","","","","       5.7","0,0,2","","","","","       9.3","0,0,2","","","","","    371.3"," ,0","     1086"," ,0","      8.45","0","     16.51","0","      0.40","0"
"USC00488995","1985","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    255.2","","     255.2","0","        75","0","        36","0","         0","0","       86","","        21","0","        32","0","       194","0","        50","0","       154","0","        40","0","         7"," ","         1"," ","  -31.1","0,1211,+","   330"," ,0,1212,+","   127"," ,0,1208, ","  23.9"," ,0,0907, ","   40.0","0,0707, ","-1.7","0,0919","-3.3","0,0922","-4.4","0,0923","-8.9","0,0929","-8.9","0,0929","-0.6","0,0611","-2.8","0,0426","-8.3","0,0407","-8.3","0,0407","-8.9","0,0330","    3821.3","3","","","","","","","    3821.3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    322.3"," ,0","     1127"," ,0","      7.18","0","     15.95","0","     -1.59","0"
"USC00488995","1986","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    261.6","","     261.6","0","        86","0","        48","0","         3","0","       57","","        11","0","        15","0","       165","0","        15","0","       142","0","        31","0","        14"," ","         6"," ","  -30.6","0,0211, ","   254"," ,0,0403, ","   254"," ,0,0403, ","  45.0"," ,0,0609, ","   38.3","0,0819, ","0.0","0,0928","-3.9","0,0929","-6.7","0,1011","-6.7","0,1011","-10.6","0,1107","-0.6","0,0522","-8.3","0,0414","-8.3","0,0414","-8.3","0,0414","-9.4","0,0220","    3893.6","6","","","","","","","    3893.6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    453.4"," ,0","      789"," ,0","      9.13","0","     17.58","0","      0.68","0"
"USC00488995","1987","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    302.6","","     302.6","0","        80","0","        40","0","         1","0","       31","","        21","0","        14","0","       192","0","        27","0","       168","0","        38","0","         5"," ","         6"," ","  -28.3","0,1225, ","   279"," ,0,1227, ","   178"," ,0,1226, ","  46.2"," ,0,0607, ","   41.7","0,0727, ","-1.1","0,0917","-4.4","0,1006","-4.4","0,1006","-10.6","0,1010","-10.6","0,1010","-1.7","0,0421","-2.8","0,0420","-7.2","0,0413","-7.2","0,0413","-9.4","0,0402","    3664.4","4","      25.0","0,0,2","","","","","    3664.4","0","      31.7","0,0,2","","","","","      -9.4","0,0,2","","","","","      -7.8","0,0,2","","","","","       5.9","0,0,2","","","","","      10.6","0,0,2","","","","","    374.8"," ,0","     1013"," ,0","      8.90","0","     18.04","0","     -0.23","0"
"USC00488995","1988","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    414.9","","     414.9","0","        53","0","        24","0","         3","0","","","        12","0","        23","0","       187","0","        32","0","       169","0","        54","0","         6"," ","","","  -30.0","0,0108, ","","","   178"," ,0,0310, ","  48.8"," ,0,0707, ","   40.6","0,0624, ","-1.7","0,0929","-2.8","0,1007","-5.6","0,1022","-10.0","0,1027","-10.0","0,1027","-6.1","0,0508","-6.1","0,0508","-6.1","0,0508","-6.7","0,0423","-11.1","0,0409","    4000.4","4","      22.8","0,0,2","","","","","    4000.4","0","      31.1","0,0,2","","","","","     -11.1","0,0,2","","","","","      -8.9","0,0,2","","","","","       5.8","0,0,2","","","","","      10.9","0,0,2","","","","","    302.7"," ,0","      635"," ,0","      8.84","0","     18.10","0","     -0.41","0"
"USC00488995","1989","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    365.9","","     365.9","0","        66","0","        31","0","         0","0","       42","","        13","0","        33","0","       182","0","        32","0","       161","0","        54","0","         3"," ","         4"," ","  -41.7","0,1221, ","   229"," ,0,0302, ","   178"," ,0,0302, ","  21.1"," ,0,0908, ","   41.7","0,0707, ","0.0","0,0910","-3.3","0,1005","-6.1","0,1017","-10.6","0,1018","-10.6","0,1018","-1.7","0,0507","-3.3","0,0505","-5.0","0,0430","-6.7","0,0411","-12.8","0,0409","    3859.4","4","      24.4","0,0,2","","","","","    3859.4","0","      31.7","0,0,2","","","","","     -11.7","0,0,2","","","","","     -11.1","0,0,2","","","","","       5.6","0,0,2","","","","","      11.1","0,0,2","","","","","    232.2"," ,0","      713"," ,0","      8.32","0","     17.49","0","     -0.85","0"
"USC00488995","1990","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    323.9","","     323.9","0","        69","0","        45","0","         0","0","       37","","        15","0","        16","0","       192","0","        20","0","       159","0","        43","0","         4"," ","        17"," ","  -37.2","0,1222, ","   229"," ,0,0214, ","   178"," ,0,0307,+","  24.4"," ,0,0929, ","   41.7","0,0703, ","-1.1","0,1007","-6.1","0,1008","-6.1","0,1008","-7.8","0,1018","-8.9","0,1021","-2.2","0,0517","-2.2","0,0517","-6.1","0,0501","-6.7","0,0430","-9.4","0,0327","    3831.7","7","      23.3","0,0,2","","","","","    3831.7","0","      31.7","0,0,2","","","","","     -15.0","0,0,2","","","","","     -12.2","0,0,2","","","","","       5.5","0,0,2","","","","","      10.4","0,0,2","","","","","    416.2"," ,0","     1535"," ,0","      8.73","0","     17.67","0","     -0.21","0"
"USC00488995","1991","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    352.6","","     352.6","0","        78","0","        39","0","         2","0","       22","","        13","0","        14","0","       189","0","        21","0","       152","0","        44","0","         7"," ","","","  -27.2","0,0130,+","   102"," ,0,0129, ","   102"," ,0,0129, ","  50.0"," ,0,0628, ","   38.9","0,0718, ","-4.4","0,0919","-4.4","0,0919","-4.4","0,0919","-10.0","0,1028","-10.0","0,1028","-1.7","0,0506","-2.8","0,0505","-4.4","0,0415","-7.8","0,0414","-11.1","0,0413","    3658.8","8","      23.3","0,0,2","","","","","    3658.8","0","      30.6","0,0,2","","","","","     -11.1","0,0,2","","","","","      -9.4","0,0,2","","","","","       5.8","0,0,2","","","","","      10.2","0,0,2","","","","","    385.6"," ,0","      585"," ,0","      9.17","0","     18.04","0","      0.31","0"
