"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00417463","1985","33.33333","-97.05","182.9","RAY ROBERTS LAKE, TX US","","","","","        63","0","        45","0","        11","0","","","","","","","","","","","","","","","","","","","","","  88.4"," ,0,0914, ","","","","","","","","","","","","","","","","","","","","","","","","","    887.5"," ,0","","","","","","","",""
"USC00417463","1986","33.33333","-97.05","182.9","RAY ROBERTS LAKE, TX US","   1250.7","","    1250.7","0","        90","0","        58","0","        15","0","        0","","         0","0","         0","0","        66","0","         2","0","       249","0","        95","0","   -9.4","0,0212, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 117.6"," ,0,0203, ","   41.7","0,0731, ","-1.7","0,1111","-7.2","0,1113","-7.2","0,1113","-7.2","0,1113","-1.1","0,0321","-4.4","0,0302","-4.4","0,0302","-9.4","0,0212","-9.4","0,0212","","","","","   1159.6"," ,0","        0"," ,0","     17.62","0","     24.35","0","     10.89","0"
"USC00417463","1987","33.33333","-97.05","182.9","RAY ROBERTS LAKE, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1711.2","2","    1711.2","0","","","","","","","","","",""
