"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040986","1945","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1767.0","","    1767.0","6","        19","6","        12","6","         3","6","","","         0","6","         0","6","        36","6","         0","6","       306","6","       173","6","","","","","   -5.6","6,1214, ","","","     0"," ,6,1231,+","  90.2"," ,6,0818, ","   46.7","6,0721, ","-1.1","6,1109","-4.4","6,1210","-4.4","6,1210","","","0.0","6,0405","-3.3","6,0130","","","","","","","","","","","    273.1"," ,6","        0"," ,6","     20.75","6","     30.37","6","     11.13","6"
"USC00040986","1946","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1832.6","","    1832.6","6","        14","6","         6","6","         0","6","","","         0","6","         0","6","        31","6","         0","6","       310","6","       171","6","","","","","   -5.0","6,0131, ","","","     0"," ,6,1231,+","   8.1"," ,6,0724, ","   48.3","6,0802, ","0.0","6,1104","-3.3","6,1230","","","","","0.0","6,0218","-2.8","6,0214","-4.4","6,0205","","","","","     839.7","7","     839.7","6","     33.1"," ,6","        0"," ,6","     21.08","6","     31.11","6","     11.05","6"
"USC00040986","1947","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1891.2","","    1891.2","6","        13","6","         8","6","         2","6","","","","","         0","6","        32","6","         0","6","       312","6","       170","6","","","","","   -5.6","6,0104, ","","","","","  50.3"," ,6,0807, ","   47.8","6,0902, ","-0.6","6,1107","-2.2","6,1124","","","","","-1.1","6,0131","-3.9","6,0119","-5.6","6,0104","","","","","     699.5","5","     699.5","6","    125.0"," ,6","","","     21.43","6","     31.20","6","     11.66","6"
"USC00040986","1948","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1710.4","","    1710.4","0","        15","0","         8","0","         1","0","","","         0","0","         0","0","        36","0","         0","0","       298","0","       166","0","         1"," ","","","   -6.7","0,0129, ","","","     0"," ,0,1231,+","  41.9"," ,0,1017, ","   47.2","0,0903, ","-0.6","0,1109","-2.2","0,1128","-4.4","0,1225","","","-0.6","6,0312","-2.2","6,0305","-5.6","6,0213","-6.7","6,0129","","","     900.1","1","     900.1","0","    104.7"," ,0","        0"," ,0","     20.43","0","     30.36","0","     10.50","0"
"USC00040986","1949","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1811.7","","    1811.7","0","        16","0","         8","0","         0","0","        0","","         0","0","         0","0","        44","0","         0","0","       291","0","       179","0","","","","","   -8.9","0,0105, ","     0"," ,0,1231,+","     0","T,0,0112,+","  15.0"," ,0,0113, ","   46.7","0,0803,+","0.0","0,1211","-5.0","0,1212","-5.0","0,1212","","","0.0","0,0217","-2.2","0,0216","-5.0","0,0215","-6.7","0,0106","-8.9","0,0105","    1133.7","7","    1133.7","0","     66.1"," ,0","        0","T,0","     20.48","0","     30.48","0","     10.48","0"
"USC00040986","1950","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1868.7","","    1868.7","0","        12","0","         1","0","         0","0","        0","","         0","0","         0","0","        21","0","         0","0","       336","0","       197","0","","","         1"," ","   -9.4","0,0107, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   3.6"," ,0,1114, ","   49.4","0,0901,+","-3.9","0,1111","-3.9","0,1111","","","","","-1.7","0,0313","-3.9","0,0201","-5.0","0,0128","-7.2","0,0127","-9.4","0,0107","     716.3","3","     716.3","0","     17.5"," ,0","        0"," ,0","     21.89","0","     32.39","0","     11.40","0"
"USC00040986","1951","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     590.8","8","     590.8","0","","","","","","","","","",""
"USC00040986","1952","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1909.1","","    1909.1","0","        29","0","        12","0","         2","0","        0","","         0","0","         0","0","        24","0","         0","0","       279","0","       188","0","","","         6"," ","   -5.6","0,0103, ","     0"," ,0,1231,+","     0","T,0,1107, ","  37.3"," ,0,0118, ","   46.7","0,0802, ","-1.1","0,1126","","","","","","","0.0","0,0303","-3.9","0,0111","-4.4","0,0105","","","","","","","","","    159.1"," ,0","        0","T,0","     20.97","0","     30.83","0","     11.11","0"
"USC00040986","1953","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1698.8","","    1698.8","0","        10","0","         3","0","         0","0","        0","","         0","0","         0","0","        32","0","         0","0","       331","0","       163","0","","","","","   -7.2","0,1225, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  11.4"," ,0,0825, ","   48.9","0,0702, ","-6.1","0,1119","-6.1","0,1119","-6.1","0,1119","-7.2","0,1225","-0.6","0,0304","-5.6","0,0221","-5.6","0,0221","","","","","     761.7","7","     761.7","0","     27.2"," ,0","        0"," ,0","     21.03","0","     31.52","0","     10.54","0"
"USC00040986","1954","33.28333","-116.35","192.0","BORREGO SPRINGS 3 NN, CA US","   1725.7","","    1725.7","0","        12","0","        10","0","         0","0","        0","","         0","0","         0","0","        20","0","         0","0","       327","0","       196","0","","","","","   -5.6","0,1229,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  18.0"," ,0,0322, ","   45.6","0,0728, ","0.0","0,1217","-2.2","0,1228","-5.6","0,1229","","","-1.1","0,0116","-3.9","0,0112","-4.4","0,0102","","","","","     620.4","4","     620.4","0","     90.0"," ,0","        0"," ,0","     21.52","0","     31.76","0","     11.28","0"
