"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294736","1947","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00294736","1948","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        37","0","        14","0","         2","0","        0","","         0","0","","","","","","","","","","","         7"," ","        22"," ","","","     0","T,0,0310,+","    20"," ,0,0123, ","  82.6"," ,0,0601, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    269.6"," ,0","       35"," ,0","","","","","","","",""
"USC00294736","1949","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        64","0","        28","0","         1","0","        5","","         4","0","","","","","","","","","","","        18"," ","        16"," ","","","   152"," ,0,0117, ","   127"," ,0,0116, ","  25.4"," ,0,0915, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    275.9"," ,0","      282"," ,0","","","","","","","",""
"USC00294736","1950","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        35","0","        22","0","         1","0","        0","","         0","0","","","","","","","","","","","         5"," ","        21"," ","","","     0","T,0,0213, ","     0","T,0,1205,+","  41.1"," ,0,1003, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    288.3"," ,0","        0","T,0","","","","","","","",""
"USC00294736","1951","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        30","0","        12","0","         2","0","        1","","         1","0","","","","","","","","","","","         2"," ","        21"," ","","","    25"," ,0,0213, ","    25"," ,0,0213, ","  42.9"," ,0,0520, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    170.5"," ,0","       38"," ,0","","","","","","","",""
"USC00294736","1952","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        26","0","        15","0","         1","0","        0","","         1","0","","","","","         0","0","       256","0","       121","0","         3"," ","         8"," ","","","     0","T,0,0103, ","    38"," ,0,0103, ","  43.2"," ,0,0629, ","   41.7","0,0623,+","    3077.7","0","","","","","","","","","","","","","","","","","","","","","","","","","    157.6"," ,0","       51"," ,0","","","     26.16","0","","","     51050","0"
"USC00294736","1953","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        31","0","        17","0","         1","0","        4","","         1","0","","","","","","","","","","","         4"," ","         7"," ","","","   102"," ,0,1222, ","   152"," ,0,1222, ","  26.7"," ,0,0528, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    141.9"," ,0","      152"," ,0","","","","","","","     49618","0"
"USC00294736","1954","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1356.6","","    1356.6","0","        25","0","        16","0","         4","0","        0","","         0","0","         0","0","        59","0","         0","0","       270","0","       131","0","         2"," ","         7"," ","  -12.2","0,1229, ","     0","T,0,1230,+","     0","T,0,1228,+","  50.5"," ,0,1006, ","   41.7","0,0727, ","","","0.0","0,1105","-2.2","0,1202","-5.0","0,1213","-12.2","0,1229","-12.2","0,1229","0.0","0,0317","-2.8","0,0314","-6.1","0,0306","-7.8","0,0111","","","","","","","    297.3"," ,0","        0","T,0","     18.59","0","     26.97","0","     10.21","0","     47496","0"
"USC00294736","1955","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1157.8","","    1157.8","0","        37","0","        23","0","         2","0","        0","","         0","0","         0","0","        72","0","         0","0","       269","0","       114","0","         4"," ","        27"," ","   -9.4","0,0220,+","     0","T,0,1107, ","     0","T,0,1108,+","  42.7"," ,0,1003, ","   40.6","0,0624, ","    2838.4","0","0.0","0,1108","-3.3","0,1109","-6.1","0,1129","-6.7","0,1209","","","-5.0","0,0328","-5.0","0,0328","-5.0","0,0328","-7.2","0,0223","-9.4","0,0220","    1503.8","8","    1503.8","0","    281.0"," ,0","        0","T,0","     17.41","0","     25.69","0","      9.13","0","",""
"USC00294736","1956","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1331.1","","    1331.1","0","        31","0","        12","0","         2","0","        3","","         2","0","         0","0","        90","0","         3","0","       263","0","       142","0","         3"," ","         6"," ","  -11.1","0,0202, ","   178"," ,0,0204,+","   127"," ,0,0202, ","  52.1"," ,0,0821, ","   40.6","0,0716, ","","","0.0","0,1025","-2.2","0,1104","-4.4","0,1117","-8.3","0,1121","","","0.0","0,0410","-5.0","0,0316","-5.0","0,0316","-10.0","0,0210","-10.0","0,0210","    1458.4","4","    1458.4","0","    159.7"," ,0","      178"," ,0","     17.72","0","     26.68","0","      8.77","0","     48010","0"
"USC00294736","1957","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1200.0","","    1200.0","0","        45","0","        23","0","         3","0","        2","","         1","0","         1","0","        44","0","         0","0","       247","0","       104","0","        16"," ","        26"," ","  -19.4","0,1123, ","    76"," ,0,1122, ","   152"," ,0,1122, ","  27.4"," ,0,1009, ","   42.2","0,0701,+","    2804.4","0","-4.4","0,1122","-4.4","0,1122","-4.4","0,1122","-19.4","0,1123","-19.4","0,1123","-2.2","0,0307","-2.2","0,0307","-11.1","0,0118","-11.1","0,0118","-11.1","0,0118","    1312.6","6","    1312.6","0","    296.0"," ,0","      152"," ,0","     17.84","0","     25.50","0","     10.18","0","     50992","0"
"USC00294736","1958","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1239.7","","    1239.7","0","        58","0","        36","0","         5","0","        2","","         3","0","         0","0","        73","0","         0","0","       219","0","       105","0","         5"," ","         9"," ","   -9.4","0,1231,+","    51"," ,0,0105, ","   127"," ,0,0105, ","  66.8"," ,0,0822, ","   43.3","0,0714, ","    2385.0","0","-3.9","0,1118","-3.9","0,1118","-6.1","0,1128","-6.7","0,1129","-8.9","0,1230","-0.6","0,0315","-3.3","0,0312","-5.6","0,0212","-6.7","0,0121","-9.4","0,0101","    1747.7","7","    1747.7","0","    510.3"," ,0","      229"," ,0","     16.96","0","     24.47","0","      9.44","0","     43998","0"
"USC00294736","1959","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1182.8","","    1182.8","0","        38","0","        22","0","         2","0","","","         0","0","         0","0","        85","0","         2","0","       240","0","       122","0","         1"," ","         1"," ","  -11.7","0,0104, ","","","     5"," ,0,1101, ","  43.2"," ,0,0507, ","   40.6","0,0830, ","    2410.2","0","-5.6","0,1106","-5.6","0,1106","-5.6","0,1106","-7.8","0,1117","-8.9","0,1128","-2.8","0,0413","-2.8","0,0413","-4.4","0,0312","-6.7","0,0122","-9.4","0,0106","    1606.5","5","    1606.5","0","    272.8"," ,0","        5"," ,0","     17.15","0","     25.71","0","      8.60","0","     39863","0"
"USC00294736","1960","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1129.3","","    1129.3","0","        35","0","        26","0","         2","0","","","         2","0","         0","0","        87","0","         2","0","       234","0","       108","0","         1"," ","         6"," ","  -12.2","0,0225, ","","","   254"," ,0,1209, ","  94.0"," ,0,1017, ","   43.3","0,0622, ","","","0.0","0,1031","-2.2","0,1129","-8.9","0,1130","-8.9","0,1130","-8.9","0,1130","0.0","0,0403","-2.2","0,0306","-5.0","0,0303","-12.2","0,0225","-12.2","0,0225","    1654.1","1","    1654.1","0","    357.8"," ,0","      452"," ,0","     16.58","0","     24.70","0","      8.47","0","     41765","0"
"USC00294736","1961","32.48333","-104.25","979.0","LAKE AVALON, NM US","    963.2","","     963.2","0","        23","0","        13","0","         0","0","","","         0","0","         0","0","        72","0","         3","0","       235","0","       123","0","         5"," ","         4"," ","  -11.1","0,1115, ","","","     0","T,0,0221, ","  22.9"," ,0,0125, ","   39.4","0,0720,+","","","-0.6","0,1105","-3.9","0,1114","-11.1","0,1115","-11.1","0,1115","-11.1","0,1115","-1.1","0,0409","-2.8","0,0210","-6.1","0,0208","-6.7","0,0207","","","    1732.3","3","    1732.3","0","    153.8"," ,0","        0","T,0","     16.10","0","     24.60","0","      7.60","0","",""
"USC00294736","1962","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1164.4","","    1164.4","0","        31","0","        28","0","         2","0","","","         0","0","         3","0","        77","0","         4","0","       253","0","       126","0","         7"," ","         1"," ","  -27.8","0,0111, ","","","     0","T,0,1226,+","  35.6"," ,0,0610, ","   39.4","0,0808,+","","","-1.1","0,1108","-4.4","0,1118","-4.4","0,1118","-6.7","0,1120","","","-0.6","0,0402","-4.4","0,0316","-4.4","0,0316","-6.7","0,0315","-18.9","0,0113","    1723.9","9","    1723.9","0","    281.9"," ,0","      127"," ,0","     16.99","0","     25.44","0","      8.54","0","     41541","0"
"USC00294736","1963","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1210.7","","    1210.7","0","        25","0","        16","0","         2","0","","","         3","0","         4","0","        86","0","         7","0","       257","0","       110","0","","","         2"," ","  -20.6","0,0112, ","","","    51"," ,0,0212, ","  30.5"," ,0,0814, ","   40.6","0,0725,+","","","0.0","0,1113","-3.9","0,1124","-4.4","0,1127","-7.2","0,1129","-11.7","0,1222","-1.1","0,0321","-2.2","0,0319","-4.4","0,0305","-11.7","0,0214","-11.7","0,0214","    1631.3","3","    1631.3","0","    188.3"," ,0","      109"," ,0","     16.95","0","     25.59","0","      8.31","0","     51993","0"
"USC00294736","1964","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        24","0","        15","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","    13"," ,0,1219, ","  17.5"," ,0,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","    1782.8","8","    1782.8","0","    125.2"," ,0","       13"," ,0","","","","","","","",""
"USC00294736","1965","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        23","0","        20","0","         1","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0","T,0,1215, ","  33.5"," ,0,0531, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    186.6"," ,0","        0","T,0","","","","","","","",""
"USC00294736","1966","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        28","0","        19","0","         3","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  85.1"," ,0,0823, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    287.9"," ,0","        0"," ,0","","","","","","","",""
"USC00294736","1967","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        30","0","        22","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.4"," ,0,0916, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    185.6"," ,0","        0"," ,0","","","","","","","",""
"USC00294736","1968","32.48333","-104.25","979.0","LAKE AVALON, NM US","   1024.3","","    1024.3","0","        42","0","        34","0","         4","0","","","         1","0","         0","0","        77","0","         3","0","       228","0","        98","0","","","","","  -10.0","0,1222, ","","","    51"," ,0,0108, ","  49.3"," ,0,0704, ","   42.2","0,0628, ","","","0.0","0,1017","-2.2","0,1127","-4.4","0,1203","-10.0","0,1222","-10.0","0,1222","0.0","0,0322","-2.8","0,0321","-4.4","0,0214","-7.2","0,0113","","","","","","","    433.9"," ,0","       51"," ,0","     16.37","0","     24.05","0","      8.70","0","     44227","0"
"USC00294736","1969","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","","","","","","","","","         1","0","","","","","","","","","","","","","","","","","","","    25"," ,0,1229, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       25"," ,0","","","","","","","",""
"USC00294736","1970","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        31","0","        27","0","         1","0","        1","","         1","0","","","","","","","","","","","","","","","","","    25"," ,0,0312, ","    25"," ,0,0312, ","  44.5"," ,0,0916, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    214.8"," ,0","       25"," ,0","","","","","","","",""
"USC00294736","1971","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        29","0","        25","0","         2","0","        3","","         3","0","","","","","","","","","","","","","","","","","    51"," ,0,0104, ","    51"," ,0,0104, ","  41.4"," ,0,0730, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    285.3"," ,0","      101"," ,0","","","","","","","",""
"USC00294736","1974","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        43","0","        38","0","         5","0","        1","","         1","0","","","","","","","","","","","","","","","","","    76"," ,0,0124, ","    76"," ,0,0124, ","  91.4"," ,0,1023, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    532.8"," ,0","       89"," ,0","","","","","","","",""
"USC00294736","1976","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        28","0","        23","0","         2","0","","","","","","","","","","","","","","","","","","","","","","","","","  67.3"," ,0,0910, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    302.3"," ,0","","","","","","","","","",""
"USC00294736","1977","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        32","0","        22","0","         2","0","","","","","","","","","","","","","","","","","","","","","","","","","  37.3"," ,0,0811, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    229.8"," ,0","","","","","","","","","",""
"USC00294736","1978","32.48333","-104.25","979.0","LAKE AVALON, NM US","","","","","        54","0","        37","0","         5","0","","","         1","0","","","","","","","","","","","","","","","","","","","    25"," ,0,0303, ","  69.3"," ,0,0925, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    539.2"," ,0","       46"," ,0","","","","","","","",""
