"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1ORJC0060","2013","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","        89","N","        42","N","         0","N","","","","","  21.3"," ,N,0401, ","    313.4"," ,N","",""
"US1ORJC0060","2014","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","       124","N","        61","N","         4","N","","","","","  44.5"," ,N,0925, ","    694.1"," ,N","",""
"US1ORJC0060","2015","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","       109","N","        68","N","         3","N","","","","","  72.6"," ,N,1213, ","    641.8"," ,N","",""
"US1ORJC0060","2016","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","       119","N","        66","N","         5","N","","","","","  61.7"," ,N,1014, ","    828.4"," ,N","",""
"US1ORJC0060","2017","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","       119","N","        71","N","         3","N","","","","","  37.3"," ,N,0110, ","    696.2"," ,N","",""
"US1ORJC0060","2018","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","        81","N","        58","N","         0","N","","","","","  19.3"," ,N,1221,+","    473.2"," ,N","",""
"US1ORJC0060","2020","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","        79","N","        54","N","         3","N","","","","","  34.5"," ,N,0531, ","    514.3"," ,N","",""
"US1ORJC0060","2021","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","       102","N","        61","N","         2","N","","","","","  29.5"," ,N,1022, ","    610.2"," ,N","",""
"US1ORJC0060","2022","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","        95","N","        62","N","         2","N","         1","N","    25"," ,N,0223, ","  44.7"," ,N,1227, ","    533.7"," ,N","       25"," ,N"
"US1ORJC0060","2023","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","       110","N","        57","N","         1","N","         4","N","   185"," ,N,0228, ","  28.4"," ,N,0926, ","    528.0"," ,N","      329"," ,N"
"US1ORJC0060","2024","42.260235","-122.923781","655.0","MEDFORD 6.6 SSW, OR US","       108","N","        73","N","         4","N","         0","N","     0","T,N,0301,+","  49.5"," ,N,1229, ","    812.0"," ,N","        0","T,N"
